areaType,areaName,areaCode,date,cumVaccinationFirstDoseUptakeByPublishDatePercentage,cumVaccinationSecondDoseUptakeByPublishDatePercentage,cumVaccinationThirdInjectionUptakeByPublishDatePercentage
nation,Wales,W92000004,2021-07-05,82.4,63.5,
nation,Wales,W92000004,2021-07-04,82.3,62.9,
nation,Wales,W92000004,2021-07-03,82.3,62.6,
nation,Wales,W92000004,2021-07-02,82.2,62.2,
nation,Wales,W92000004,2021-07-01,82.2,61.6,
nation,Wales,W92000004,2021-06-30,82.1,61.0,
nation,Wales,W92000004,2021-06-29,82.1,60.3,
nation,Wales,W92000004,2021-06-28,82.0,59.7,
nation,Wales,W92000004,2021-06-27,81.9,59.1,
nation,Wales,W92000004,2021-06-26,81.9,58.8,
nation,Wales,W92000004,2021-06-25,81.8,58.4,
nation,Wales,W92000004,2021-06-24,81.7,57.8,
nation,Wales,W92000004,2021-06-23,81.6,57.1,
nation,Wales,W92000004,2021-06-22,81.5,56.4,
nation,Wales,W92000004,2021-06-21,81.4,55.8,
nation,Wales,W92000004,2021-06-20,81.3,55.2,
nation,Wales,W92000004,2021-06-19,81.3,54.8,
nation,Wales,W92000004,2021-06-18,81.2,54.2,
nation,Wales,W92000004,2021-06-17,81.0,53.6,
nation,Wales,W92000004,2021-06-16,80.9,52.8,
nation,Wales,W92000004,2021-06-15,80.8,52.0,
nation,Wales,W92000004,2021-06-14,80.6,51.3,
nation,Wales,W92000004,2021-06-13,80.5,50.3,
nation,Wales,W92000004,2021-06-12,80.4,50.1,
nation,Wales,W92000004,2021-06-11,80.2,49.4,
nation,Wales,W92000004,2021-06-10,80.0,48.6,
nation,Wales,W92000004,2021-06-09,79.8,47.8,
nation,Wales,W92000004,2021-06-08,79.6,46.9,
nation,Wales,W92000004,2021-06-07,79.4,46.2,
nation,Wales,W92000004,2021-06-06,79.4,45.4,
nation,Wales,W92000004,2021-06-05,79.2,45.0,
nation,Wales,W92000004,2021-06-04,79.0,43.9,
nation,Wales,W92000004,2021-06-03,78.8,42.9,
nation,Wales,W92000004,2021-06-02,78.5,42.1,
nation,Wales,W92000004,2021-06-01,78.2,41.4,
nation,Wales,W92000004,2021-05-31,78.0,40.6,
nation,Wales,W92000004,2021-05-30,78.0,40.5,
nation,Wales,W92000004,2021-05-29,77.8,40.4,
nation,Wales,W92000004,2021-05-28,77.6,40.1,
nation,Wales,W92000004,2021-05-27,77.3,39.3,
nation,Wales,W92000004,2021-05-26,77.0,38.5,
nation,Wales,W92000004,2021-05-25,76.8,37.7,
nation,Wales,W92000004,2021-05-24,76.5,37.0,
nation,Wales,W92000004,2021-05-23,76.3,36.5,
nation,Wales,W92000004,2021-05-22,76.0,36.4,
nation,Wales,W92000004,2021-05-21,75.6,35.8,
nation,Wales,W92000004,2021-05-20,75.2,35.2,
nation,Wales,W92000004,2021-05-19,74.8,34.6,
nation,Wales,W92000004,2021-05-18,74.4,34.1,
nation,Wales,W92000004,2021-05-17,74.0,33.7,
nation,Wales,W92000004,2021-05-16,73.7,33.3,
nation,Wales,W92000004,2021-05-15,73.4,33.3,
nation,Wales,W92000004,2021-05-14,72.9,32.9,
nation,Wales,W92000004,2021-05-13,72.3,32.4,
nation,Wales,W92000004,2021-05-12,71.8,31.9,
nation,Wales,W92000004,2021-05-11,71.3,31.4,
nation,Wales,W92000004,2021-05-10,70.8,31.1,
nation,Wales,W92000004,2021-05-09,70.3,30.8,
nation,Wales,W92000004,2021-05-08,69.9,30.6,
nation,Wales,W92000004,2021-05-07,69.4,30.2,
nation,Wales,W92000004,2021-05-06,68.9,29.6,
nation,Wales,W92000004,2021-05-05,68.5,29.0,
nation,Wales,W92000004,2021-05-04,68.1,28.5,
nation,Wales,W92000004,2021-05-03,67.8,28.1,
nation,Wales,W92000004,2021-05-02,67.6,28.0,
nation,Wales,W92000004,2021-05-01,67.4,28.0,
nation,Wales,W92000004,2021-04-30,67.1,27.8,
nation,Wales,W92000004,2021-04-29,66.5,27.2,
nation,Wales,W92000004,2021-04-28,66.0,26.6,
nation,Wales,W92000004,2021-04-27,65.4,26.0,
nation,Wales,W92000004,2021-04-26,64.9,25.5,
nation,Wales,W92000004,2021-04-25,64.6,25.1,
nation,Wales,W92000004,2021-04-24,64.3,25.0,
nation,Wales,W92000004,2021-04-23,63.9,24.4,
nation,Wales,W92000004,2021-04-22,63.3,23.8,
nation,Wales,W92000004,2021-04-21,62.8,23.1,
nation,Wales,W92000004,2021-04-20,62.2,22.6,
nation,Wales,W92000004,2021-04-19,61.7,22.2,
nation,Wales,W92000004,2021-04-18,61.5,21.9,
nation,Wales,W92000004,2021-04-17,61.2,21.9,
nation,Wales,W92000004,2021-04-16,60.8,21.4,
nation,Wales,W92000004,2021-04-15,60.2,20.9,
nation,Wales,W92000004,2021-04-14,59.6,20.3,
nation,Wales,W92000004,2021-04-13,58.9,20.0,
nation,Wales,W92000004,2021-04-12,58.3,19.5,
nation,Wales,W92000004,2021-04-11,57.7,19.2,
nation,Wales,W92000004,2021-04-10,57.2,19.1,
nation,Wales,W92000004,2021-04-09,56.6,18.5,
nation,Wales,W92000004,2021-04-08,55.9,18.1,
nation,Wales,W92000004,2021-04-07,55.2,17.6,
nation,Wales,W92000004,2021-04-06,54.6,17.3,
nation,Wales,W92000004,2021-04-05,54.3,17.1,
nation,Wales,W92000004,2021-04-04,54.2,17.0,
nation,Wales,W92000004,2021-04-03,53.9,16.9,
nation,Wales,W92000004,2021-04-02,53.5,16.8,
nation,Wales,W92000004,2021-04-01,53.1,16.7,
nation,Wales,W92000004,2021-03-31,52.5,16.3,
nation,Wales,W92000004,2021-03-30,51.9,15.9,
nation,Wales,W92000004,2021-03-29,51.4,15.4,
nation,Wales,W92000004,2021-03-28,50.9,15.1,
nation,Wales,W92000004,2021-03-27,50.4,15.0,
nation,Wales,W92000004,2021-03-26,49.6,14.6,
nation,Wales,W92000004,2021-03-25,48.8,14.2,
nation,Wales,W92000004,2021-03-24,48.0,13.8,
nation,Wales,W92000004,2021-03-23,47.4,13.3,
nation,Wales,W92000004,2021-03-22,46.8,12.8,
nation,Wales,W92000004,2021-03-21,46.3,12.6,
nation,Wales,W92000004,2021-03-20,45.7,12.3,
nation,Wales,W92000004,2021-03-19,44.8,12.0,
nation,Wales,W92000004,2021-03-18,43.8,11.6,
nation,Wales,W92000004,2021-03-17,42.9,11.1,
nation,Wales,W92000004,2021-03-16,42.1,10.5,
nation,Wales,W92000004,2021-03-15,41.4,9.9,
nation,Wales,W92000004,2021-03-14,40.8,9.6,
nation,Wales,W92000004,2021-03-13,40.5,9.4,
nation,Wales,W92000004,2021-03-12,39.4,9.1,
nation,Wales,W92000004,2021-03-11,38.4,8.6,
nation,Wales,W92000004,2021-03-10,37.6,8.1,
nation,Wales,W92000004,2021-03-09,37.0,7.5,
nation,Wales,W92000004,2021-03-08,36.6,7.0,
nation,Wales,W92000004,2021-03-07,36.3,6.7,
nation,Wales,W92000004,2021-03-06,36.2,6.4,
nation,Wales,W92000004,2021-03-05,35.7,6.1,
nation,Wales,W92000004,2021-03-04,35.1,5.6,
nation,Wales,W92000004,2021-03-03,34.6,5.1,
nation,Wales,W92000004,2021-03-02,34.2,4.5,
nation,Wales,W92000004,2021-03-01,33.9,4.1,
nation,Wales,W92000004,2021-02-28,33.6,3.8,
nation,Wales,W92000004,2021-02-27,33.6,3.5,
nation,Wales,W92000004,2021-02-26,33.3,3.2,
nation,Wales,W92000004,2021-02-25,32.8,2.9,
nation,Wales,W92000004,2021-02-24,32.3,2.5,
nation,Wales,W92000004,2021-02-23,31.9,2.2,
nation,Wales,W92000004,2021-02-22,31.6,1.8,
nation,Wales,W92000004,2021-02-21,31.3,1.6,
nation,Wales,W92000004,2021-02-20,31.3,1.4,
nation,Wales,W92000004,2021-02-19,31.0,1.2,
nation,Wales,W92000004,2021-02-18,30.5,0.9,
nation,Wales,W92000004,2021-02-17,29.9,0.7,
nation,Wales,W92000004,2021-02-16,29.3,0.5,
nation,Wales,W92000004,2021-02-15,28.9,0.3,
nation,Wales,W92000004,2021-02-14,28.5,0.2,
nation,Wales,W92000004,2021-02-13,28.0,0.2,
nation,Wales,W92000004,2021-02-12,27.2,0.2,
nation,Wales,W92000004,2021-02-11,26.0,0.1,
nation,Wales,W92000004,2021-02-10,24.9,0.1,
nation,Wales,W92000004,2021-02-09,23.8,0.1,
nation,Wales,W92000004,2021-02-08,22.9,0.1,
nation,Wales,W92000004,2021-02-07,21.9,0.1,
nation,Wales,W92000004,2021-02-06,21.4,0.1,
nation,Wales,W92000004,2021-02-05,20.2,0.1,
nation,Wales,W92000004,2021-02-04,19.0,0.1,
nation,Wales,W92000004,2021-02-03,17.8,,
nation,Wales,W92000004,2021-02-02,16.8,,
nation,Wales,W92000004,2021-02-01,16.0,,
nation,Wales,W92000004,2021-01-31,15.1,,
nation,Wales,W92000004,2021-01-30,14.7,,
nation,Wales,W92000004,2021-01-29,13.7,,
nation,Wales,W92000004,2021-01-28,13.2,,
nation,Wales,W92000004,2021-01-27,12.2,,
nation,Wales,W92000004,2021-01-26,11.3,,
nation,Wales,W92000004,2021-01-25,10.5,,
nation,Wales,W92000004,2021-01-24,9.8,,
nation,Wales,W92000004,2021-01-23,9.6,,
nation,Wales,W92000004,2021-01-22,8.7,,
nation,Wales,W92000004,2021-01-21,7.7,,
nation,Wales,W92000004,2021-01-20,6.9,,
nation,Wales,W92000004,2021-01-19,6.4,,
nation,Wales,W92000004,2021-01-18,5.9,,
nation,Wales,W92000004,2021-01-17,5.5,,
nation,Wales,W92000004,2021-01-16,4.6,,
nation,Wales,W92000004,2021-01-15,4.6,,
nation,Wales,W92000004,2021-01-14,4.6,,
nation,Wales,W92000004,2021-01-13,4.1,,
nation,Wales,W92000004,2021-01-12,3.7,,
nation,Wales,W92000004,2021-01-11,3.3,,
nation,Wales,W92000004,2021-01-10,3.1,,
