,cycle,state,ballot_party,percent_sen,percent_gov,votes_gov,candidate_name_gov,percent_hou,percent_pres,votes_pres,candidate_name_pres
970,2012,Missouri,LIB,6.07,2.6947270099194136,73509.0,Jim Higgins,3.28,1.5649599267115244,43151.0,Gary Johnson
971,2012,Missouri,REP,39.11,42.53353241323033,1160265.0,David Spence,54.7,53.76374113587708,1482440.0,Mitt Romney
972,2012,Missouri,W,0.0,0.0014296800852529,39.0,Ronald E. Levy,0.0,,,
973,2012,Montana,DEM,48.58,48.90493889209475,236450.0,Steve Bullock,42.72,41.6981373748058,201839.0,Barack Obama
974,2012,Montana,LIB,6.56,3.7560316780733376,18160.0,Ronald Scott Vandevender,4.03,2.926362674776055,14165.0,Gary Johnson
975,2012,Montana,REP,44.86,47.33902942983191,228879.0,Richard A. Hill,53.25,55.3515353849205,267928.0,Mitt Romney
976,2012,Nebraska,DEM,42.23,,,,35.76,38.02731441792898,302081.0,Barack Obama
977,2012,Nebraska,REP,57.77,,,,64.24,59.80319217904804,475064.0,Mitt Romney
978,2012,Nevada,DEM,46.83,,,,46.55,52.35624947040056,531373.0,Barack Obama
979,2012,Nevada,IAP,5.12,,,,2.59,0.3192376132850141,3240.0,Virgil H. Goode
980,2012,Nevada,REP,48.05,,,,46.96,45.67531564126363,463567.0,Mitt Romney
981,2012,New Jersey,DEM,58.87,,,,56.79,58.3423549106376,2122786.0,Barack Obama
982,2012,New Jersey,GRE,0.47,,,,0.32,0.2717054477684342,9886.0,Jill Stein
983,2012,New Jersey,LIB,0.5,,,,0.27,0.578123011714446,21035.0,Gary Johnson
984,2012,New Jersey,OTH,0.73,,,,0.95,0.028143473448804,1024.0,Merlin Miller
985,2012,New Jersey,REP,39.37,,,,41.43,40.62356482714439,1478088.0,Mitt Romney
986,2012,New Jersey,SOC,0.07,,,,,,,
987,2012,New Mexico,DEM,51.01,,,,55.11,52.99276052046677,415335.0,Barack Obama
988,2012,New Mexico,IAP,3.63,,,,,,,
989,2012,New Mexico,REP,45.28,,,,44.81,42.84332663909013,335788.0,Mitt Romney
990,2012,New Mexico,W,0.08,,,,0.08,,,
991,2012,New York,CRV,3.62,,,,3.91,3.681926823750596,262035.0,Mitt Romney
992,2012,New York,DEM,66.36,,,,60.37,60.760932948702994,4324228.0,Barack Obama
993,2012,New York,GRE,0.64,,,,0.65,0.5600277653267836,39856.0,Jill Stein
994,2012,New York,IDP,2.08,,,,1.24,,,
995,2012,New York,LIB,0.48,,,,0.05,0.6617028182649762,47092.0,Gary Johnson
996,2012,New York,OTH,0.33,,,,0.09,,,
997,2012,New York,REP,22.74,,,,30.17,31.241570989167872,2223397.0,Mitt Romney
998,2012,New York,WFP,3.76,,,,3.39,2.074572946510997,147643.0,Barack Obama
999,2012,North Dakota,DEM,50.46,34.31189311987515,109048.0,Ryan M. Taylor,41.77,38.69731088897972,124966.0,Barack Obama
1000,2012,North Dakota,REP,49.54,63.09508077051357,200525.0,Jack Dalrymple,54.98,58.31568255855723,188320.0,Mitt Romney
1001,2012,Ohio,DEM,50.7,,,,46.91,50.66674765831986,2827621.0,Barack Obama
1002,2012,Ohio,IND,4.6,,,,,0.2240171788313621,12502.0,Richard Austing Duncan
1003,2012,Ohio,REP,44.7,,,,50.96,47.68844087842257,2661407.0,Mitt Romney
1004,2012,Pennsylvania,DEM,53.69,,,,50.28,51.97159378275084,2990274.0,Barack Obama
1005,2012,Pennsylvania,LIB,1.72,,,,0.11,0.8688541400532181,49991.0,Gary Johnson
1006,2012,Pennsylvania,REP,44.59,,,,48.77,46.586509132432,2680434.0,Mitt Romney
1007,2012,Rhode Island,DEM,64.96,,,,54.45,62.50743133004045,279677.0,Barack Obama
1008,2012,Rhode Island,REP,35.04,,,,37.89,35.13488143396732,157204.0,Mitt Romney
1009,2012,Tennessee,CON,0.8,,,,,0.2449384338989586,6022.0,Virgil H. Goode
1010,2012,Tennessee,DEM,30.41,,,,34.88,39.07581499379519,960709.0,Barack Obama
1011,2012,Tennessee,GRE,1.66,,,,1.76,0.2649906836352898,6515.0,Jill Stein
1012,2012,Tennessee,IND,2.19,,,,3.37,,,
1013,2012,Tennessee,REP,64.89,,,,59.97,59.47871471993759,1462330.0,Mitt Romney
1014,2012,Tennessee,W,0.06,,,,0.02,,,
1015,2012,Texas,DEM,40.62,,,,38.49,41.383358283760856,3308124.0,Barack Obama
1016,2012,Texas,GRE,0.86,,,,0.43,0.3084495820600109,24657.0,Jill Stein
1017,2012,Texas,LIB,2.06,,,,3.22,1.1081017146804464,88580.0,Gary Johnson
1018,2012,Texas,REP,56.46,,,,57.79,57.16697746805639,4569843.0,Mitt Romney
1019,2012,Utah,CON,3.17,1.7581299601400462,17696.0,Kirk D. Pearson,1.45,0.2821788016983802,2871.0,Virgil H. Goode
1020,2012,Utah,DEM,29.98,27.58225337895569,277622.0,Peter S. Cooke,32.47,24.74966582796037,251813.0,Barack Obama
1021,2012,Utah,OTH,0.83,,,,,0.5243552445353042,5335.0,Ross C. Anderson
1022,2012,Utah,REP,65.31,68.41287440736635,688592.0,Gary Richard Herbert,64.86,72.7905331026891,740600.0,Mitt Romney
1023,2012,Utah,UN,0.71,,,,0.58,0.0386263563453373,393.0,Gloria La Riva
1024,2012,Utah,W,0.0,0.0001987036573395,2.0,Dennis C. Owen,,,,
1025,2012,Vermont,IND,71.06,1.9863783461741569,5868.0,Emily Peyton,2.87,,,
1026,2012,Vermont,LBU,0.86,0.4410788999769812,1303.0,Dave Eagle,1.4,,,
1027,2012,Vermont,OTH,3.16,1.889902915250565,5583.0,Cris Ericson,0.4,,,
1028,2012,Vermont,REP,24.92,37.55433090057276,110940.0,Randolph D. Brock,23.32,30.97263523672692,92698.0,Mitt Romney
1029,2012,Virginia,DEM,52.96,,,,48.37,51.15645679621864,1971820.0,Barack Obama
1030,2012,Virginia,REP,47.04,,,,50.27,47.28310289638912,1822522.0,Mitt Romney
1031,2012,Washington,DEM,60.45,51.539491254936834,1582802.0,Jay Robert Inslee,55.08,56.16339829967277,1755396.0,Barack Obama
1032,2012,Washington,REP,39.55,48.460508745063166,1488245.0,Rob McKenna,44.92,41.29462143210913,1290670.0,Mitt Romney
1033,2012,West Virginia,DEM,60.57,50.4876929212663,335468.0,Earl Ray Tomblin,40.09,35.53930415638732,238269.0,Barack Obama
1034,2012,West Virginia,MTP,2.96,2.526431436289892,16787.0,Jesse Johnson,,0.6571823196179214,4406.0,Jill Stein
1035,2012,West Virginia,REP,36.47,45.64507754475473,303291.0,Bill Maloney,59.91,62.29584241943327,417655.0,Mitt Romney
1036,2012,Wisconsin,DEM,51.47,,,,50.48,52.77616253515459,1620985.0,Barack Obama
1037,2012,Wisconsin,LIB,2.07,,,,0.21,0.6654546378011053,20439.0,Gary Johnson
1038,2012,Wisconsin,OTH,0.55,,,,,,,
1039,2012,Wisconsin,REP,45.91,,,,48.98,45.93834671361976,1410966.0,Mitt Romney
1040,2012,Wisconsin,W,0.0,,,,0.0,,,
1041,2012,Wyoming,COU,2.53,,,,1.57,,,
1042,2012,Wyoming,DEM,21.69,,,,23.87,27.818887742360303,69286.0,Barack Obama
1043,2012,Wyoming,REP,75.78,,,,69.01,68.64262168705658,170962.0,Mitt Romney
1044,2013,Massachusetts,DEM,54.92,,,,65.99,,,
1045,2013,Massachusetts,OTH,0.39,,,,,,,
1046,2013,Massachusetts,REP,44.7,,,,31.64,,,
1047,2013,New Jersey,DEM,54.92,38.19090880800579,809978.0,Barbara Buono,,,,
1048,2013,New Jersey,DRP,0.08,,,,,,,
1049,2013,New Jersey,IND,0.23,0.1312671333313844,2784.0,Hank Schroeder,,,,
1050,2013,New Jersey,OTH,0.75,0.1584258505723605,3360.0,Jeffrey Harlan Boss,,,,
1051,2013,New Jersey,REP,44.02,60.30234819172923,1278932.0,Chris Christie,,,,
1052,2014,Alabama,REP,100.0,63.55665347636802,750231.0,Robert Julian Bentley,65.52,,,
1053,2014,Alaska,DEM,46.06,,,,41.16,,,
1054,2014,Alaska,LIB,3.74,3.2094099829260108,8985.0,Carolyn F. Clift,7.65,,,
1055,2014,Alaska,REP,48.2,45.87652433579323,128435.0,Sean R. Parnell,51.2,,,
1056,2014,Alaska,UN,2.01,,,,,,,
1057,2014,Arkansas,DEM,39.45,41.49402775420933,352115.0,Michael Avery Ross,30.68,,,
1058,2014,Arkansas,GRE,1.98,1.146487357882233,9729.0,Joshua Drake,,,,
1059,2014,Arkansas,LIB,2.03,1.9230678582876104,16319.0,Frank Gilbert,7.95,,,
1060,2014,Arkansas,REP,56.53,55.436417029620834,470429.0,Asa Hutchinson,61.37,,,
1061,2014,Colorado,DEM,46.26,49.296166496457445,1006433.0,John Wright Hickenlooper,46.81,,,
1062,2014,Colorado,LIB,2.59,1.9391606113817317,39590.0,Matthew Hess,1.69,,,
1063,2014,Colorado,REP,48.2,45.95379615547572,938195.0,Bob Beauprez,50.0,,,
1064,2014,Colorado,UN,2.63,1.1776029153533616,24042.0,Paul Fiorino,1.23,,,
1065,2014,Colorado,UTY,0.31,,,,,,,
1066,2014,Colorado,W,0.0,0.0015184132092152,31.0,Marcus Giavanni,0.0,,,
1067,2014,Delaware,DEM,55.83,,,,59.26,,,
1068,2014,Delaware,GRE,1.95,,,,2.07,,,
1069,2014,Delaware,REP,42.23,,,,36.76,,,
1070,2014,Georgia,DEM,45.21,44.890079899114426,1144794.0,Jason J. Carter,41.48,,,
1071,2014,Georgia,LIB,1.9,2.3599961728732,60185.0,Andrew T. Hunt,,,,
1072,2014,Georgia,REP,52.89,52.74992392801238,1345237.0,J. Nathan Deal,58.51,,,
1073,2014,Georgia,W,0.0,,,,0.01,,,
1074,2014,Hawaii,DEM,69.77,49.45413833592748,181106.0,David Y. Ige,65.36,,,
1075,2014,Hawaii,LIB,2.53,1.7462658037737908,6395.0,Jeff Davis,1.3,,,
1076,2014,Hawaii,REP,27.7,37.07572158051392,135775.0,Duke Aiona,33.34,,,
1077,2014,Idaho,DEM,34.67,38.550348998476686,169556.0,AJ Balukoff,36.79,,,
1078,2014,Idaho,REP,65.33,53.521815246799896,235405.0,C.L. 'Butch' Otter,63.21,,,
1079,2014,Illinois,DEM,53.55,46.34748283342843,1681343.0,Pat Quinn,51.09,,,
1080,2014,Illinois,LIB,3.76,3.3501760073214637,121534.0,Chad Grimm,,,,
1081,2014,Illinois,REP,42.69,50.269648178317325,1823627.0,Bruce Rauner,48.26,,,
1082,2014,Illinois,W,0.0,0.0188549738263192,684.0,Scott K. Summers,0.01,,,
1083,2014,Iowa,DEM,43.8,37.26888899320407,420787.0,Jack G. Hatch,45.53,,,
1084,2014,Iowa,IND,2.38,,,,,,,
1085,2014,Iowa,LIB,0.73,1.7998205582180529,20321.0,Lee Deakins Hieb,0.81,,,
1086,2014,Iowa,OTH,0.94,0.9372423181469138,10582.0,Jonathan Narcisse,,,,
1087,2014,Iowa,REP,52.15,58.990112988095376,666032.0,Terry E. Branstad,53.28,,,
1088,2014,Kansas,IND,42.53,,,,,,,
1089,2014,Kansas,LIB,4.33,4.048984361163057,35206.0,Keen A. Umbehr,1.14,,,
1090,2014,Kansas,REP,53.15,49.82116199847729,433196.0,Sam Brownback,62.73,,,
1091,2014,Kentucky,DEM,40.72,,,,36.36,,,
1092,2014,Kentucky,LIB,3.08,,,,,,,
1093,2014,Kentucky,REP,56.19,,,,63.48,,,
1094,2014,Kentucky,W,0.01,,,,,,,
1095,2014,Louisiana,DEM,44.07,,,,36.7,,,
1096,2014,Louisiana,REP,55.93,,,,63.3,,,
1097,2014,Maine,DEM,31.51,43.37406560901269,265114.0,Michael H. Michaud,51.56,,,
1098,2014,Maine,REP,68.49,48.18488057628345,294519.0,Paul R. LePage,38.52,,,
1099,2014,Massachusetts,DEM,61.96,46.53643610835434,1004408.0,Martha Coakley,82.22,,,
1100,2014,Massachusetts,REP,38.04,48.39736907214202,1044573.0,Charles D. Baker,17.2,,,
1101,2014,Massachusetts,W,0.0,,,,0.0,,,
1102,2014,Michigan,DEM,54.61,46.8570402128159,1479057.0,Mark Schauer,49.17,,,
1103,2014,Michigan,GRE,0.84,0.4731143144166809,14934.0,Paul L. Homeniuk,0.75,,,
1104,2014,Michigan,LIB,2.01,1.131717065348004,35723.0,Mary Buzuma,1.74,,,
1105,2014,Michigan,REP,41.33,50.922959413356,1607399.0,Rick Snyder,47.48,,,
1106,2014,Michigan,UST,1.2,0.6135849766721758,19368.0,Mark A. McFarlin,0.35,,,
1107,2014,Michigan,W,0.0,0.0005702462608477,18.0,Sam F. Thomas,0.05,,,
1108,2014,Minnesota,DEM,53.17,50.07137773197003,989113.0,Mark Dayton,50.25,,,
1109,2014,Minnesota,IDP,2.4,2.880420531273065,56900.0,Hannah P. Nicollet,2.59,,,
1110,2014,Minnesota,LIB,1.5,0.9153561343845266,18082.0,Chris Holbrook,,,,
1111,2014,Minnesota,REP,42.93,44.51019182892024,879257.0,Jeff Johnson,46.57,,,
1112,2014,Mississippi,DEM,37.89,,,,36.73,,,
1113,2014,Mississippi,REF,2.21,,,,2.38,,,
1114,2014,Mississippi,REP,59.9,,,,52.56,,,
1115,2014,Montana,DEM,40.07,,,,40.41,,,
1116,2014,Montana,LIB,2.15,,,,4.19,,,
1117,2014,Montana,REP,57.79,,,,55.41,,,
1118,2014,Nebraska,DEM,31.51,39.22699286563174,211905.0,Chuck Hassebrook,34.62,,,
1119,2014,Nebraska,OTH,4.1,,,,,,,
1120,2014,Nebraska,REP,64.39,57.154731008030325,308751.0,Pete Ricketts,63.7,,,
1121,2014,New Hampshire,DEM,51.63,52.38068793026495,254666.0,Maggie Hassan,51.57,,,
1122,2014,New Hampshire,REP,48.37,47.432756801451305,230610.0,Walt Havenstein,48.43,,,
1123,2014,New Jersey,DEM,55.84,,,,50.79,,,
1124,2014,New Jersey,DRP,0.21,,,,0.35,,,
1125,2014,New Jersey,IND,0.43,,,,0.05,,,
1126,2014,New Jersey,LIB,0.89,,,,0.24,,,
1127,2014,New Jersey,OTH,0.31,,,,0.98,,,
1128,2014,New Jersey,REP,42.33,,,,47.46,,,
1129,2014,New Mexico,DEM,55.56,42.77688400074102,219362.0,Gary K. King,52.98,,,
1130,2014,New Mexico,REP,44.44,57.22311599925898,293443.0,Susana Martinez,46.99,,,
1131,2014,North Carolina,DEM,47.33,,,,45.87,,,
1132,2014,North Carolina,LIB,3.75,,,,0.26,,,
1133,2014,North Carolina,REP,48.89,,,,53.79,,,
1134,2014,North Carolina,W,0.03,,,,0.08,,,
1135,2014,Oklahoma,DEM,28.77,41.007066902189656,338239.0,Joe Dorman,26.63,,,
1136,2014,Oklahoma,IND,3.3,2.0815173047569746,17169.0,Richard Prawdzienski,3.33,,,
1137,2014,Oklahoma,REP,67.93,55.80512856573044,460298.0,Mary Fallin,70.03,,,
1138,2014,Oregon,CON,1.66,1.0838140948223365,15929.0,Aaron Donald Auer,0.43,,,
1139,2014,Oregon,DEM,55.98,49.88919635548885,733230.0,John Kitzhaber,53.77,,,
1140,2014,Oregon,LIB,3.09,1.4902869055743384,21903.0,Paul Grad,2.62,,,
1141,2014,Oregon,PG,2.23,2.0113395980314577,29561.0,Jason Levin,2.08,,,
1142,2014,Oregon,REP,37.04,44.12699859905002,648542.0,Dennis Richardson,40.28,,,
1143,2014,Rhode Island,DEM,70.7,40.70265849932882,131899.0,Gina M. Raimondo,61.1,,,
1144,2014,Rhode Island,REP,29.3,36.23705852401599,117428.0,Allan W. Fung,38.9,,,
1145,2014,South Carolina,AMP,0.89,,,,,,,
1146,2014,South Carolina,DEM,37.5,41.415837747061104,516166.0,Vincent A. Sheheen,32.9,,,
1147,2014,South Carolina,LIB,1.38,1.2387055775450713,15438.0,Steve French,2.19,,,
1148,2014,South Carolina,OTH,1.95,0.9224095944719616,11496.0,Tom Ervin,,,,
1149,2014,South Carolina,REP,57.3,55.89701043327414,696645.0,Nimrata R. Haley,64.09,,,
1150,2014,South Carolina,WFP,0.99,,,,0.45,,,
1151,2014,South Dakota,DEM,29.51,25.43195279070522,70549.0,Susan M. Wismer,33.47,,,
1152,2014,South Dakota,IND,20.12,4.101253411102259,11377.0,Michael J. Myers,,,,
1153,2014,South Dakota,REP,50.37,70.46679379819251,195477.0,Dennis M. Daugaard,66.53,,,
1154,2014,Tennessee,CON,2.63,1.9634668116490168,26580.0,Shaun E. Crowell,0.32,,,
1155,2014,Tennessee,DEM,31.87,22.843362920763997,309237.0,Charles V. Brown,32.7,,,
1156,2014,Tennessee,GRE,0.91,1.3717674451588502,18570.0,Isa Infante,1.01,,,
1157,2014,Tennessee,IND,2.73,2.258873274394856,30579.0,Steven Damon Coburn,4.05,,,
1158,2014,Tennessee,REP,61.87,70.30924971633888,951796.0,William Edward Haslam,61.91,,,
1159,2014,Tennessee,W,0.0,0.0011080512481089,15.0,Mark Pearson,0.0,,,
1160,2014,Texas,DEM,34.36,38.90402156045396,1835596.0,Wendy R. Davis,33.1,,,
1161,2014,Texas,GRE,1.18,0.3925169151052886,18520.0,Brandon Parmer,1.39,,,
1162,2014,Texas,LIB,2.88,1.4103268402727442,66543.0,Katherine Youngblood Glass,5.06,,,
1163,2014,Texas,REP,61.56,59.27062642478129,2796547.0,Greg Abbott,60.28,,,
1164,2014,Texas,W,0.02,0.0225082593867071,1062.0,Sarah M. Pavitt,0.0,,,
1165,2014,Virginia,DEM,49.19,,,,39.77,,,
1166,2014,Virginia,LIB,2.43,,,,2.0,,,
1167,2014,Virginia,REP,48.38,,,,54.85,,,
1168,2014,West Virginia,CON,0.57,,,,,,,
1169,2014,West Virginia,DEM,34.46,,,,41.53,,,
1170,2014,West Virginia,LIB,1.63,,,,1.75,,,
1171,2014,West Virginia,MTP,1.21,,,,,,,
1172,2014,West Virginia,REP,62.12,,,,55.26,,,
1173,2014,West Virginia,W,0.01,,,,0.03,,,
1174,2014,Wyoming,DEM,17.49,27.253286632474964,45752.0,Pete Gosar,22.95,,,
1175,2014,Wyoming,IND,7.93,5.894196346134372,9895.0,Don Wills,,,,
1176,2014,Wyoming,LIB,2.19,2.406523823990183,4040.0,Dee Cozzens,4.32,,,
1177,2014,Wyoming,REP,72.39,59.38871912173794,99700.0,Matt Hansen Mead,68.63,,,
1178,2016,Alabama,DEM,35.93,,,,33.73,34.35794575797364,729547.0,Hillary Rodham Clinton
1179,2016,Alabama,REP,64.07,,,,66.27,62.08309236440906,1318255.0,Donald Trump
1180,2016,Alaska,DEM,11.65,,,,36.17,36.55087129011199,116454.0,Hillary Rodham Clinton
1181,2016,Alaska,LIB,29.23,,,,10.35,5.877128006829709,18725.0,Gary Johnson
1182,2016,Alaska,REP,44.46,,,,50.52,51.281512077537286,163387.0,Donald Trump
1183,2016,Alaska,UN,14.66,,,,2.96,,,
1184,2016,Arizona,DEM,40.75,,,,42.9,45.12491703028259,1161167.0,Hillary Rodham Clinton
1185,2016,Arizona,GRE,5.48,,,,4.59,1.3347048920655302,34345.0,Jill Stein
1186,2016,Arizona,REP,53.71,,,,52.42,48.67042485158719,1252401.0,Donald Trump
1187,2016,Arizona,W,0.06,,,,0.1,0.6780977045174388,17449.0,Evan McMullin
1188,2016,Arkansas,DEM,36.21,,,,10.42,33.65312412936093,380494.0,Hillary Rodham Clinton
1189,2016,Arkansas,LIB,3.96,,,,18.4,2.638251955759374,29829.0,Gary Johnson
1190,2016,Arkansas,REP,59.83,,,,71.18,60.57410216382829,684872.0,Donald Trump
1191,2016,California,DEM,100.0,,,,64.29,61.72638863699762,8753792.0,Hillary Rodham Clinton
1192,2016,Colorado,DEM,49.97,,,,46.78,48.1569803828474,1338870.0,Hillary Rodham Clinton
1193,2016,Colorado,GRE,1.34,,,,0.21,1.382516491500673,38437.0,Jill Stein
1194,2016,Colorado,LIB,3.62,,,,5.31,5.183798404442814,144121.0,Gary Johnson
1195,2016,Colorado,REP,44.31,,,,47.7,43.25139737143104,1202484.0,Donald Trump
1196,2016,Colorado,UN,0.42,,,,,1.040097546237348,28917.0,Ryan Alan Scott
1197,2016,Colorado,UTY,0.34,,,,,,,
1198,2016,Connecticut,DEM,57.68,,,,58.2,54.56630109670987,897572.0,Hillary Rodham Clinton
1199,2016,Connecticut,GRE,1.05,,,,0.76,1.3885781679352187,22841.0,Jill Stein
1200,2016,Connecticut,LIB,1.14,,,,0.31,2.9591712666877417,48676.0,Gary Johnson
1201,2016,Connecticut,REP,34.62,,,,35.43,40.92691437881478,673215.0,Donald Trump
1202,2016,Connecticut,W,0.0,,,,0.0,0.1281521289789169,2108.0,Evan McMullin
1203,2016,Connecticut,WFP,5.51,,,,4.65,,,
1204,2016,Florida,DEM,44.31,,,,45.09,47.82331580580505,4504975.0,Hillary Rodham Clinton
1205,2016,Florida,LIB,2.12,,,,0.11,2.1978996052988737,207043.0,Gary Johnson
1206,2016,Florida,NPA,1.58,,,,1.24,,,
1207,2016,Florida,REP,51.98,,,,53.56,49.021941416590735,4617886.0,Donald Trump
1208,2016,Florida,W,0.0,,,,0.0,,,
1209,2016,Georgia,DEM,41.03,,,,39.72,45.63998335736082,1877963.0,Hillary Rodham Clinton
1210,2016,Georgia,LIB,4.16,,,,,3.0453016138110574,125306.0,Gary Johnson
1211,2016,Georgia,REP,54.78,,,,60.23,50.771326054771,2089104.0,Donald Trump
1212,2016,Georgia,W,0.02,,,,0.05,0.3163511013596997,13017.0,Jill Stein
1213,2016,Hawaii,CON,2.19,,,,,1.0509701890953684,4508.0,Darrell Castle
1214,2016,Hawaii,DEM,73.6,,,,75.39,62.22149173421738,266891.0,Hillary Rodham Clinton
1215,2016,Hawaii,LIB,1.63,,,,1.99,3.719427328488799,15954.0,Gary Johnson
1216,2016,Hawaii,OTH,0.33,,,,,,,
1217,2016,Hawaii,REP,22.24,,,,21.22,30.038677008511737,128847.0,Donald Trump
1218,2016,Idaho,CON,6.14,,,,3.67,0.341323134204026,2356.0,Arlon Scott Copeland
1219,2016,Idaho,DEM,27.73,,,,30.66,27.492013820979206,189765.0,Hillary Rodham Clinton
1220,2016,Idaho,REP,66.13,,,,65.67,59.26143236919689,409055.0,Donald Trump
1221,2016,Illinois,DEM,54.86,,,,53.62,55.8253666987933,3090729.0,Hillary Rodham Clinton
1222,2016,Illinois,GRE,2.14,,,,0.64,1.3872131180704368,76802.0,Jill Stein
1223,2016,Illinois,LIB,3.2,,,,,3.785764963088087,209596.0,Gary Johnson
1224,2016,Illinois,REP,39.78,,,,45.74,38.76175307382528,2146015.0,Donald Trump
1225,2016,Illinois,W,0.01,,,,0.01,0.2105149461096188,11655.0,Evan McMullin
1226,2016,Indiana,DEM,42.41,45.42343880516241,1235503.0,John R. Gregg,39.61,37.774839686752046,1033126.0,Hillary Rodham Clinton
1227,2016,Indiana,LIB,5.47,3.199486170425534,87025.0,Rex Alan Bell,6.11,4.899270848034961,133993.0,Gary Johnson
1228,2016,Indiana,REP,52.11,51.37545735832186,1397396.0,Eric Joseph Holcomb,54.28,56.94003344841128,1557286.0,Donald Trump
1229,2016,Indiana,W,0.0,0.0015073706749491,41.0,Christopher Stried,0.0,0.2866954446832456,7841.0,Jill Stein
1230,2016,Iowa,DEM,35.69,,,,44.5,41.75251344549624,653669.0,Hillary Rodham Clinton
1231,2016,Iowa,LIB,2.72,,,,1.02,3.780451973070683,59186.0,Gary Johnson
1232,2016,Iowa,OTH,1.44,,,,0.72,0.7898670141417239,12366.0,Lynn Sandra Kahn
1233,2016,Iowa,REP,60.16,,,,53.69,51.16206134467737,800983.0,Donald Trump
1234,2016,Kansas,DEM,32.24,,,,27.06,36.05237073223449,427005.0,Hillary Rodham Clinton
1235,2016,Kansas,LIB,5.58,,,,6.32,4.677972512711056,55406.0,Gary Johnson
1236,2016,Kansas,REP,62.18,,,,59.15,56.65458180583958,671018.0,Donald Trump
1237,2016,Kansas,W,0.0,,,,0.07,0.5504887698602333,6520.0,Evan McMullin
1238,2016,Kentucky,DEM,42.72,,,,29.07,32.68218833364776,628854.0,Hillary Rodham Clinton
1239,2016,Kentucky,REP,57.27,,,,70.91,62.519638551900094,1202971.0,Donald Trump
1240,2016,Kentucky,W,0.0,,,,0.02,0.0227633099099913,438.0,Darrell Castle
1241,2016,Louisiana,DEM,39.35,,,,17.1,38.44956609851397,780154.0,Hillary Rodham Clinton
1242,2016,Louisiana,REP,60.65,,,,82.9,58.0886846535688,1178638.0,Donald Trump
1243,2016,Maryland,DEM,60.96,,,,60.52,60.32574423519277,1677928.0,Hillary Rodham Clinton
1244,2016,Maryland,GRE,3.3,,,,1.64,1.2923134225866688,35945.0,Jill Stein
1245,2016,Maryland,REP,35.72,,,,35.59,33.90930472854767,943169.0,Donald Trump
1246,2016,Maryland,W,0.02,,,,0.02,0.3462227920297571,9630.0,Michael A. Maturen
1247,2016,Missouri,CON,0.91,,,,0.13,0.4661393817992011,13092.0,Darrell Castle
1248,2016,Missouri,DEM,46.39,45.570425886696114,1277360.0,Chris Koster,37.86,38.13527156927183,1071068.0,Hillary Rodham Clinton
1249,2016,Missouri,GRE,1.1,0.7523244356318092,21088.0,Don Fitz,0.3,0.904934198579934,25416.0,Jill Stein
1250,2016,Missouri,LIB,2.42,1.4681885349009614,41154.0,Cisse Spragins,3.51,3.466457689626369,97359.0,Gary Johnson
1251,2016,Missouri,REP,49.18,51.13712011861382,1433397.0,Eric Greitens,58.2,56.77240847937871,1594511.0,Donald Trump
1252,2016,Missouri,W,0.0,0.0007848604696462,22.0,Theodis Brown,0.0,0.2517622646426941,7071.0,Evan McMullin
1253,2016,Nevada,DEM,48.97,,,,47.11,47.91782367811904,539260.0,Hillary Rodham Clinton
1254,2016,Nevada,IAP,1.61,,,,3.0,0.4681064702301878,5268.0,Darrell Castle
1255,2016,Nevada,IND,1.65,,,,,,,
1256,2016,Nevada,NOP,1.33,,,,,0.2267668397926043,2552.0,Roque De La Fuente
1257,2016,Nevada,REP,46.44,,,,46.19,45.50069531760242,512058.0,Donald Trump
1258,2016,New Hampshire,DEM,48.02,46.57280065336485,337589.0,Colin Van Ostern,46.99,46.82626266969056,348526.0,Hillary Rodham Clinton
1259,2016,New Hampshire,IND,2.4,,,,8.08,,,
1260,2016,New Hampshire,LIB,1.71,4.310193788343453,31243.0,Max Abramson,0.77,4.135048421595709,30777.0,Gary Johnson
1261,2016,New Hampshire,REP,47.88,48.84233296498787,354040.0,Chris Sununu,44.13,46.45866698195341,345790.0,Donald Trump
1262,2016,New York,CRV,3.67,,,,4.74,3.786748426753359,292392.0,Donald Trump
1263,2016,New York,DEM,65.65,,,,59.11,56.722342284541526,4379789.0,Hillary Rodham Clinton
1264,2016,New York,GRE,1.56,,,,0.4,1.397845716343802,107934.0,Jill Stein
1265,2016,New York,IDP,0.62,,,,1.3,1.5431810567259814,119156.0,Gary Johnson
1266,2016,New York,LIB,0.66,,,,,0.7439273411364415,57442.0,Gary Johnson
1267,2016,New York,OTH,0.62,,,,1.05,0.4700410661050452,36294.0,Hillary Rodham Clinton
1268,2016,New York,REF,0.24,,,,0.58,,,
1269,2016,New York,REP,23.66,,,,30.12,32.72884002531648,2527142.0,Donald Trump
1270,2016,New York,WFP,3.32,,,,2.71,1.8136612370754568,140041.0,Hillary Rodham Clinton
1271,2016,North Carolina,DEM,45.37,49.01613537977174,2309157.0,Roy A. Cooper,46.6,46.172866168209474,2189316.0,Hillary Rodham Clinton
1272,2016,North Carolina,LIB,3.57,2.1858776051185584,102977.0,Lon Vernon Cecil,0.18,2.744368735716738,130126.0,Gary Johnson
1273,2016,North Carolina,REP,51.06,48.7979870151097,2298880.0,Pat McCrory,53.22,49.828094696180415,2362631.0,Donald Trump
1274,2016,North Dakota,DEM,16.99,19.39187458223032,65855.0,Marvin E. Nelson,23.79,27.226739458706007,93758.0,Hillary Rodham Clinton
1275,2016,North Dakota,IND,1.37,,,,,,,
