,date,region,value
1449,2021-02-26,Northern Ireland,13.723839
1450,2021-02-26,Scotland,14.672972
1451,2021-02-26,Wales,13.04089
1452,2021-02-27,England,14.319511
1453,2021-02-27,Northern Ireland,13.291495
1454,2021-02-27,Scotland,14.344122
1455,2021-02-27,Wales,12.822936
1456,2021-02-28,England,14.24777
1457,2021-02-28,Northern Ireland,13.155615
1458,2021-02-28,Scotland,14.25408
1459,2021-02-28,Wales,12.72849
