,medalType,participantType,eventId,eventGender,eventName,disciplineId,disciplineName,gameId,gameName,gameSeason,name,country,ico2,ico3,year
3,BRONZE,Athlete,heavyweight-freestyle-82-5-kilograms-men,Men,"Heavyweight, Freestyle (>82.5 kilograms) Men",wrestling,Wrestling,antwerp-1920,Antwerp 1920,Summer,Ernst NILSSON,Sweden,SE,SWE,1920
0,GOLD,Athlete,lightweight-greco-roman-67-5-kilograms-men,Men,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",wrestling,Wrestling,antwerp-1920,Antwerp 1920,Summer,Eemil Ernesti VÄRE,Finland,FI,FIN,1920
1,SILVER,Athlete,lightweight-greco-roman-67-5-kilograms-men,Men,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",wrestling,Wrestling,antwerp-1920,Antwerp 1920,Summer,Taavi TAMMINEN,Finland,FI,FIN,1920
2,BRONZE,Athlete,lightweight-greco-roman-67-5-kilograms-men,Men,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",wrestling,Wrestling,antwerp-1920,Antwerp 1920,Summer,Frithjof ANDERSEN,Norway,NO,NOR,1920
0,GOLD,GameTeam,figure-riding-team-mixed,Men,figure riding team mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
1,SILVER,GameTeam,figure-riding-team-mixed,Men,figure riding team mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,France team,France,FR,FRA,1920
2,BRONZE,GameTeam,figure-riding-team-mixed,Men,figure riding team mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,Sweden team,Sweden,SE,SWE,1920
0,GOLD,Athlete,figure-riding-individual-mixed,Men,figure riding individual mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,Daniël Bouckaert,Belgium,BE,BEL,1920
1,SILVER,Athlete,figure-riding-individual-mixed,Men,figure riding individual mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,FIELD ,France,FR,FRA,1920
2,BRONZE,Athlete,figure-riding-individual-mixed,Men,figure riding individual mixed,equestrian-vaulting,Equestrian  Vaulting,antwerp-1920,Antwerp 1920,Summer,Louis Finet,Belgium,BE,BEL,1920
0,GOLD,GameTeam,football-men,Men,football men,football,Football,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
1,SILVER,GameTeam,football-men,Men,football men,football,Football,antwerp-1920,Antwerp 1920,Summer,Spain team,Spain,ES,ESP,1920
2,BRONZE,GameTeam,football-men,Men,football men,football,Football,antwerp-1920,Antwerp 1920,Summer,Netherlands team,Netherlands,NL,NED,1920
0,GOLD,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Mauritius PEETERS,Netherlands,NL,NED,1920
1,SILVER,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Horace Thomas JOHNSON,Great Britain,GB,GBR,1920
2,BRONZE,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Harry Edgar RYAN,Great Britain,GB,GBR,1920
0,GOLD,GameTeam,2000m-tandem-men,Men,2000m tandem men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Great Britain team,Great Britain,GB,GBR,1920
1,SILVER,GameTeam,2000m-tandem-men,Men,2000m tandem men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,South Africa team,South Africa,ZA,RSA,1920
2,BRONZE,GameTeam,2000m-tandem-men,Men,2000m tandem men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Netherlands team,Netherlands,NL,NED,1920
0,GOLD,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Italy team,Italy,IT,ITA,1920
1,SILVER,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Great Britain team,Great Britain,GB,GBR,1920
2,BRONZE,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,South Africa team,South Africa,ZA,RSA,1920
0,GOLD,Athlete,50km-men,Men,50km men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Henry GEORGE,Belgium,BE,BEL,1920
1,SILVER,Athlete,50km-men,Men,50km men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Cyril Albert ALDEN,Great Britain,GB,GBR,1920
2,BRONZE,Athlete,50km-men,Men,50km men,cycling-track,Cycling Track,antwerp-1920,Antwerp 1920,Summer,Petrus Gerardus IKELAAR,Netherlands,NL,NED,1920
0,GOLD,Athlete,3m-springboard-women,Women,3m springboard women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Aileen RIGGIN,United States of America,US,USA,1920
1,SILVER,Athlete,3m-springboard-women,Women,3m springboard women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Helen WAINWRIGHT,United States of America,US,USA,1920
2,BRONZE,Athlete,3m-springboard-women,Women,3m springboard women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Thelma PAYNE,United States of America,US,USA,1920
0,GOLD,Athlete,10m-platform-women,Women,10m platform women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Stefani FRYLAND CLAUSEN,Denmark,DK,DEN,1920
1,SILVER,Athlete,10m-platform-women,Women,10m platform women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Beatrix Eileen ARMSTRONG,Great Britain,GB,GBR,1920
2,BRONZE,Athlete,10m-platform-women,Women,10m platform women,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Eva OLLIWIER,Sweden,SE,SWE,1920
0,GOLD,Athlete,plain-high-diving-men,Men,plain high diving men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Arvid WALLMAN,Sweden,SE,SWE,1920
1,SILVER,Athlete,plain-high-diving-men,Men,plain high diving men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Nils SKOGLUND,Sweden,SE,SWE,1920
2,BRONZE,Athlete,plain-high-diving-men,Men,plain high diving men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,John JANSSON,Sweden,SE,SWE,1920
0,GOLD,Athlete,10m-platform-men,Men,10m platform men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Clarence PINKSTON,United States of America,US,USA,1920
1,SILVER,Athlete,10m-platform-men,Men,10m platform men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Erik ADLERZ,Sweden,SE,SWE,1920
2,BRONZE,Athlete,10m-platform-men,Men,10m platform men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Harry PRIESTE,United States of America,US,USA,1920
0,GOLD,Athlete,3m-springboard-men,Men,3m springboard men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Louis KUEHN,United States of America,US,USA,1920
1,SILVER,Athlete,3m-springboard-men,Men,3m springboard men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Clarence PINKSTON,United States of America,US,USA,1920
2,BRONZE,Athlete,3m-springboard-men,Men,3m springboard men,diving,Diving,antwerp-1920,Antwerp 1920,Summer,Louis James BALBACH,United States of America,US,USA,1920
0,GOLD,Athlete,singles-men,Men,Singles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Louis RAYMOND,South Africa,ZA,RSA,1920
1,SILVER,Athlete,singles-men,Men,Singles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Ichiya KUMAGAE,Japan,JP,JPN,1920
2,BRONZE,Athlete,singles-men,Men,Singles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Charles Lyndhurst WINSLOW,South Africa,ZA,RSA,1920
0,GOLD,GameTeam,mixed-doubles-mixed,Mixed,mixed doubles mixed,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,France team #3,France,FR,FRA,1920
1,SILVER,GameTeam,mixed-doubles-mixed,Mixed,mixed doubles mixed,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Great Britain team #3,Great Britain,GB,GBR,1920
2,BRONZE,GameTeam,mixed-doubles-mixed,Mixed,mixed doubles mixed,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Czechoslovakia team,Czechoslovakia,CSHH,TCH,1920
0,GOLD,GameTeam,doubles-men,Men,doubles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Great Britain team #2,Great Britain,GB,GBR,1920
1,SILVER,GameTeam,doubles-men,Men,doubles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Japan team,Japan,JP,JPN,1920
2,BRONZE,GameTeam,doubles-men,Men,doubles men,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,France team #3,France,FR,FRA,1920
0,GOLD,Athlete,singles-women,Women,Singles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Suzanne LENGLEN,France,FR,FRA,1920
1,SILVER,Athlete,singles-women,Women,Singles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Edith Dorothy HOLMAN,Great Britain,GB,GBR,1920
2,BRONZE,Athlete,singles-women,Women,Singles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Kathleen MCKANE,Great Britain,GB,GBR,1920
0,GOLD,GameTeam,doubles-women,Women,doubles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Great Britain team #1,Great Britain,GB,GBR,1920
1,SILVER,GameTeam,doubles-women,Women,doubles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,Great Britain team #2,Great Britain,GB,GBR,1920
2,BRONZE,GameTeam,doubles-women,Women,doubles women,tennis,Tennis,antwerp-1920,Antwerp 1920,Summer,France team,France,FR,FRA,1920
0,GOLD,Athlete,individual-competition-men,Men,Individual competition men,modern-pentathlon,Modern Pentathlon,antwerp-1920,Antwerp 1920,Summer,Gustaf DYRSSEN,Sweden,SE,SWE,1920
1,SILVER,Athlete,individual-competition-men,Men,Individual competition men,modern-pentathlon,Modern Pentathlon,antwerp-1920,Antwerp 1920,Summer,Erik DE LAVAL,Sweden,SE,SWE,1920
2,BRONZE,Athlete,individual-competition-men,Men,Individual competition men,modern-pentathlon,Modern Pentathlon,antwerp-1920,Antwerp 1920,Summer,Gosta RUNO,Sweden,SE,SWE,1920
0,GOLD,Athlete,moving-bird-target-33m-men,Men,moving bird target 33m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Hubert VAN INNIS,Belgium,BE,BEL,1920
1,SILVER,Athlete,moving-bird-target-33m-men,Men,moving bird target 33m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Julien Louis BRULE,France,FR,FRA,1920
0,GOLD,Athlete,moving-bird-target-28m-men,Men,moving bird target 28m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Hubert VAN INNIS,Belgium,BE,BEL,1920
1,SILVER,Athlete,moving-bird-target-28m-men,Men,moving bird target 28m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Léonce Gaston QUENTIN,France,FR,FRA,1920
0,GOLD,GameTeam,moving-bird-target-50m-teams-men,Men,moving bird target 50m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
1,SILVER,GameTeam,moving-bird-target-50m-teams-men,Men,moving bird target 50m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,France team,France,FR,FRA,1920
0,GOLD,GameTeam,moving-bird-target-33m-teams-men,Men,moving bird target 33m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
1,SILVER,GameTeam,moving-bird-target-33m-teams-men,Men,moving bird target 33m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,France team,France,FR,FRA,1920
0,GOLD,GameTeam,fixed-bird-target-small-bird-teams-men,Men,fixed bird target small bird teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
0,GOLD,Athlete,fixed-bird-target-large-birds-men,Men,fixed bird target large birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Edmond CLOETENS,Belgium,BE,BEL,1920
1,SILVER,Athlete,fixed-bird-target-large-birds-men,Men,fixed bird target large birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Louis VAN DE PERCK,Belgium,BE,BEL,1920
2,BRONZE,Athlete,fixed-bird-target-large-birds-men,Men,fixed bird target large birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Firmin FLAMAND,Belgium,BE,BEL,1920
0,GOLD,Athlete,moving-bird-target-50m-men,Men,moving bird target 50m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Julien Louis BRULE,France,FR,FRA,1920
1,SILVER,Athlete,moving-bird-target-50m-men,Men,moving bird target 50m men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Hubert VAN INNIS,Belgium,BE,BEL,1920
0,GOLD,GameTeam,moving-bird-target-28m-teams-men,Men,moving bird target 28m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Netherlands team,Netherlands,NL,NED,1920
1,SILVER,GameTeam,moving-bird-target-28m-teams-men,Men,moving bird target 28m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
2,BRONZE,GameTeam,moving-bird-target-28m-teams-men,Men,moving bird target 28m teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,France team,France,FR,FRA,1920
0,GOLD,Athlete,fixed-bird-target-small-birds-men,Men,fixed bird target small birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Edmond VAN MOER,Belgium,BE,BEL,1920
1,SILVER,Athlete,fixed-bird-target-small-birds-men,Men,fixed bird target small birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Louis VAN DE PERCK,Belgium,BE,BEL,1920
2,BRONZE,Athlete,fixed-bird-target-small-birds-men,Men,fixed bird target small birds men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Joseph HERMANS,Belgium,BE,BEL,1920
0,GOLD,GameTeam,fixed-bird-target-large-birds-teams-men,Men,fixed bird target large birds teams men,archery,Archery,antwerp-1920,Antwerp 1920,Summer,Belgium team,Belgium,BE,BEL,1920
0,GOLD,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Magda JULIN-MAUROY,Sweden,SE,SWE,1920
1,SILVER,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Svea NOREN,Sweden,SE,SWE,1920
2,BRONZE,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Theresa BLANCHARD,United States of America,US,USA,1920
0,GOLD,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Gillis GRAFSTRÖM,Sweden,SE,SWE,1920
1,SILVER,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Andreas KROGH,Norway,NO,NOR,1920
2,BRONZE,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Martin STIXRUD,Norway,NO,NOR,1920
0,GOLD,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Finland team,Finland,FI,FIN,1920
1,SILVER,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Norway team,Norway,NO,NOR,1920
2,BRONZE,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,antwerp-1920,Antwerp 1920,Summer,Great Britain team #1,Great Britain,GB,GBR,1920
0,GOLD,Athlete,normal-hill-individual-men,Men,Normal Hill Individual men,ski-jumping,Ski Jumping,chamonix-1924,Chamonix 1924,Winter,Jacob Tullin THAMS,Norway,NO,NOR,1924
1,SILVER,Athlete,normal-hill-individual-men,Men,Normal Hill Individual men,ski-jumping,Ski Jumping,chamonix-1924,Chamonix 1924,Winter,Narve BONNA,Norway,NO,NOR,1924
2,BRONZE,Athlete,normal-hill-individual-men,Men,Normal Hill Individual men,ski-jumping,Ski Jumping,chamonix-1924,Chamonix 1924,Winter,Anders HAUGEN,United States of America,US,USA,1924
0,GOLD,Athlete,individual-men,Men,Individual men,nordic-combined,Nordic Combined,chamonix-1924,Chamonix 1924,Winter,Thorleif HAUG,Norway,NO,NOR,1924
1,SILVER,Athlete,individual-men,Men,Individual men,nordic-combined,Nordic Combined,chamonix-1924,Chamonix 1924,Winter,Thoralf STRÖMSTAD,Norway,NO,NOR,1924
2,BRONZE,Athlete,individual-men,Men,Individual men,nordic-combined,Nordic Combined,chamonix-1924,Chamonix 1924,Winter,Johan GRØTTUMSBRÅTEN,Norway,NO,NOR,1924
0,GOLD,GameTeam,curling-men,Men,curling men,curling,Curling,chamonix-1924,Chamonix 1924,Winter,Great Britain team,Great Britain,GB,GBR,1924
1,SILVER,GameTeam,curling-men,Men,curling men,curling,Curling,chamonix-1924,Chamonix 1924,Winter,Sweden team,Sweden,SE,SWE,1924
2,BRONZE,GameTeam,curling-men,Men,curling men,curling,Curling,chamonix-1924,Chamonix 1924,Winter,France team,France,FR,FRA,1924
0,GOLD,Athlete,18km-men,Men,18km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Thorleif HAUG,Norway,NO,NOR,1924
1,SILVER,Athlete,18km-men,Men,18km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Johan GRØTTUMSBRÅTEN,Norway,NO,NOR,1924
2,BRONZE,Athlete,18km-men,Men,18km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Tapani NIKU,Finland,FI,FIN,1924
0,GOLD,Athlete,50km-men,Men,50km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Thorleif HAUG,Norway,NO,NOR,1924
1,SILVER,Athlete,50km-men,Men,50km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Thoralf STRÖMSTAD,Norway,NO,NOR,1924
2,BRONZE,Athlete,50km-men,Men,50km men,cross-country-skiing,Cross Country Skiing,chamonix-1924,Chamonix 1924,Winter,Johan GRØTTUMSBRÅTEN,Norway,NO,NOR,1924
0,GOLD,Athlete,5000m-men,Men,5000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Clas THUNBERG,Finland,FI,FIN,1924
1,SILVER,Athlete,5000m-men,Men,5000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Julius SKUTNABB,Finland,FI,FIN,1924
2,BRONZE,Athlete,5000m-men,Men,5000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Roald LARSEN,Norway,NO,NOR,1924
0,GOLD,Athlete,combined-4-events-men,Men,combined 4 events men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Clas THUNBERG,Finland,FI,FIN,1924
1,SILVER,Athlete,combined-4-events-men,Men,combined 4 events men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Roald LARSEN,Norway,NO,NOR,1924
2,BRONZE,Athlete,combined-4-events-men,Men,combined 4 events men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Julius SKUTNABB,Finland,FI,FIN,1924
0,GOLD,Athlete,500m-men,Men,500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Charles JEWTRAW,United States of America,US,USA,1924
1,SILVER,Athlete,500m-men,Men,500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Oskar OLSEN,Norway,NO,NOR,1924
2,BRONZE,Athlete,500m-men,Men,500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Roald LARSEN,Norway,NO,NOR,1924
3,BRONZE,Athlete,500m-men,Men,500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Clas THUNBERG,Finland,FI,FIN,1924
0,GOLD,Athlete,1500m-men,Men,1500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Clas THUNBERG,Finland,FI,FIN,1924
1,SILVER,Athlete,1500m-men,Men,1500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Roald LARSEN,Norway,NO,NOR,1924
2,BRONZE,Athlete,1500m-men,Men,1500m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Sigurd MOEN,Norway,NO,NOR,1924
0,GOLD,Athlete,10000m-men,Men,10000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Julius SKUTNABB,Finland,FI,FIN,1924
1,SILVER,Athlete,10000m-men,Men,10000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Clas THUNBERG,Finland,FI,FIN,1924
2,BRONZE,Athlete,10000m-men,Men,10000m men,speed-skating,Speed skating,chamonix-1924,Chamonix 1924,Winter,Roald LARSEN,Norway,NO,NOR,1924
0,GOLD,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Herma PLANCK-SZABO,Austria,AT,AUT,1924
1,SILVER,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Beatrix LOUGHRAN,United States of America,US,USA,1924
2,BRONZE,Athlete,individual-women,Women,Individual women,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Ethel MUCKELT,Great Britain,GB,GBR,1924
0,GOLD,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Austria team,Austria,AT,AUT,1924
1,SILVER,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Finland team,Finland,FI,FIN,1924
2,BRONZE,GameTeam,pairs-mixed,Mixed,Pairs mixed,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,France team #1,France,FR,FRA,1924
0,GOLD,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Gillis GRAFSTRÖM,Sweden,SE,SWE,1924
1,SILVER,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Willy BÖCKL,Austria,AT,AUT,1924
2,BRONZE,Athlete,individual-men,Men,Individual men,figure-skating,Figure skating,chamonix-1924,Chamonix 1924,Winter,Georges GAUTSCHI,Switzerland,CH,SUI,1924
0,GOLD,GameTeam,ice-hockey-men,Men,ice hockey men,ice-hockey,Ice Hockey,chamonix-1924,Chamonix 1924,Winter,Canada team,Canada,CA,CAN,1924
1,SILVER,GameTeam,ice-hockey-men,Men,ice hockey men,ice-hockey,Ice Hockey,chamonix-1924,Chamonix 1924,Winter,United States team,United States of America,US,USA,1924
2,BRONZE,GameTeam,ice-hockey-men,Men,ice hockey men,ice-hockey,Ice Hockey,chamonix-1924,Chamonix 1924,Winter,Great Britain team,Great Britain,GB,GBR,1924
