,gameName,ico3,year,medalValue,medalRank,participantType,medalValueRunningAverage,medalRankRunningAverage,iso3,gdpPerCap,population,gameId,gameSeason,country,ico2,ico3eq,gameType,medalCount
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
859,Mexico City 1968,NED,1968,19,17.5,CountryOverall,16.1875,13.25,NLD,2185.24865888657,12729721.0,mexico-city-1968,Summer,Netherlands,NL,NED,Olympic Games,1
869,Mexico City 1968,NOR,1968,6,28.0,CountryOverall,22.09090909090909,10.045454545454545,NOR,2662.11749153117,3816486.0,mexico-city-1968,Summer,Norway,NO,NOR,Olympic Games,1
869,Mexico City 1968,NOR,1968,6,28.0,CountryOverall,22.09090909090909,10.045454545454545,NOR,2662.11749153117,3816486.0,mexico-city-1968,Summer,Norway,NO,NOR,Olympic Games,1
870,Mexico City 1968,NZL,1968,6,28.0,CountryOverall,5.5,22.95,NZL,1885.15615175625,2748100.0,mexico-city-1968,Summer,New Zealand,NZ,NZL,Olympic Games,1
870,Mexico City 1968,NZL,1968,6,28.0,CountryOverall,5.5,22.95,NZL,1885.15615175625,2748100.0,mexico-city-1968,Summer,New Zealand,NZ,NZL,Olympic Games,1
870,Mexico City 1968,NZL,1968,6,28.0,CountryOverall,5.5,22.95,NZL,1885.15615175625,2748100.0,mexico-city-1968,Summer,New Zealand,NZ,NZL,Olympic Games,1
875,Mexico City 1968,PAK,1968,4,34.0,CountryOverall,3.25,30.625,PAK,145.945672707028,55102690.0,mexico-city-1968,Summer,Pakistan,PK,PAK,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
851,Mexico City 1968,POL,1968,35,10.0,CountryOverall,15.75,16.166666666666668,POL,,32294655.0,mexico-city-1968,Summer,Poland,PL,POL,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
853,Mexico City 1968,ROU,1968,33,11.5,CountryOverall,16.714285714285715,17.5,ROU,,19799831.0,mexico-city-1968,Summer,Romania,RO,ROU,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
843,Mexico City 1968,URS,1968,210,2.0,CountryOverall,155.75,1.375,,,,mexico-city-1968,Summer,Soviet Union,,RUS,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
857,Mexico City 1968,YUG,1968,20,16.0,CountryOverall,8.333333333333334,21.333333333333332,,,,mexico-city-1968,Summer,Yugoslavia,YUCS,SRB,Olympic Games,1
871,Mexico City 1968,SUI,1968,6,28.0,CountryOverall,16.666666666666668,10.952380952380953,CHE,3121.8890308772,6067714.0,mexico-city-1968,Summer,Switzerland,CH,SUI,Olympic Games,1
871,Mexico City 1968,SUI,1968,6,28.0,CountryOverall,16.666666666666668,10.952380952380953,CHE,3121.8890308772,6067714.0,mexico-city-1968,Summer,Switzerland,CH,SUI,Olympic Games,1
871,Mexico City 1968,SUI,1968,6,28.0,CountryOverall,16.666666666666668,10.952380952380953,CHE,3121.8890308772,6067714.0,mexico-city-1968,Summer,Switzerland,CH,SUI,Olympic Games,1
871,Mexico City 1968,SUI,1968,6,28.0,CountryOverall,16.666666666666668,10.952380952380953,CHE,3121.8890308772,6067714.0,mexico-city-1968,Summer,Switzerland,CH,SUI,Olympic Games,1
871,Mexico City 1968,SUI,1968,6,28.0,CountryOverall,16.666666666666668,10.952380952380953,CHE,3121.8890308772,6067714.0,mexico-city-1968,Summer,Switzerland,CH,SUI,Olympic Games,1
863,Mexico City 1968,SWE,1968,11,21.5,CountryOverall,40.78260869565217,6.8478260869565215,SWE,3926.40900146965,7912273.0,mexico-city-1968,Summer,Sweden,SE,SWE,Olympic Games,1
863,Mexico City 1968,SWE,1968,11,21.5,CountryOverall,40.78260869565217,6.8478260869565215,SWE,3926.40900146965,7912273.0,mexico-city-1968,Summer,Sweden,SE,SWE,Olympic Games,1
863,Mexico City 1968,SWE,1968,11,21.5,CountryOverall,40.78260869565217,6.8478260869565215,SWE,3926.40900146965,7912273.0,mexico-city-1968,Summer,Sweden,SE,SWE,Olympic Games,1
863,Mexico City 1968,SWE,1968,11,21.5,CountryOverall,40.78260869565217,6.8478260869565215,SWE,3926.40900146965,7912273.0,mexico-city-1968,Summer,Sweden,SE,SWE,Olympic Games,1
