,region,date,value,NUTS
2801,Cornwall and Isles of Scilly,2015-06-28,102.0,2
2802,Cornwall and Isles of Scilly,2015-07-28,102.2,2
2803,Cornwall and Isles of Scilly,2015-08-28,102.2,2
2804,Cornwall and Isles of Scilly,2015-09-28,102.1,2
2805,Cornwall and Isles of Scilly,2015-10-28,102.2,2
2806,Cornwall and Isles of Scilly,2015-11-28,102.3,2
2807,Cornwall and Isles of Scilly,2015-12-28,102.3,2
2808,Cornwall and Isles of Scilly,2016-01-28,102.6,2
2809,Cornwall and Isles of Scilly,2016-02-28,102.6,2
2810,Cornwall and Isles of Scilly,2016-03-28,102.7,2
2811,Cornwall and Isles of Scilly,2016-04-28,102.7,2
2812,Cornwall and Isles of Scilly,2016-05-28,102.8,2
2813,Cornwall and Isles of Scilly,2016-06-28,103.2,2
2814,Cornwall and Isles of Scilly,2016-07-28,103.4,2
2815,Cornwall and Isles of Scilly,2016-08-28,103.6,2
2816,Cornwall and Isles of Scilly,2016-09-28,103.8,2
2817,Cornwall and Isles of Scilly,2016-10-28,103.8,2
2818,Cornwall and Isles of Scilly,2016-11-28,103.8,2
2819,Cornwall and Isles of Scilly,2016-12-28,104.0,2
2820,Cornwall and Isles of Scilly,2017-01-28,104.0,2
2821,Cornwall and Isles of Scilly,2017-02-28,104.1,2
2822,Cornwall and Isles of Scilly,2017-03-28,104.1,2
2823,Cornwall and Isles of Scilly,2017-04-28,104.5,2
2824,Cornwall and Isles of Scilly,2017-05-28,104.7,2
2825,Cornwall and Isles of Scilly,2017-06-28,104.6,2
2826,Cornwall and Isles of Scilly,2017-07-28,104.8,2
2827,Cornwall and Isles of Scilly,2017-08-28,104.9,2
2828,Cornwall and Isles of Scilly,2017-09-28,105.1,2
2829,Cornwall and Isles of Scilly,2017-10-28,105.4,2
2830,Cornwall and Isles of Scilly,2017-11-28,105.5,2
2831,Cornwall and Isles of Scilly,2017-12-28,105.7,2
2832,Cornwall and Isles of Scilly,2018-01-28,105.8,2
2833,Cornwall and Isles of Scilly,2018-02-28,106.0,2
2834,Cornwall and Isles of Scilly,2018-03-28,106.0,2
2835,Cornwall and Isles of Scilly,2018-04-28,106.1,2
2836,Cornwall and Isles of Scilly,2018-05-28,106.2,2
2837,Cornwall and Isles of Scilly,2018-06-28,106.2,2
2838,Cornwall and Isles of Scilly,2018-07-28,106.4,2
2839,Cornwall and Isles of Scilly,2018-08-28,106.3,2
2840,Cornwall and Isles of Scilly,2018-09-28,106.3,2
2841,Cornwall and Isles of Scilly,2018-10-28,106.4,2
2842,Cornwall and Isles of Scilly,2018-11-28,106.5,2
2843,Cornwall and Isles of Scilly,2018-12-28,106.2,2
2844,Cornwall and Isles of Scilly,2019-01-28,106.2,2
2845,Cornwall and Isles of Scilly,2019-02-28,106.3,2
2846,Cornwall and Isles of Scilly,2019-03-28,106.2,2
2847,Cornwall and Isles of Scilly,2019-04-28,107.6,2
2848,Cornwall and Isles of Scilly,2019-05-28,107.7,2
2849,Cornwall and Isles of Scilly,2019-06-28,107.4,2
2850,Cornwall and Isles of Scilly,2019-07-28,107.3,2
2851,Cornwall and Isles of Scilly,2019-08-28,107.2,2
2852,Cornwall and Isles of Scilly,2019-09-28,107.1,2
2853,Cornwall and Isles of Scilly,2019-10-28,107.0,2
2854,Cornwall and Isles of Scilly,2019-11-28,107.1,2
2855,Cornwall and Isles of Scilly,2019-12-28,107.0,2
2856,Cornwall and Isles of Scilly,2020-01-28,107.3,2
2857,Cornwall and Isles of Scilly,2020-02-28,107.5,2
2858,Cornwall and Isles of Scilly,2020-03-28,107.5,2
2859,Cornwall and Isles of Scilly,2020-04-28,104.5,2
2860,Cornwall and Isles of Scilly,2020-05-28,103.9,2
2861,Cornwall and Isles of Scilly,2020-06-28,103.2,2
2862,Cornwall and Isles of Scilly,2020-07-28,103.8,2
2863,Cornwall and Isles of Scilly,2020-08-28,104.4,2
2864,Cornwall and Isles of Scilly,2020-09-28,104.9,2
2865,Cornwall and Isles of Scilly,2020-10-28,105.4,2
2866,Cornwall and Isles of Scilly,2020-11-28,105.7,2
2867,Cornwall and Isles of Scilly,2020-12-28,106.2,2
2868,Cornwall and Isles of Scilly,2021-01-28,106.3,2
2869,Cornwall and Isles of Scilly,2021-02-28,106.4,2
2870,Cornwall and Isles of Scilly,2021-03-28,106.5,2
2871,Cornwall and Isles of Scilly,2021-04-28,106.2,2
2872,Cornwall and Isles of Scilly,2021-05-28,107.5,2
2873,Cornwall and Isles of Scilly,2021-06-28,108.6,2
2874,Cornwall and Isles of Scilly,2021-07-28,108.9,2
2875,Cornwall and Isles of Scilly,2021-08-28,109.4,2
2876,Cornwall and Isles of Scilly,2021-09-28,109.9,2
2877,Cornwall and Isles of Scilly,2021-10-28,110.2,2
2878,Cornwall and Isles of Scilly,2021-11-28,111.0,2
2879,Cornwall and Isles of Scilly,2021-12-28,111.9,2
2880,Devon,2014-07-28,100.0,2
2881,Devon,2014-08-28,100.3,2
2882,Devon,2014-09-28,100.4,2
2883,Devon,2014-10-28,100.5,2
2884,Devon,2014-11-28,100.8,2
2885,Devon,2014-12-28,100.8,2
2886,Devon,2015-01-28,101.2,2
2887,Devon,2015-02-28,101.3,2
2888,Devon,2015-03-28,101.7,2
2889,Devon,2015-04-28,101.7,2
2890,Devon,2015-05-28,101.8,2
2891,Devon,2015-06-28,101.8,2
2892,Devon,2015-07-28,102.0,2
2893,Devon,2015-08-28,102.1,2
2894,Devon,2015-09-28,102.2,2
2895,Devon,2015-10-28,102.4,2
2896,Devon,2015-11-28,102.5,2
2897,Devon,2015-12-28,102.5,2
2898,Devon,2016-01-28,102.6,2
2899,Devon,2016-02-28,102.6,2
2900,Devon,2016-03-28,102.9,2
2901,Devon,2016-04-28,102.6,2
2902,Devon,2016-05-28,102.8,2
2903,Devon,2016-06-28,103.0,2
2904,Devon,2016-07-28,103.2,2
2905,Devon,2016-08-28,103.1,2
2906,Devon,2016-09-28,103.3,2
2907,Devon,2016-10-28,103.4,2
2908,Devon,2016-11-28,103.5,2
2909,Devon,2016-12-28,103.6,2
2910,Devon,2017-01-28,103.7,2
2911,Devon,2017-02-28,103.7,2
2912,Devon,2017-03-28,103.9,2
2913,Devon,2017-04-28,103.9,2
2914,Devon,2017-05-28,104.0,2
2915,Devon,2017-06-28,104.1,2
2916,Devon,2017-07-28,104.1,2
2917,Devon,2017-08-28,104.2,2
2918,Devon,2017-09-28,104.2,2
2919,Devon,2017-10-28,104.4,2
2920,Devon,2017-11-28,104.7,2
2921,Devon,2017-12-28,104.9,2
2922,Devon,2018-01-28,105.0,2
2923,Devon,2018-02-28,105.3,2
2924,Devon,2018-03-28,105.4,2
2925,Devon,2018-04-28,105.3,2
2926,Devon,2018-05-28,105.2,2
2927,Devon,2018-06-28,105.3,2
2928,Devon,2018-07-28,105.6,2
2929,Devon,2018-08-28,105.8,2
2930,Devon,2018-09-28,105.8,2
2931,Devon,2018-10-28,105.7,2
2932,Devon,2018-11-28,105.9,2
2933,Devon,2018-12-28,105.7,2
2934,Devon,2019-01-28,105.7,2
2935,Devon,2019-02-28,105.6,2
2936,Devon,2019-03-28,105.6,2
2937,Devon,2019-04-28,107.2,2
2938,Devon,2019-05-28,106.9,2
2939,Devon,2019-06-28,106.6,2
2940,Devon,2019-07-28,106.2,2
2941,Devon,2019-08-28,106.2,2
2942,Devon,2019-09-28,106.2,2
2943,Devon,2019-10-28,106.2,2
2944,Devon,2019-11-28,106.3,2
2945,Devon,2019-12-28,106.3,2
2946,Devon,2020-01-28,106.6,2
2947,Devon,2020-02-28,106.6,2
2948,Devon,2020-03-28,106.6,2
2949,Devon,2020-04-28,104.3,2
2950,Devon,2020-05-28,103.6,2
2951,Devon,2020-06-28,103.3,2
2952,Devon,2020-07-28,103.4,2
2953,Devon,2020-08-28,103.6,2
2954,Devon,2020-09-28,103.8,2
2955,Devon,2020-10-28,103.9,2
2956,Devon,2020-11-28,104.0,2
2957,Devon,2020-12-28,104.3,2
2958,Devon,2021-01-28,104.5,2
2959,Devon,2021-02-28,104.6,2
2960,Devon,2021-03-28,104.8,2
2961,Devon,2021-04-28,104.6,2
2962,Devon,2021-05-28,105.4,2
2963,Devon,2021-06-28,106.5,2
2964,Devon,2021-07-28,106.9,2
2965,Devon,2021-08-28,107.4,2
2966,Devon,2021-09-28,107.9,2
2967,Devon,2021-10-28,108.4,2
2968,Devon,2021-11-28,109.1,2
2969,Devon,2021-12-28,109.8,2
2970,West Wales and The Valleys,2014-07-28,100.0,2
2971,West Wales and The Valleys,2014-08-28,100.3,2
2972,West Wales and The Valleys,2014-09-28,100.3,2
2973,West Wales and The Valleys,2014-10-28,100.3,2
2974,West Wales and The Valleys,2014-11-28,100.6,2
2975,West Wales and The Valleys,2014-12-28,100.5,2
2976,West Wales and The Valleys,2015-01-28,101.1,2
2977,West Wales and The Valleys,2015-02-28,101.2,2
2978,West Wales and The Valleys,2015-03-28,101.4,2
2979,West Wales and The Valleys,2015-04-28,101.3,2
2980,West Wales and The Valleys,2015-05-28,101.3,2
2981,West Wales and The Valleys,2015-06-28,101.5,2
2982,West Wales and The Valleys,2015-07-28,101.7,2
2983,West Wales and The Valleys,2015-08-28,101.8,2
2984,West Wales and The Valleys,2015-09-28,101.9,2
2985,West Wales and The Valleys,2015-10-28,102.0,2
2986,West Wales and The Valleys,2015-11-28,102.1,2
2987,West Wales and The Valleys,2015-12-28,101.9,2
2988,West Wales and The Valleys,2016-01-28,102.2,2
2989,West Wales and The Valleys,2016-02-28,102.3,2
2990,West Wales and The Valleys,2016-03-28,102.5,2
2991,West Wales and The Valleys,2016-04-28,102.3,2
2992,West Wales and The Valleys,2016-05-28,102.4,2
2993,West Wales and The Valleys,2016-06-28,102.5,2
2994,West Wales and The Valleys,2016-07-28,102.6,2
2995,West Wales and The Valleys,2016-08-28,102.6,2
2996,West Wales and The Valleys,2016-09-28,102.8,2
2997,West Wales and The Valleys,2016-10-28,102.9,2
2998,West Wales and The Valleys,2016-11-28,102.9,2
2999,West Wales and The Valleys,2016-12-28,103.2,2
3000,West Wales and The Valleys,2017-01-28,103.2,2
3001,West Wales and The Valleys,2017-02-28,103.2,2
3002,West Wales and The Valleys,2017-03-28,103.4,2
3003,West Wales and The Valleys,2017-04-28,103.5,2
3004,West Wales and The Valleys,2017-05-28,103.4,2
3005,West Wales and The Valleys,2017-06-28,103.5,2
3006,West Wales and The Valleys,2017-07-28,103.7,2
3007,West Wales and The Valleys,2017-08-28,103.8,2
3008,West Wales and The Valleys,2017-09-28,104.0,2
3009,West Wales and The Valleys,2017-10-28,104.1,2
3010,West Wales and The Valleys,2017-11-28,104.4,2
3011,West Wales and The Valleys,2017-12-28,104.7,2
3012,West Wales and The Valleys,2018-01-28,104.8,2
3013,West Wales and The Valleys,2018-02-28,105.0,2
3014,West Wales and The Valleys,2018-03-28,105.1,2
3015,West Wales and The Valleys,2018-04-28,105.1,2
3016,West Wales and The Valleys,2018-05-28,105.0,2
3017,West Wales and The Valleys,2018-06-28,105.1,2
3018,West Wales and The Valleys,2018-07-28,105.2,2
3019,West Wales and The Valleys,2018-08-28,105.3,2
3020,West Wales and The Valleys,2018-09-28,105.2,2
3021,West Wales and The Valleys,2018-10-28,105.4,2
3022,West Wales and The Valleys,2018-11-28,105.6,2
3023,West Wales and The Valleys,2018-12-28,105.4,2
3024,West Wales and The Valleys,2019-01-28,105.3,2
3025,West Wales and The Valleys,2019-02-28,105.3,2
3026,West Wales and The Valleys,2019-03-28,105.3,2
3027,West Wales and The Valleys,2019-04-28,106.4,2
3028,West Wales and The Valleys,2019-05-28,105.9,2
3029,West Wales and The Valleys,2019-06-28,105.8,2
3030,West Wales and The Valleys,2019-07-28,105.5,2
3031,West Wales and The Valleys,2019-08-28,105.5,2
3032,West Wales and The Valleys,2019-09-28,105.5,2
3033,West Wales and The Valleys,2019-10-28,105.5,2
3034,West Wales and The Valleys,2019-11-28,105.5,2
3035,West Wales and The Valleys,2019-12-28,105.5,2
3036,West Wales and The Valleys,2020-01-28,105.8,2
3037,West Wales and The Valleys,2020-02-28,105.9,2
3038,West Wales and The Valleys,2020-03-28,105.9,2
3039,West Wales and The Valleys,2020-04-28,103.8,2
3040,West Wales and The Valleys,2020-05-28,102.9,2
3041,West Wales and The Valleys,2020-06-28,102.7,2
3042,West Wales and The Valleys,2020-07-28,102.7,2
3043,West Wales and The Valleys,2020-08-28,103.0,2
3044,West Wales and The Valleys,2020-09-28,103.2,2
3045,West Wales and The Valleys,2020-10-28,103.3,2
3046,West Wales and The Valleys,2020-11-28,103.1,2
3047,West Wales and The Valleys,2020-12-28,103.4,2
3048,West Wales and The Valleys,2021-01-28,103.6,2
3049,West Wales and The Valleys,2021-02-28,103.8,2
3050,West Wales and The Valleys,2021-03-28,103.9,2
3051,West Wales and The Valleys,2021-04-28,103.4,2
3052,West Wales and The Valleys,2021-05-28,104.3,2
3053,West Wales and The Valleys,2021-06-28,105.0,2
3054,West Wales and The Valleys,2021-07-28,105.6,2
3055,West Wales and The Valleys,2021-08-28,106.0,2
3056,West Wales and The Valleys,2021-09-28,106.3,2
3057,West Wales and The Valleys,2021-10-28,106.7,2
3058,West Wales and The Valleys,2021-11-28,107.3,2
3059,West Wales and The Valleys,2021-12-28,107.9,2
3060,East Wales,2014-07-28,100.0,2
3061,East Wales,2014-08-28,100.2,2
3062,East Wales,2014-09-28,100.3,2
3063,East Wales,2014-10-28,100.4,2
3064,East Wales,2014-11-28,100.7,2
3065,East Wales,2014-12-28,100.8,2
3066,East Wales,2015-01-28,101.1,2
3067,East Wales,2015-02-28,101.3,2
3068,East Wales,2015-03-28,101.5,2
3069,East Wales,2015-04-28,101.6,2
3070,East Wales,2015-05-28,101.7,2
3071,East Wales,2015-06-28,102.0,2
3072,East Wales,2015-07-28,102.2,2
3073,East Wales,2015-08-28,102.2,2
3074,East Wales,2015-09-28,102.4,2
3075,East Wales,2015-10-28,102.7,2
3076,East Wales,2015-11-28,102.8,2
3077,East Wales,2015-12-28,102.8,2
3078,East Wales,2016-01-28,103.1,2
3079,East Wales,2016-02-28,103.3,2
3080,East Wales,2016-03-28,103.2,2
3081,East Wales,2016-04-28,103.4,2
3082,East Wales,2016-05-28,103.5,2
3083,East Wales,2016-06-28,103.6,2
3084,East Wales,2016-07-28,103.8,2
3085,East Wales,2016-08-28,103.7,2
3086,East Wales,2016-09-28,103.9,2
3087,East Wales,2016-10-28,104.0,2
3088,East Wales,2016-11-28,104.2,2
3089,East Wales,2016-12-28,104.3,2
3090,East Wales,2017-01-28,104.3,2
3091,East Wales,2017-02-28,104.5,2
3092,East Wales,2017-03-28,104.6,2
3093,East Wales,2017-04-28,104.9,2
3094,East Wales,2017-05-28,105.1,2
3095,East Wales,2017-06-28,105.2,2
3096,East Wales,2017-07-28,105.2,2
3097,East Wales,2017-08-28,105.4,2
3098,East Wales,2017-09-28,105.6,2
3099,East Wales,2017-10-28,105.7,2
3100,East Wales,2017-11-28,105.8,2
3101,East Wales,2017-12-28,105.9,2
3102,East Wales,2018-01-28,105.9,2
3103,East Wales,2018-02-28,105.9,2
3104,East Wales,2018-03-28,106.0,2
3105,East Wales,2018-04-28,106.2,2
3106,East Wales,2018-05-28,106.1,2
3107,East Wales,2018-06-28,106.2,2
3108,East Wales,2018-07-28,106.4,2
3109,East Wales,2018-08-28,106.4,2
3110,East Wales,2018-09-28,106.4,2
3111,East Wales,2018-10-28,106.7,2
3112,East Wales,2018-11-28,107.0,2
3113,East Wales,2018-12-28,106.9,2
3114,East Wales,2019-01-28,107.1,2
3115,East Wales,2019-02-28,107.3,2
3116,East Wales,2019-03-28,107.6,2
3117,East Wales,2019-04-28,107.1,2
3118,East Wales,2019-05-28,107.0,2
3119,East Wales,2019-06-28,107.0,2
3120,East Wales,2019-07-28,107.0,2
3121,East Wales,2019-08-28,107.2,2
3122,East Wales,2019-09-28,107.4,2
3123,East Wales,2019-10-28,107.3,2
3124,East Wales,2019-11-28,107.4,2
3125,East Wales,2019-12-28,107.6,2
3126,East Wales,2020-01-28,107.8,2
3127,East Wales,2020-02-28,107.9,2
3128,East Wales,2020-03-28,107.7,2
3129,East Wales,2020-04-28,106.2,2
3130,East Wales,2020-05-28,105.5,2
3131,East Wales,2020-06-28,105.2,2
3132,East Wales,2020-07-28,104.9,2
3133,East Wales,2020-08-28,104.7,2
3134,East Wales,2020-09-28,104.6,2
3135,East Wales,2020-10-28,104.5,2
3136,East Wales,2020-11-28,104.2,2
3137,East Wales,2020-12-28,104.3,2
3138,East Wales,2021-01-28,104.3,2
3139,East Wales,2021-02-28,104.5,2
3140,East Wales,2021-03-28,104.7,2
3141,East Wales,2021-04-28,105.1,2
3142,East Wales,2021-05-28,105.8,2
3143,East Wales,2021-06-28,106.3,2
3144,East Wales,2021-07-28,106.9,2
3145,East Wales,2021-08-28,107.5,2
3146,East Wales,2021-09-28,107.9,2
3147,East Wales,2021-10-28,108.2,2
3148,East Wales,2021-11-28,108.8,2
3149,East Wales,2021-12-28,109.2,2
3150,North Eastern Scotland,2014-07-28,100.0,2
3151,North Eastern Scotland,2014-08-28,100.2,2
3152,North Eastern Scotland,2014-09-28,100.4,2
3153,North Eastern Scotland,2014-10-28,100.3,2
3154,North Eastern Scotland,2014-11-28,100.6,2
3155,North Eastern Scotland,2014-12-28,100.3,2
3156,North Eastern Scotland,2015-01-28,100.9,2
3157,North Eastern Scotland,2015-02-28,100.8,2
3158,North Eastern Scotland,2015-03-28,100.7,2
3159,North Eastern Scotland,2015-04-28,100.6,2
3160,North Eastern Scotland,2015-05-28,100.4,2
3161,North Eastern Scotland,2015-06-28,100.2,2
3162,North Eastern Scotland,2015-07-28,99.8,2
3163,North Eastern Scotland,2015-08-28,99.5,2
3164,North Eastern Scotland,2015-09-28,99.5,2
3165,North Eastern Scotland,2015-10-28,99.2,2
3166,North Eastern Scotland,2015-11-28,99.1,2
3167,North Eastern Scotland,2015-12-28,98.3,2
3168,North Eastern Scotland,2016-01-28,98.2,2
3169,North Eastern Scotland,2016-02-28,97.9,2
3170,North Eastern Scotland,2016-03-28,97.6,2
3171,North Eastern Scotland,2016-04-28,96.9,2
3172,North Eastern Scotland,2016-05-28,96.6,2
3173,North Eastern Scotland,2016-06-28,96.2,2
3174,North Eastern Scotland,2016-07-28,96.1,2
3175,North Eastern Scotland,2016-08-28,95.8,2
3176,North Eastern Scotland,2016-09-28,95.7,2
3177,North Eastern Scotland,2016-10-28,95.7,2
3178,North Eastern Scotland,2016-11-28,95.5,2
3179,North Eastern Scotland,2016-12-28,95.4,2
3180,North Eastern Scotland,2017-01-28,94.9,2
3181,North Eastern Scotland,2017-02-28,95.0,2
3182,North Eastern Scotland,2017-03-28,95.0,2
3183,North Eastern Scotland,2017-04-28,95.0,2
3184,North Eastern Scotland,2017-05-28,94.8,2
3185,North Eastern Scotland,2017-06-28,94.8,2
