date,GPRD_MA30,GPRD_MA7,GPRD
2025-03-17,169.62379,188.48975,156.54857
2025-03-18,173.45474,185.55287,201.47997
2025-03-19,177.43193,193.74463,275.56888
2025-03-20,178.41277,192.63406,247.03896
2025-03-21,178.1563,183.27861,158.55025
2025-03-22,172.99905,177.5928,110.77058
2025-03-23,169.58133,175.60677,79.29018
2025-03-24,170.12494,173.45808,141.50775
2025-03-25,171.55199,164.63547,139.72165
2025-03-26,171.93327,147.47755,155.46347
2025-03-27,171.63776,134.53723,156.45679
2025-03-28,171.27106,133.46745,151.06172
2025-03-29,170.02164,132.0061,100.54119
2025-03-30,167.76726,128.54416,55.05653
2025-03-31,170.0629,135.29044,188.73175
2025-04-01,170.31221,128.3622,91.22389
2025-04-02,169.02948,122.6884,115.74696
2025-04-03,163.8513,114.35278,98.10741
2025-04-04,163.74422,118.09555,177.26114
2025-04-05,160.37943,122.15142,128.93228
2025-04-06,158.25392,130.82359,115.76177
2025-04-07,155.93559,121.8895,126.19306
2025-04-08,156.69772,127.22665,128.58397
2025-04-09,155.07536,137.80316,189.78253
2025-04-10,153.03238,146.75189,160.74852
2025-04-11,150.24977,140.67867,134.7485
2025-04-12,145.05209,136.38585,98.88261
2025-04-13,140.63593,132.92751,91.55338
2025-04-14,141.22086,138.91693,168.11903
2025-04-15,142.83824,140.79268,141.71413
2025-04-16,142.83029,136.01086,156.30991
2025-04-17,140.19632,130.54121,122.46091
2025-04-18,137.26843,138.11034,187.73235
2025-04-19,132.953,140.78078,117.57571
2025-04-20,133.33815,152.00241,170.10483
2025-04-21,134.93671,150.66072,158.7272
2025-04-22,136.73468,149.44862,133.22942
2025-04-23,136.91222,148.09486,146.83368
2025-04-24,138.23906,156.24721,179.52727
2025-04-25,139.39403,156.58723,190.11258
2025-04-26,138.29379,157.42639,123.44973
2025-04-27,138.41817,155.23897,154.79288
2025-04-28,138.86707,148.85051,114.00806
2025-04-29,141.29434,148.08557,127.87486
2025-04-30,139.67711,147.13998,140.21451
2025-05-01,140.14786,136.54276,105.34668
2025-05-02,142.33511,135.29301,181.36441
2025-05-03,141.90421,129.82596,85.18031
2025-05-04,139.19183,121.41128,95.89011
2025-05-05,142.02487,135.68486,213.92316
2025-05-06,145.14429,147.32336,209.34442
2025-05-07,149.2782,163.03706,250.21036
2025-05-08,153.28731,183.53859,248.85735
2025-05-09,151.97214,179.10471,150.32722
2025-05-10,150.51935,183.67392,117.16478
2025-05-11,149.51183,184.90715,104.52277
2025-05-12,152.87524,182.88745,199.78522
2025-05-13,154.83339,174.45224,150.29799
2025-05-14,154.06529,159.43304,145.07596
2025-05-15,156.48396,154.49263,214.27449
2025-05-16,157.50697,159.73157,186.99979
2025-05-17,157.86803,162.03554,133.29259
2025-05-18,156.99031,170.16104,161.40121
2025-05-19,162.01096,179.93382,268.19476
2025-05-20,162.48831,184.8092,184.42561
2025-05-21,163.86253,192.6489,199.95378
2025-05-22,166.99313,194.48788,227.14749
2025-05-23,165.52408,182.45395,102.76214
2025-05-24,163.24225,179.27962,111.07229
2025-05-25,162.46783,180.0623,166.87999
2025-05-26,165.36841,171.81548,210.46701
2025-05-27,166.80081,173.72113,197.76523
2025-05-28,172.12791,184.27361,273.82114
2025-05-29,173.65437,176.63377,173.66859
2025-05-30,176.29878,193.31723,219.5464
2025-05-31,175.54195,189.25577,82.64202
2025-06-01,175.74124,192.17908,187.34317
2025-06-02,181.58403,199.3215,260.46399
2025-06-03,185.24602,200.46213,205.74956
2025-06-04,184.69049,189.52448,197.25763
2025-06-05,185.07361,196.26294,220.83786
2025-06-06,181.62267,185.85374,146.68196
2025-06-07,177.9191,193.72636,137.75035
2025-06-08,176.92343,184.17119,120.457
2025-06-09,178.80602,171.76814,173.64265
2025-06-10,182.64136,173.74435,219.58307
2025-06-11,182.22021,172.30052,187.15071
2025-06-12,183.00003,165.56549,173.69269
2025-06-13,183.29994,166.62134,154.07292
2025-06-14,189.1844,202.77252,390.80856
2025-06-15,189.75414,214.72035,204.09184
2025-06-16,194.07446,227.47171,262.90222
