,Date,Base rate
16175,15/04/2015,0.5
16176,16/04/2015,0.5
16177,17/04/2015,0.5
16178,18/04/2015,0.5
16179,19/04/2015,0.5
16180,20/04/2015,0.5
16181,21/04/2015,0.5
16182,22/04/2015,0.5
16183,23/04/2015,0.5
16184,24/04/2015,0.5
16185,25/04/2015,0.5
16186,26/04/2015,0.5
16187,27/04/2015,0.5
16188,28/04/2015,0.5
16189,29/04/2015,0.5
16190,30/04/2015,0.5
16191,01/05/2015,0.5
16192,02/05/2015,0.5
16193,03/05/2015,0.5
16194,04/05/2015,0.5
16195,05/05/2015,0.5
16196,06/05/2015,0.5
16197,07/05/2015,0.5
16198,08/05/2015,0.5
16199,09/05/2015,0.5
16200,10/05/2015,0.5
16201,11/05/2015,0.5
16202,12/05/2015,0.5
16203,13/05/2015,0.5
16204,14/05/2015,0.5
16205,15/05/2015,0.5
16206,16/05/2015,0.5
16207,17/05/2015,0.5
16208,18/05/2015,0.5
16209,19/05/2015,0.5
16210,20/05/2015,0.5
16211,21/05/2015,0.5
16212,22/05/2015,0.5
16213,23/05/2015,0.5
16214,24/05/2015,0.5
16215,25/05/2015,0.5
16216,26/05/2015,0.5
16217,27/05/2015,0.5
16218,28/05/2015,0.5
16219,29/05/2015,0.5
16220,30/05/2015,0.5
16221,31/05/2015,0.5
16222,01/06/2015,0.5
16223,02/06/2015,0.5
16224,03/06/2015,0.5
16225,04/06/2015,0.5
16226,05/06/2015,0.5
16227,06/06/2015,0.5
16228,07/06/2015,0.5
16229,08/06/2015,0.5
16230,09/06/2015,0.5
16231,10/06/2015,0.5
16232,11/06/2015,0.5
16233,12/06/2015,0.5
16234,13/06/2015,0.5
16235,14/06/2015,0.5
16236,15/06/2015,0.5
16237,16/06/2015,0.5
16238,17/06/2015,0.5
16239,18/06/2015,0.5
16240,19/06/2015,0.5
16241,20/06/2015,0.5
16242,21/06/2015,0.5
16243,22/06/2015,0.5
16244,23/06/2015,0.5
16245,24/06/2015,0.5
16246,25/06/2015,0.5
16247,26/06/2015,0.5
16248,27/06/2015,0.5
16249,28/06/2015,0.5
16250,29/06/2015,0.5
16251,30/06/2015,0.5
16252,01/07/2015,0.5
16253,02/07/2015,0.5
16254,03/07/2015,0.5
16255,04/07/2015,0.5
16256,05/07/2015,0.5
16257,06/07/2015,0.5
16258,07/07/2015,0.5
16259,08/07/2015,0.5
16260,09/07/2015,0.5
16261,10/07/2015,0.5
16262,11/07/2015,0.5
16263,12/07/2015,0.5
16264,13/07/2015,0.5
16265,14/07/2015,0.5
16266,15/07/2015,0.5
16267,16/07/2015,0.5
16268,17/07/2015,0.5
16269,18/07/2015,0.5
16270,19/07/2015,0.5
16271,20/07/2015,0.5
16272,21/07/2015,0.5
16273,22/07/2015,0.5
16274,23/07/2015,0.5
16275,24/07/2015,0.5
16276,25/07/2015,0.5
16277,26/07/2015,0.5
16278,27/07/2015,0.5
16279,28/07/2015,0.5
16280,29/07/2015,0.5
16281,30/07/2015,0.5
16282,31/07/2015,0.5
16283,01/08/2015,0.5
16284,02/08/2015,0.5
16285,03/08/2015,0.5
16286,04/08/2015,0.5
16287,05/08/2015,0.5
16288,06/08/2015,0.5
16289,07/08/2015,0.5
16290,08/08/2015,0.5
16291,09/08/2015,0.5
16292,10/08/2015,0.5
16293,11/08/2015,0.5
16294,12/08/2015,0.5
16295,13/08/2015,0.5
16296,14/08/2015,0.5
16297,15/08/2015,0.5
16298,16/08/2015,0.5
16299,17/08/2015,0.5
16300,18/08/2015,0.5
16301,19/08/2015,0.5
16302,20/08/2015,0.5
16303,21/08/2015,0.5
16304,22/08/2015,0.5
16305,23/08/2015,0.5
16306,24/08/2015,0.5
16307,25/08/2015,0.5
16308,26/08/2015,0.5
16309,27/08/2015,0.5
16310,28/08/2015,0.5
16311,29/08/2015,0.5
16312,30/08/2015,0.5
16313,31/08/2015,0.5
16314,01/09/2015,0.5
16315,02/09/2015,0.5
16316,03/09/2015,0.5
16317,04/09/2015,0.5
16318,05/09/2015,0.5
16319,06/09/2015,0.5
16320,07/09/2015,0.5
16321,08/09/2015,0.5
16322,09/09/2015,0.5
16323,10/09/2015,0.5
16324,11/09/2015,0.5
16325,12/09/2015,0.5
16326,13/09/2015,0.5
16327,14/09/2015,0.5
16328,15/09/2015,0.5
16329,16/09/2015,0.5
16330,17/09/2015,0.5
16331,18/09/2015,0.5
16332,19/09/2015,0.5
16333,20/09/2015,0.5
16334,21/09/2015,0.5
16335,22/09/2015,0.5
16336,23/09/2015,0.5
16337,24/09/2015,0.5
16338,25/09/2015,0.5
16339,26/09/2015,0.5
16340,27/09/2015,0.5
16341,28/09/2015,0.5
16342,29/09/2015,0.5
16343,30/09/2015,0.5
16344,01/10/2015,0.5
16345,02/10/2015,0.5
16346,03/10/2015,0.5
16347,04/10/2015,0.5
16348,05/10/2015,0.5
16349,06/10/2015,0.5
16350,07/10/2015,0.5
16351,08/10/2015,0.5
16352,09/10/2015,0.5
16353,10/10/2015,0.5
16354,11/10/2015,0.5
16355,12/10/2015,0.5
16356,13/10/2015,0.5
16357,14/10/2015,0.5
16358,15/10/2015,0.5
16359,16/10/2015,0.5
16360,17/10/2015,0.5
16361,18/10/2015,0.5
16362,19/10/2015,0.5
16363,20/10/2015,0.5
16364,21/10/2015,0.5
16365,22/10/2015,0.5
16366,23/10/2015,0.5
16367,24/10/2015,0.5
16368,25/10/2015,0.5
16369,26/10/2015,0.5
16370,27/10/2015,0.5
16371,28/10/2015,0.5
16372,29/10/2015,0.5
16373,30/10/2015,0.5
16374,31/10/2015,0.5
16375,01/11/2015,0.5
16376,02/11/2015,0.5
16377,03/11/2015,0.5
16378,04/11/2015,0.5
16379,05/11/2015,0.5
16380,06/11/2015,0.5
16381,07/11/2015,0.5
16382,08/11/2015,0.5
16383,09/11/2015,0.5
16384,10/11/2015,0.5
16385,11/11/2015,0.5
16386,12/11/2015,0.5
16387,13/11/2015,0.5
16388,14/11/2015,0.5
16389,15/11/2015,0.5
16390,16/11/2015,0.5
16391,17/11/2015,0.5
16392,18/11/2015,0.5
16393,19/11/2015,0.5
16394,20/11/2015,0.5
16395,21/11/2015,0.5
16396,22/11/2015,0.5
16397,23/11/2015,0.5
16398,24/11/2015,0.5
16399,25/11/2015,0.5
16400,26/11/2015,0.5
16401,27/11/2015,0.5
16402,28/11/2015,0.5
16403,29/11/2015,0.5
16404,30/11/2015,0.5
16405,01/12/2015,0.5
16406,02/12/2015,0.5
16407,03/12/2015,0.5
16408,04/12/2015,0.5
16409,05/12/2015,0.5
16410,06/12/2015,0.5
16411,07/12/2015,0.5
16412,08/12/2015,0.5
16413,09/12/2015,0.5
16414,10/12/2015,0.5
16415,11/12/2015,0.5
16416,12/12/2015,0.5
16417,13/12/2015,0.5
16418,14/12/2015,0.5
16419,15/12/2015,0.5
16420,16/12/2015,0.5
16421,17/12/2015,0.5
16422,18/12/2015,0.5
16423,19/12/2015,0.5
16424,20/12/2015,0.5
16425,21/12/2015,0.5
16426,22/12/2015,0.5
16427,23/12/2015,0.5
16428,24/12/2015,0.5
16429,25/12/2015,0.5
16430,26/12/2015,0.5
16431,27/12/2015,0.5
16432,28/12/2015,0.5
16433,29/12/2015,0.5
16434,30/12/2015,0.5
16435,31/12/2015,0.5
16436,01/01/2016,0.5
16437,02/01/2016,0.5
16438,03/01/2016,0.5
16439,04/01/2016,0.5
16440,05/01/2016,0.5
16441,06/01/2016,0.5
16442,07/01/2016,0.5
16443,08/01/2016,0.5
16444,09/01/2016,0.5
16445,10/01/2016,0.5
16446,11/01/2016,0.5
16447,12/01/2016,0.5
16448,13/01/2016,0.5
16449,14/01/2016,0.5
16450,15/01/2016,0.5
16451,16/01/2016,0.5
16452,17/01/2016,0.5
16453,18/01/2016,0.5
16454,19/01/2016,0.5
16455,20/01/2016,0.5
16456,21/01/2016,0.5
16457,22/01/2016,0.5
16458,23/01/2016,0.5
16459,24/01/2016,0.5
16460,25/01/2016,0.5
16461,26/01/2016,0.5
16462,27/01/2016,0.5
16463,28/01/2016,0.5
16464,29/01/2016,0.5
16465,30/01/2016,0.5
16466,31/01/2016,0.5
16467,01/02/2016,0.5
16468,02/02/2016,0.5
16469,03/02/2016,0.5
16470,04/02/2016,0.5
16471,05/02/2016,0.5
16472,06/02/2016,0.5
16473,07/02/2016,0.5
16474,08/02/2016,0.5
16475,09/02/2016,0.5
16476,10/02/2016,0.5
16477,11/02/2016,0.5
16478,12/02/2016,0.5
16479,13/02/2016,0.5
16480,14/02/2016,0.5
16481,15/02/2016,0.5
16482,16/02/2016,0.5
16483,17/02/2016,0.5
16484,18/02/2016,0.5
16485,19/02/2016,0.5
16486,20/02/2016,0.5
16487,21/02/2016,0.5
16488,22/02/2016,0.5
16489,23/02/2016,0.5
16490,24/02/2016,0.5
16491,25/02/2016,0.5
16492,26/02/2016,0.5
16493,27/02/2016,0.5
16494,28/02/2016,0.5
16495,29/02/2016,0.5
16496,01/03/2016,0.5
16497,02/03/2016,0.5
16498,03/03/2016,0.5
16499,04/03/2016,0.5
16500,05/03/2016,0.5
16501,06/03/2016,0.5
16502,07/03/2016,0.5
16503,08/03/2016,0.5
16504,09/03/2016,0.5
16505,10/03/2016,0.5
16506,11/03/2016,0.5
16507,12/03/2016,0.5
16508,13/03/2016,0.5
16509,14/03/2016,0.5
16510,15/03/2016,0.5
16511,16/03/2016,0.5
16512,17/03/2016,0.5
16513,18/03/2016,0.5
16514,19/03/2016,0.5
16515,20/03/2016,0.5
16516,21/03/2016,0.5
16517,22/03/2016,0.5
16518,23/03/2016,0.5
16519,24/03/2016,0.5
16520,25/03/2016,0.5
16521,26/03/2016,0.5
16522,27/03/2016,0.5
16523,28/03/2016,0.5
16524,29/03/2016,0.5
16525,30/03/2016,0.5
16526,31/03/2016,0.5
16527,01/04/2016,0.5
16528,02/04/2016,0.5
16529,03/04/2016,0.5
16530,04/04/2016,0.5
16531,05/04/2016,0.5
16532,06/04/2016,0.5
16533,07/04/2016,0.5
16534,08/04/2016,0.5
16535,09/04/2016,0.5
16536,10/04/2016,0.5
16537,11/04/2016,0.5
16538,12/04/2016,0.5
16539,13/04/2016,0.5
16540,14/04/2016,0.5
16541,15/04/2016,0.5
16542,16/04/2016,0.5
16543,17/04/2016,0.5
16544,18/04/2016,0.5
16545,19/04/2016,0.5
16546,20/04/2016,0.5
16547,21/04/2016,0.5
16548,22/04/2016,0.5
16549,23/04/2016,0.5
16550,24/04/2016,0.5
16551,25/04/2016,0.5
16552,26/04/2016,0.5
16553,27/04/2016,0.5
16554,28/04/2016,0.5
16555,29/04/2016,0.5
16556,30/04/2016,0.5
16557,01/05/2016,0.5
16558,02/05/2016,0.5
16559,03/05/2016,0.5
16560,04/05/2016,0.5
16561,05/05/2016,0.5
16562,06/05/2016,0.5
16563,07/05/2016,0.5
16564,08/05/2016,0.5
16565,09/05/2016,0.5
16566,10/05/2016,0.5
16567,11/05/2016,0.5
16568,12/05/2016,0.5
16569,13/05/2016,0.5
16570,14/05/2016,0.5
16571,15/05/2016,0.5
16572,16/05/2016,0.5
16573,17/05/2016,0.5
16574,18/05/2016,0.5
16575,19/05/2016,0.5
16576,20/05/2016,0.5
16577,21/05/2016,0.5
16578,22/05/2016,0.5
16579,23/05/2016,0.5
16580,24/05/2016,0.5
16581,25/05/2016,0.5
16582,26/05/2016,0.5
16583,27/05/2016,0.5
16584,28/05/2016,0.5
16585,29/05/2016,0.5
16586,30/05/2016,0.5
16587,31/05/2016,0.5
16588,01/06/2016,0.5
16589,02/06/2016,0.5
16590,03/06/2016,0.5
16591,04/06/2016,0.5
16592,05/06/2016,0.5
16593,06/06/2016,0.5
16594,07/06/2016,0.5
16595,08/06/2016,0.5
16596,09/06/2016,0.5
16597,10/06/2016,0.5
16598,11/06/2016,0.5
16599,12/06/2016,0.5
16600,13/06/2016,0.5
16601,14/06/2016,0.5
16602,15/06/2016,0.5
16603,16/06/2016,0.5
16604,17/06/2016,0.5
16605,18/06/2016,0.5
16606,19/06/2016,0.5
16607,20/06/2016,0.5
16608,21/06/2016,0.5
16609,22/06/2016,0.5
16610,23/06/2016,0.5
16611,24/06/2016,0.5
16612,25/06/2016,0.5
16613,26/06/2016,0.5
16614,27/06/2016,0.5
16615,28/06/2016,0.5
16616,29/06/2016,0.5
16617,30/06/2016,0.5
16618,01/07/2016,0.5
16619,02/07/2016,0.5
16620,03/07/2016,0.5
16621,04/07/2016,0.5
16622,05/07/2016,0.5
16623,06/07/2016,0.5
16624,07/07/2016,0.5
16625,08/07/2016,0.5
16626,09/07/2016,0.5
16627,10/07/2016,0.5
16628,11/07/2016,0.5
16629,12/07/2016,0.5
16630,13/07/2016,0.5
16631,14/07/2016,0.5
16632,15/07/2016,0.5
16633,16/07/2016,0.5
16634,17/07/2016,0.5
16635,18/07/2016,0.5
16636,19/07/2016,0.5
16637,20/07/2016,0.5
16638,21/07/2016,0.5
16639,22/07/2016,0.5
16640,23/07/2016,0.5
16641,24/07/2016,0.5
16642,25/07/2016,0.5
16643,26/07/2016,0.5
16644,27/07/2016,0.5
16645,28/07/2016,0.5
16646,29/07/2016,0.5
16647,30/07/2016,0.5
16648,31/07/2016,0.5
16649,01/08/2016,0.5
16650,02/08/2016,0.5
16651,03/08/2016,0.5
16652,04/08/2016,0.25
16653,05/08/2016,0.25
16654,06/08/2016,0.25
16655,07/08/2016,0.25
16656,08/08/2016,0.25
16657,09/08/2016,0.25
16658,10/08/2016,0.25
16659,11/08/2016,0.25
16660,12/08/2016,0.25
16661,13/08/2016,0.25
16662,14/08/2016,0.25
16663,15/08/2016,0.25
16664,16/08/2016,0.25
16665,17/08/2016,0.25
16666,18/08/2016,0.25
16667,19/08/2016,0.25
16668,20/08/2016,0.25
16669,21/08/2016,0.25
16670,22/08/2016,0.25
16671,23/08/2016,0.25
16672,24/08/2016,0.25
16673,25/08/2016,0.25
16674,26/08/2016,0.25
16675,27/08/2016,0.25
16676,28/08/2016,0.25
16677,29/08/2016,0.25
16678,30/08/2016,0.25
16679,31/08/2016,0.25
16680,01/09/2016,0.25
16681,02/09/2016,0.25
16682,03/09/2016,0.25
16683,04/09/2016,0.25
16684,05/09/2016,0.25
16685,06/09/2016,0.25
16686,07/09/2016,0.25
16687,08/09/2016,0.25
16688,09/09/2016,0.25
16689,10/09/2016,0.25
16690,11/09/2016,0.25
16691,12/09/2016,0.25
16692,13/09/2016,0.25
16693,14/09/2016,0.25
16694,15/09/2016,0.25
16695,16/09/2016,0.25
16696,17/09/2016,0.25
16697,18/09/2016,0.25
16698,19/09/2016,0.25
16699,20/09/2016,0.25
16700,21/09/2016,0.25
16701,22/09/2016,0.25
16702,23/09/2016,0.25
16703,24/09/2016,0.25
16704,25/09/2016,0.25
16705,26/09/2016,0.25
16706,27/09/2016,0.25
16707,28/09/2016,0.25
16708,29/09/2016,0.25
16709,30/09/2016,0.25
16710,01/10/2016,0.25
16711,02/10/2016,0.25
16712,03/10/2016,0.25
16713,04/10/2016,0.25
16714,05/10/2016,0.25
16715,06/10/2016,0.25
16716,07/10/2016,0.25
16717,08/10/2016,0.25
16718,09/10/2016,0.25
16719,10/10/2016,0.25
16720,11/10/2016,0.25
16721,12/10/2016,0.25
16722,13/10/2016,0.25
16723,14/10/2016,0.25
16724,15/10/2016,0.25
16725,16/10/2016,0.25
16726,17/10/2016,0.25
16727,18/10/2016,0.25
16728,19/10/2016,0.25
16729,20/10/2016,0.25
16730,21/10/2016,0.25
16731,22/10/2016,0.25
16732,23/10/2016,0.25
16733,24/10/2016,0.25
16734,25/10/2016,0.25
16735,26/10/2016,0.25
16736,27/10/2016,0.25
16737,28/10/2016,0.25
16738,29/10/2016,0.25
16739,30/10/2016,0.25
16740,31/10/2016,0.25
16741,01/11/2016,0.25
16742,02/11/2016,0.25
16743,03/11/2016,0.25
16744,04/11/2016,0.25
16745,05/11/2016,0.25
16746,06/11/2016,0.25
16747,07/11/2016,0.25
16748,08/11/2016,0.25
16749,09/11/2016,0.25
16750,10/11/2016,0.25
16751,11/11/2016,0.25
16752,12/11/2016,0.25
16753,13/11/2016,0.25
16754,14/11/2016,0.25
16755,15/11/2016,0.25
16756,16/11/2016,0.25
16757,17/11/2016,0.25
16758,18/11/2016,0.25
16759,19/11/2016,0.25
16760,20/11/2016,0.25
16761,21/11/2016,0.25
16762,22/11/2016,0.25
16763,23/11/2016,0.25
16764,24/11/2016,0.25
16765,25/11/2016,0.25
16766,26/11/2016,0.25
16767,27/11/2016,0.25
16768,28/11/2016,0.25
16769,29/11/2016,0.25
16770,30/11/2016,0.25
16771,01/12/2016,0.25
16772,02/12/2016,0.25
16773,03/12/2016,0.25
16774,04/12/2016,0.25
16775,05/12/2016,0.25
16776,06/12/2016,0.25
16777,07/12/2016,0.25
16778,08/12/2016,0.25
16779,09/12/2016,0.25
16780,10/12/2016,0.25
16781,11/12/2016,0.25
16782,12/12/2016,0.25
16783,13/12/2016,0.25
16784,14/12/2016,0.25
16785,15/12/2016,0.25
16786,16/12/2016,0.25
16787,17/12/2016,0.25
16788,18/12/2016,0.25
16789,19/12/2016,0.25
16790,20/12/2016,0.25
16791,21/12/2016,0.25
16792,22/12/2016,0.25
16793,23/12/2016,0.25
16794,24/12/2016,0.25
16795,25/12/2016,0.25
16796,26/12/2016,0.25
16797,27/12/2016,0.25
16798,28/12/2016,0.25
16799,29/12/2016,0.25
16800,30/12/2016,0.25
16801,31/12/2016,0.25
16802,01/01/2017,0.25
16803,02/01/2017,0.25
16804,03/01/2017,0.25
16805,04/01/2017,0.25
16806,05/01/2017,0.25
16807,06/01/2017,0.25
16808,07/01/2017,0.25
16809,08/01/2017,0.25
16810,09/01/2017,0.25
16811,10/01/2017,0.25
16812,11/01/2017,0.25
16813,12/01/2017,0.25
16814,13/01/2017,0.25
16815,14/01/2017,0.25
16816,15/01/2017,0.25
16817,16/01/2017,0.25
16818,17/01/2017,0.25
16819,18/01/2017,0.25
16820,19/01/2017,0.25
16821,20/01/2017,0.25
16822,21/01/2017,0.25
16823,22/01/2017,0.25
16824,23/01/2017,0.25
16825,24/01/2017,0.25
16826,25/01/2017,0.25
16827,26/01/2017,0.25
16828,27/01/2017,0.25
16829,28/01/2017,0.25
16830,29/01/2017,0.25
16831,30/01/2017,0.25
16832,31/01/2017,0.25
16833,01/02/2017,0.25
16834,02/02/2017,0.25
16835,03/02/2017,0.25
16836,04/02/2017,0.25
16837,05/02/2017,0.25
16838,06/02/2017,0.25
16839,07/02/2017,0.25
16840,08/02/2017,0.25
16841,09/02/2017,0.25
16842,10/02/2017,0.25
16843,11/02/2017,0.25
16844,12/02/2017,0.25
16845,13/02/2017,0.25
16846,14/02/2017,0.25
16847,15/02/2017,0.25
16848,16/02/2017,0.25
16849,17/02/2017,0.25
16850,18/02/2017,0.25
16851,19/02/2017,0.25
16852,20/02/2017,0.25
16853,21/02/2017,0.25
16854,22/02/2017,0.25
16855,23/02/2017,0.25
16856,24/02/2017,0.25
16857,25/02/2017,0.25
16858,26/02/2017,0.25
16859,27/02/2017,0.25
16860,28/02/2017,0.25
16861,01/03/2017,0.25
16862,02/03/2017,0.25
16863,03/03/2017,0.25
16864,04/03/2017,0.25
16865,05/03/2017,0.25
16866,06/03/2017,0.25
16867,07/03/2017,0.25
16868,08/03/2017,0.25
16869,09/03/2017,0.25
16870,10/03/2017,0.25
16871,11/03/2017,0.25
16872,12/03/2017,0.25
16873,13/03/2017,0.25
16874,14/03/2017,0.25
16875,15/03/2017,0.25
16876,16/03/2017,0.25
16877,17/03/2017,0.25
16878,18/03/2017,0.25
16879,19/03/2017,0.25
16880,20/03/2017,0.25
16881,21/03/2017,0.25
16882,22/03/2017,0.25
16883,23/03/2017,0.25
16884,24/03/2017,0.25
16885,25/03/2017,0.25
16886,26/03/2017,0.25
16887,27/03/2017,0.25
16888,28/03/2017,0.25
16889,29/03/2017,0.25
16890,30/03/2017,0.25
16891,31/03/2017,0.25
16892,01/04/2017,0.25
16893,02/04/2017,0.25
16894,03/04/2017,0.25
16895,04/04/2017,0.25
16896,05/04/2017,0.25
16897,06/04/2017,0.25
16898,07/04/2017,0.25
16899,08/04/2017,0.25
16900,09/04/2017,0.25
16901,10/04/2017,0.25
16902,11/04/2017,0.25
16903,12/04/2017,0.25
16904,13/04/2017,0.25
16905,14/04/2017,0.25
16906,15/04/2017,0.25
16907,16/04/2017,0.25
16908,17/04/2017,0.25
16909,18/04/2017,0.25
16910,19/04/2017,0.25
16911,20/04/2017,0.25
16912,21/04/2017,0.25
16913,22/04/2017,0.25
16914,23/04/2017,0.25
16915,24/04/2017,0.25
16916,25/04/2017,0.25
16917,26/04/2017,0.25
16918,27/04/2017,0.25
16919,28/04/2017,0.25
16920,29/04/2017,0.25
16921,30/04/2017,0.25
16922,01/05/2017,0.25
16923,02/05/2017,0.25
16924,03/05/2017,0.25
16925,04/05/2017,0.25
16926,05/05/2017,0.25
16927,06/05/2017,0.25
16928,07/05/2017,0.25
16929,08/05/2017,0.25
16930,09/05/2017,0.25
16931,10/05/2017,0.25
16932,11/05/2017,0.25
16933,12/05/2017,0.25
16934,13/05/2017,0.25
16935,14/05/2017,0.25
16936,15/05/2017,0.25
16937,16/05/2017,0.25
16938,17/05/2017,0.25
16939,18/05/2017,0.25
16940,19/05/2017,0.25
16941,20/05/2017,0.25
16942,21/05/2017,0.25
16943,22/05/2017,0.25
16944,23/05/2017,0.25
16945,24/05/2017,0.25
16946,25/05/2017,0.25
16947,26/05/2017,0.25
16948,27/05/2017,0.25
16949,28/05/2017,0.25
16950,29/05/2017,0.25
16951,30/05/2017,0.25
16952,31/05/2017,0.25
16953,01/06/2017,0.25
16954,02/06/2017,0.25
16955,03/06/2017,0.25
16956,04/06/2017,0.25
16957,05/06/2017,0.25
16958,06/06/2017,0.25
16959,07/06/2017,0.25
16960,08/06/2017,0.25
16961,09/06/2017,0.25
16962,10/06/2017,0.25
16963,11/06/2017,0.25
16964,12/06/2017,0.25
16965,13/06/2017,0.25
16966,14/06/2017,0.25
16967,15/06/2017,0.25
16968,16/06/2017,0.25
16969,17/06/2017,0.25
16970,18/06/2017,0.25
16971,19/06/2017,0.25
16972,20/06/2017,0.25
16973,21/06/2017,0.25
16974,22/06/2017,0.25
16975,23/06/2017,0.25
16976,24/06/2017,0.25
16977,25/06/2017,0.25
16978,26/06/2017,0.25
16979,27/06/2017,0.25
16980,28/06/2017,0.25
16981,29/06/2017,0.25
16982,30/06/2017,0.25
16983,01/07/2017,0.25
16984,02/07/2017,0.25
16985,03/07/2017,0.25
16986,04/07/2017,0.25
16987,05/07/2017,0.25
16988,06/07/2017,0.25
16989,07/07/2017,0.25
16990,08/07/2017,0.25
16991,09/07/2017,0.25
16992,10/07/2017,0.25
16993,11/07/2017,0.25
16994,12/07/2017,0.25
16995,13/07/2017,0.25
16996,14/07/2017,0.25
16997,15/07/2017,0.25
16998,16/07/2017,0.25
16999,17/07/2017,0.25
17000,18/07/2017,0.25
17001,19/07/2017,0.25
17002,20/07/2017,0.25
17003,21/07/2017,0.25
17004,22/07/2017,0.25
17005,23/07/2017,0.25
17006,24/07/2017,0.25
17007,25/07/2017,0.25
17008,26/07/2017,0.25
17009,27/07/2017,0.25
17010,28/07/2017,0.25
17011,29/07/2017,0.25
17012,30/07/2017,0.25
17013,31/07/2017,0.25
17014,01/08/2017,0.25
17015,02/08/2017,0.25
17016,03/08/2017,0.25
17017,04/08/2017,0.25
17018,05/08/2017,0.25
17019,06/08/2017,0.25
17020,07/08/2017,0.25
17021,08/08/2017,0.25
17022,09/08/2017,0.25
17023,10/08/2017,0.25
17024,11/08/2017,0.25
17025,12/08/2017,0.25
17026,13/08/2017,0.25
17027,14/08/2017,0.25
17028,15/08/2017,0.25
17029,16/08/2017,0.25
17030,17/08/2017,0.25
17031,18/08/2017,0.25
17032,19/08/2017,0.25
17033,20/08/2017,0.25
17034,21/08/2017,0.25
17035,22/08/2017,0.25
17036,23/08/2017,0.25
17037,24/08/2017,0.25
17038,25/08/2017,0.25
17039,26/08/2017,0.25
17040,27/08/2017,0.25
17041,28/08/2017,0.25
17042,29/08/2017,0.25
17043,30/08/2017,0.25
17044,31/08/2017,0.25
17045,01/09/2017,0.25
17046,02/09/2017,0.25
17047,03/09/2017,0.25
17048,04/09/2017,0.25
17049,05/09/2017,0.25
17050,06/09/2017,0.25
17051,07/09/2017,0.25
17052,08/09/2017,0.25
17053,09/09/2017,0.25
17054,10/09/2017,0.25
17055,11/09/2017,0.25
17056,12/09/2017,0.25
17057,13/09/2017,0.25
17058,14/09/2017,0.25
17059,15/09/2017,0.25
17060,16/09/2017,0.25
17061,17/09/2017,0.25
17062,18/09/2017,0.25
17063,19/09/2017,0.25
17064,20/09/2017,0.25
17065,21/09/2017,0.25
17066,22/09/2017,0.25
17067,23/09/2017,0.25
17068,24/09/2017,0.25
17069,25/09/2017,0.25
17070,26/09/2017,0.25
17071,27/09/2017,0.25
17072,28/09/2017,0.25
17073,29/09/2017,0.25
17074,30/09/2017,0.25
17075,01/10/2017,0.25
17076,02/10/2017,0.25
17077,03/10/2017,0.25
17078,04/10/2017,0.25
17079,05/10/2017,0.25
17080,06/10/2017,0.25
17081,07/10/2017,0.25
17082,08/10/2017,0.25
17083,09/10/2017,0.25
17084,10/10/2017,0.25
17085,11/10/2017,0.25
17086,12/10/2017,0.25
17087,13/10/2017,0.25
17088,14/10/2017,0.25
17089,15/10/2017,0.25
17090,16/10/2017,0.25
17091,17/10/2017,0.25
17092,18/10/2017,0.25
17093,19/10/2017,0.25
17094,20/10/2017,0.25
17095,21/10/2017,0.25
17096,22/10/2017,0.25
17097,23/10/2017,0.25
17098,24/10/2017,0.25
17099,25/10/2017,0.25
17100,26/10/2017,0.25
17101,27/10/2017,0.25
17102,28/10/2017,0.25
17103,29/10/2017,0.25
17104,30/10/2017,0.25
17105,31/10/2017,0.25
17106,01/11/2017,0.5
17107,02/11/2017,0.5
17108,03/11/2017,0.5
17109,04/11/2017,0.5
17110,05/11/2017,0.5
17111,06/11/2017,0.5
17112,07/11/2017,0.5
17113,08/11/2017,0.5
17114,09/11/2017,0.5
17115,10/11/2017,0.5
17116,11/11/2017,0.5
17117,12/11/2017,0.5
17118,13/11/2017,0.5
17119,14/11/2017,0.5
17120,15/11/2017,0.5
17121,16/11/2017,0.5
17122,17/11/2017,0.5
17123,18/11/2017,0.5
17124,19/11/2017,0.5
17125,20/11/2017,0.5
17126,21/11/2017,0.5
17127,22/11/2017,0.5
17128,23/11/2017,0.5
17129,24/11/2017,0.5
17130,25/11/2017,0.5
17131,26/11/2017,0.5
17132,27/11/2017,0.5
17133,28/11/2017,0.5
17134,29/11/2017,0.5
17135,30/11/2017,0.5
17136,01/12/2017,0.5
17137,02/12/2017,0.5
17138,03/12/2017,0.5
17139,04/12/2017,0.5
17140,05/12/2017,0.5
17141,06/12/2017,0.5
17142,07/12/2017,0.5
17143,08/12/2017,0.5
17144,09/12/2017,0.5
17145,10/12/2017,0.5
17146,11/12/2017,0.5
17147,12/12/2017,0.5
17148,13/12/2017,0.5
17149,14/12/2017,0.5
17150,15/12/2017,0.5
17151,16/12/2017,0.5
17152,17/12/2017,0.5
17153,18/12/2017,0.5
17154,19/12/2017,0.5
17155,20/12/2017,0.5
17156,21/12/2017,0.5
17157,22/12/2017,0.5
17158,23/12/2017,0.5
17159,24/12/2017,0.5
17160,25/12/2017,0.5
17161,26/12/2017,0.5
17162,27/12/2017,0.5
17163,28/12/2017,0.5
17164,29/12/2017,0.5
17165,30/12/2017,0.5
17166,31/12/2017,0.5
17167,01/01/2018,0.5
17168,02/01/2018,0.5
17169,03/01/2018,0.5
17170,04/01/2018,0.5
17171,05/01/2018,0.5
17172,06/01/2018,0.5
17173,07/01/2018,0.5
