Site	si	year	Province	ProYear	Cultivar	cu	Release_Year	Replicate	Yield	ly	plant_date	Flower_Date	Harvest_date	prec	fr	BinExp0_4	BinExp5_9	BinExp10_14	BinExp15_19	BinExp20_24	BinExp25_29	BinExp30_inf
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	3	3.83	1.3428648	2009-05-01	2009-09-28	2009-10-28	87.01145	3.8869927	15.998713	30.041794	40.44886	39.509182	31.121609	14.0696125	4.9232464
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	4	3.96	1.3762441	2009-05-01	2009-09-28	2009-10-28	87.01145	3.8869927	15.998713	30.041794	40.44886	39.509182	31.121609	14.0696125	4.9232464
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	4	3.56	1.2697605	2009-05-01	2009-09-28	2009-10-28	87.01145	3.8869927	15.998713	30.041794	40.44886	39.509182	31.121609	14.0696125	4.9232464
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	1	3.2600000000000002	1.1817272	2009-05-21	2009-10-15	2009-11-14	87.81861	3.8869927	15.33338	26.49993	38.80365	39.110073	29.091564	18.22804	6.0463657
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	2	3.5500000000000003	1.2669476	2009-05-21	2009-10-15	2009-11-14	87.81861	3.8869927	15.33338	26.49993	38.80365	39.110073	29.091564	18.22804	6.0463657
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	3	2.99	1.0952734	2009-05-21	2009-10-15	2009-11-14	87.81861	3.8869927	15.33338	26.49993	38.80365	39.110073	29.091564	18.22804	6.0463657
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3364"	29.0	1998	4	4.21	1.4374627	2009-05-21	2009-10-15	2009-11-14	87.81861	3.8869927	15.33338	26.49993	38.80365	39.110073	29.091564	18.22804	6.0463657
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3368"	30.0	2009	1	2.52	0.9242589	2009-05-01	2009-09-18	2009-10-18	84.70403	3.8869927	15.998713	29.856356	38.56476	36.97243	29.008842	11.531116	4.180794
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3368"	30.0	2009	1	3.09	1.1281711	2009-05-01	2009-09-18	2009-10-18	84.70403	3.8869927	15.998713	29.856356	38.56476	36.97243	29.008842	11.531116	4.180794
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3368"	30.0	2009	2	2.75	1.011601	2009-05-01	2009-09-18	2009-10-18	84.70403	3.8869927	15.998713	29.856356	38.56476	36.97243	29.008842	11.531116	4.180794
"WESSELSBRON"	23.0	2009.0	"Free State"	12.0	"PAN3368"	30.0	2009	2	2.8000000000000003	1.0296195	2009-05-01	2009-09-18	2009-10-18	84.70403	3.8869927	15.998713	29.856356	38.56476	36.97243	29.008842	11.531116	4.180794
