Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Vietnam,VNM,5089.41101647328,5352.02208104119,5574.49370451398,5815.17524348444,6098.53914798804,6438.25985369358,6767.77883209752,7155.4431870997,7585.94315504036,8041.17838409676,8200.33186703573
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,West Bank and Gaza,PSE,5411.0664822782,5782.68959325891,5985.68324726688,6118.25718135648,5967.07343700875,6048.97659721444,6438.93364028868,6401.74089135074,6318.21006766832,6245.44869712345,5394.07168818239
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zambia,ZMB,3125.52884870272,3201.28802857176,3339.2699022511,3399.70229437249,3450.03760014955,3443.55325404862,3467.88744782793,3485.02178024575,3521.5420629895,3470.44802371756,3270.03511228554
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zimbabwe,ZWE,2458.22062578173,2764.33891623022,3170.72652182704,3176.82933020794,3195.76796979947,3198.982128793,3173.61082862955,3274.6111982423,3341.66541766316,3027.65603782166,2744.69075807126
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Africa Eastern and Southern,AFE,3273.44736967583,3338.58200706857,3394.21233694266,3462.87789754429,3524.83293356316,3549.48056329573,3546.7112502054,3569.66702838607,3579.27191657852,3568.59701698507,3387.59467010415
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Africa Western and Central,AFW,3773.01146069906,3854.72059372725,3953.02229397102,4076.15155422383,4197.74214587865,4202.05792297522,4106.96951137272,4099.55966564973,4115.2358007738,4142.39838164389,4003.15891314519
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Arab World,ARB,13275.3204053535,13467.8053634827,13967.6767609302,14097.4529407346,14173.5792806697,14411.2623782103,14612.1987079754,14529.313724802,14608.9742464222,14599.7078927554,13753.7073066431
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Caribbean small states,CSS,15864.3360894109,15973.1393496105,16067.9091077401,16128.5979586157,16095.2817841425,16104.367027522,15805.1766142907,15746.555995295,15967.5733213725,15994.2604603259,14844.4613067034
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Central Europe and the Baltics,CEB,24043.4438253133,24862.8125624353,25112.3071300836,25515.2619698961,26343.917596899,27440.9483279594,28387.3301897353,29878.7855009266,31289.68061987,32553.7324351593,31329.4995261909
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Early-demographic dividend,EAR,7238.00693009766,7495.85252121684,7709.45029423139,7955.08982110119,8216.42936143968,8518.31158773066,8844.61428946988,9159.4767599756,9412.41073598527,9534.21063505112,8964.69091697739
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific,EAS,11892.6920664612,12509.3655610726,13121.6094607011,13754.8742539763,14361.0878967248,14971.1892835516,15601.8008924056,16337.5830369647,17056.6266498803,17705.0467733146,17682.2205269781
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (excluding high income),EAP,8525.81813210624,9156.11087646465,9765.08305340257,10377.3103440816,10993.3565876346,11624.3875596259,12276.2332516416,12986.3291046466,13726.161241617,14415.5191629424,14441.0467268508
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,8617.36282977423,9254.17733031256,9869.40501186564,10487.8921992715,11110.2125711089,11747.6299566243,12406.0016304391,13123.1715874873,13870.4805770203,14566.8447846089,14592.4533843108
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Euro area,EMU,42620.9886476247,43397.6474770767,42892.3229777878,42629.9739576018,43078.2572591354,43835.8523122617,44528.1619396607,45589.7121495225,46349.2151719793,46913.5500223662,43681.0371682259
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia,ECS,30736.286964545,31513.757003121,31601.2212102578,31835.9301050148,32256.1036288188,32681.3551533745,33142.4370354611,33998.146133177,34684.5027912792,35200.2113313619,33278.3984372695
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (excluding high income),ECA,17885.915870799,18814.3054662797,19393.8565745359,19988.8159435792,20232.5420446625,20197.0479835965,20413.6316740266,21100.9305998924,21673.7268117006,22085.8637134684,21613.6563996657
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,18476.0738804624,19410.095088172,19954.9419822455,20515.4337405387,20808.2619546368,20875.9042185113,21151.7202090069,21897.2166183809,22555.6672495318,23053.853521362,22528.0482227503
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,European Union,EUU,38976.7390705914,39755.0135483547,39409.0941519941,39313.6540954164,39864.9913491218,40730.9865557774,41495.9822333504,42656.1176245298,43555.4867098389,44275.5716411923,41504.1591489182
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Heavily indebted poor countries (HIPC),HPC,2096.78354202238,2141.56031374767,2206.97208201063,2276.23332594606,2345.83303249306,2390.34647060241,2430.92214371884,2490.7292894789,2536.70484432927,2576.64430999862,2518.51013946003
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,High income,HIC,44257.533040905,44972.8593223518,45310.1450008023,45716.597108004,46431.1805567474,47302.856059263,47879.4431085278,48780.5509017054,49680.4358455199,50296.32710103,47785.7042413794
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IBRD only,IBD,9633.83233926391,10104.8921902527,10513.207255922,10935.7210212184,11327.6673078502,11695.2724360906,12127.6756576366,12628.3347886596,13105.4075664796,13486.6663566891,13066.071219533
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IDA & IBRD total,IBT,8075.67206725467,8438.74092827998,8755.34269835153,9086.53221744503,9393.80117081524,9672.45221610323,9991.43491426675,10367.1703163772,10724.1301303154,10996.8118303763,10631.7564173756
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IDA blend,IDB,4205.45696771089,4293.10417627791,4382.15473089611,4519.42292557933,4667.6875806833,4744.85507724962,4746.33522849475,4792.80944453195,4874.5853207636,4872.31174319057,4730.22846642724
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IDA only,IDX,2500.26839421721,2580.57833532156,2679.9046938397,2787.93659184773,2896.31145697271,2988.54956681384,3080.13499731751,3199.05773182022,3312.05029587241,3410.67262259526,3330.54696120362
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IDA total,IDA,3079.45640292581,3162.2650042728,3257.07935103824,3374.87598737337,3496.89695693902,3582.91793379288,3640.79524981011,3731.81834998626,3831.85086067766,3892.23165192002,3790.55252589852
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Late-demographic dividend,LTE,11798.1432070488,12521.1975399706,13149.2623058946,13763.8250360106,14334.479492163,14837.7627757009,15353.2105923075,16026.3936476925,16763.1761094736,17431.2669768095,17315.065664943
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean,LCN,15190.8298125008,15708.936812715,15948.7107225577,16244.3681312636,16326.4037457789,16277.3089322588,16129.9646759648,16288.7766245307,16418.7763893774,16410.1839759543,15169.2035458875
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean (excluding high income),LAC,14784.2467744307,15291.7602272538,15508.5061200778,15792.1208468438,15872.788411286,15812.9241217607,15658.445706353,15831.8409648261,15954.2012760611,15945.7047688011,14728.3116137183
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,15125.0836392276,15649.7098359668,15890.0684121388,16189.0888598876,16271.9591443324,16220.8712911274,16070.5066450108,16233.1090314218,16367.1630627475,16353.6396715869,15111.7156803746
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Least developed countries: UN classification,LDC,2346.90414760457,2413.90453645757,2503.58088168142,2594.03732452725,2692.79188922905,2766.22428886347,2829.36094081378,2917.75982446703,3003.33878874477,3079.48049401867,3000.82453647722
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Low & middle income,LMY,7889.09649652811,8246.63637937631,8563.44265998157,8895.37304323949,9201.09627609219,9475.91159013548,9793.97423063286,10166.1493401739,10516.2483622709,10784.5278003962,10431.1961668455
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lower middle income,LMC,5225.26672726648,5395.78657439623,5543.88112922441,5740.29944334284,5967.92528273105,6185.11597458068,6472.13278269661,6724.12310855363,6954.21770020879,7106.96748496422,6722.80993169008
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa,MEA,15137.5978818379,15381.468920008,15619.8234680504,15713.9827385131,15872.4940578265,16034.7000953948,16529.3529238488,16533.5262327681,16431.8556442289,16261.5750481405,15498.1015145223
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (excluding high income),MNA,10243.981316623,10062.1864258812,10118.913071796,10114.5788792264,10171.0911135522,10198.1464695087,10743.0384169115,10901.9089331369,10754.1750931682,10616.3983190933,10169.5466364504
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,10300.1205811123,10111.8892073828,10167.065770982,10161.2705769144,10220.6248143746,10247.2143709572,10794.1231270996,10955.5898078419,10807.5034626022,10669.337506771,10228.3573064426
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Middle income,MIC,8480.71296889173,8877.95199975749,9230.09668847045,9598.39360912032,9938.34970189845,10247.6044143142,10605.910003119,11024.3907416907,11420.9932959592,11729.4048726216,11357.4974969362
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,North America,NAC,53386.1559585616,53877.7076802902,54644.7515566206,55268.9819353573,56250.7868899567,57440.3995911981,57944.1985928044,58922.1032596092,60286.8577446144,61234.7816693192,58752.1540677989
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,OECD members,OED,39244.1962708761,39855.7610763473,40142.3848011051,40522.0500203895,41143.8972153556,41948.0976915715,42444.7780019256,43303.0918441007,44062.462232416,44553.5864153074,42288.3480749219
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Other small states,OSS,20568.1840271392,21546.6645978588,21873.4878159311,22209.604397547,22566.8809720395,22734.938531577,22861.7722492691,22676.9233537877,22687.3141477117,22723.8996219704,21103.1210213968
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Pacific island small states,PSS,6272.30661235935,6412.9049702028,6395.1730308182,6556.55943920873,6753.21161078569,6931.63295882588,7068.68124440864,7290.78725265966,7410.70219997651,7326.50883372387,6120.97099201788
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Post-demographic dividend,PST,43252.2707236205,43863.0253868785,44147.1119527106,44536.1352032955,45171.2396257107,45915.0531793586,46501.3482949944,47464.3623361877,48359.2057459697,48999.1491466142,46457.3753407797
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Pre-demographic dividend,PRE,3210.192230381,3264.97382117057,3370.27769902029,3470.72207551526,3546.96848640951,3566.72427653533,3564.72650338989,3539.36978860405,3529.13717908586,3543.50029007316,3377.19482939984
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Small states,SST,18739.5592513116,19512.135349979,19790.2396725861,20079.6253142399,20369.9830670186,20526.2759121508,20591.9101211132,20472.4138684124,20544.1769652936,20586.6437457621,19091.8453862048
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Asia,SAS,4076.36795798537,4225.20412861984,4397.79892455234,4602.91561869368,4859.31024872134,5153.89274563627,5482.17306360016,5773.98078678864,6072.74864524007,6243.08890608237,5781.74010702145
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Asia (IDA & IBRD),TSA,4076.36795798537,4225.20412861984,4397.79892455234,4602.91561869368,4859.31024872134,5153.89274563627,5482.17306360016,5773.98078678864,6072.74864524007,6243.08890608237,5781.74010702145
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa,SSF,3479.47019101832,3551.43854300559,3624.52910081906,3715.46515906492,3801.73625231691,3818.14015757417,3777.82182045159,3788.4765569045,3800.6145328349,3805.40710081778,3641.34420774908
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (excluding high income),SSA,3477.67949387569,3549.52795714817,3622.65380271465,3713.5247086923,3799.76081701419,3816.11403980831,3775.74354152475,3786.34361708852,3798.51004883848,3803.32382800196,3639.55814631484
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,3479.47019101832,3551.43854300559,3624.52910081906,3715.46515906492,3801.73625231691,3818.14015757417,3777.82182045159,3788.4765569045,3800.6145328349,3805.40710081778,3641.34420774908
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Upper middle income,UMC,12380.1369695101,13086.7235551008,13722.8171408803,14336.8089564158,14849.0275008924,15307.530803091,15788.2385857484,16454.2495288479,17105.7114501904,17662.9766813225,17366.3868495493
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,World,WLD,13890.5139041105,14260.3598272944,14539.8976913706,14843.5393643164,15177.2017010076,15509.996466722,15829.6785142035,16242.8846087117,16636.8480109565,16915.2878461495,16194.0403098704
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,
Last Updated: 06/30/2021,,,,,,,,,,,,,,
