prod,prodname,rst4submarket,NPM,pricepercal,npacks
3,"Fresh vegetables","Peas",-4,.98596492,1093
3,"Fresh vegetables","Peppers",-7,1.4498412,3549
3,"Fresh vegetables","Peppers",-6,2.0722301,268433
3,"Fresh vegetables","Peppers",-5,2.050842,10740
3,"Fresh vegetables","Peppers",-4,.99291706,1098
3,"Fresh vegetables","Prepared Vegetables",-13,1.1024444,595
3,"Fresh vegetables","Prepared Vegetables",-12,.8684133,2392
3,"Fresh vegetables","Prepared Vegetables",-11,.94641447,10386
3,"Fresh vegetables","Prepared Vegetables",-10,1.1030507,6209
3,"Fresh vegetables","Prepared Vegetables",-9,1.6167834,20523
3,"Fresh vegetables","Prepared Vegetables",-8,1.3911801,49283
3,"Fresh vegetables","Prepared Vegetables",-7,1.1392684,91217
3,"Fresh vegetables","Prepared Vegetables",-6,.90587713,37046
3,"Fresh vegetables","Prepared Vegetables",-5,.91852701,9072
3,"Fresh vegetables","Prepared Vegetables",-4,.62578994,5339
3,"Fresh vegetables","Prepared Vegetables",-3,.70663146,3852
3,"Fresh vegetables","Prepared Vegetables",-2,.68542009,35
3,"Fresh vegetables","Prepared Vegetables",-1,.8558691,1242
3,"Fresh vegetables","Prepared Vegetables",0,.80226345,1646
3,"Fresh vegetables","Prepared Vegetables",1,1.736563,109
3,"Fresh vegetables","Prepared Vegetables",2,.82307202,359
3,"Fresh vegetables","Pumpkin",-10,3.4441634,86
3,"Fresh vegetables","Pumpkin",-7,2.119253,3061
3,"Fresh vegetables","Pumpkin",-6,2.2150246,4733
3,"Fresh vegetables","Pumpkin",-5,.94074984,56
3,"Fresh vegetables","Radish",-9,.50008342,2243
3,"Fresh vegetables","Radish",-7,2.3805211,969
3,"Fresh vegetables","Radish",-6,2.2823475,14012
3,"Fresh vegetables","Radish",-5,3.9187088,21805
3,"Fresh vegetables","Rosemary",-11,.95245562,661
3,"Fresh vegetables","Rosemary",-10,.14467525,176
3,"Fresh vegetables","Rosemary",-9,2.1590367,1284
3,"Fresh vegetables","Rosemary",-8,1.9547947,295
3,"Fresh vegetables","Sage",-10,1.6454254,162
3,"Fresh vegetables","Sage",-9,2.8424984,434
3,"Fresh vegetables","Sieved",-5,.55076191,2
3,"Fresh vegetables","Spinach",-10,.64405893,573
3,"Fresh vegetables","Spinach",-8,2.262206,11403
3,"Fresh vegetables","Spinach",-7,2.2669376,16060
3,"Fresh vegetables","Spring Greens",-9,.59620792,13869
3,"Fresh vegetables","Spring Greens",-8,.86245452,3687
3,"Fresh vegetables","Spring Onions",-9,2.2229436,10839
3,"Fresh vegetables","Spring Onions",-8,2.6500363,1193
3,"Fresh vegetables","Spring Onions",-7,2.027408,103894
3,"Fresh vegetables","Squash",-9,.29365057,1068
3,"Fresh vegetables","Squash",-7,.51561839,1558
3,"Fresh vegetables","Squash",-6,.59754763,5435
3,"Fresh vegetables","Squash",-5,.2921962,23
3,"Fresh vegetables","Swedes",-6,.848305,16165
3,"Fresh vegetables","Swedes",-5,.67164452,16668
3,"Fresh vegetables","Sweet Potatoes",-7,.47687537,14895
3,"Fresh vegetables","Sweet Potatoes",-6,.32420808,839
3,"Fresh vegetables","Sweet Potatoes",-5,.20356654,34746
3,"Fresh vegetables","Sweet Potatoes",-4,.19482441,92
3,"Fresh vegetables","Sweetcorn",-12,.3993325,10798
3,"Fresh vegetables","Sweetcorn",-9,.68928125,16120
3,"Fresh vegetables","Sweetcorn",-8,.53883805,46184
3,"Fresh vegetables","Sweetcorn",-7,1.2661434,91
3,"Fresh vegetables","Tarragon",-9,4.4393711,243
3,"Fresh vegetables","Thyme",-12,2.8361214,1065
3,"Fresh vegetables","Thyme",-10,1.5839364,1447
3,"Fresh vegetables","Thyme",-9,4.3295714,67
3,"Fresh vegetables","Thyme",-8,.36011606,287
3,"Fresh vegetables","Tomato",-6,2.4123567,536512
3,"Fresh vegetables","Turnips",-7,1.0846109,101
3,"Fresh vegetables","Turnips",-6,.75274834,4773
3,"Fresh vegetables","Watercress",-9,.55801329,52
3,"Fresh vegetables","Watercress",-7,1.149129,4540
3,"Fresh vegetables","Whole",-8,.52712031,13
3,"Fresh vegetables","Whole",-7,.59504391,2386
3,"Fresh vegetables","Whole",-6,.85631995,5032
3,"Fresh vegetables","Whole",-5,.52678694,46918
3,"Fresh vegetables","Whole",-4,.51119648,282
4,"Canned or frozen vegetables","Artichokes",-9,3.8428277,83
4,"Canned or frozen vegetables","Artichokes",-7,1.0382037,144
4,"Canned or frozen vegetables","Artichokes",-6,2.8347358,60
4,"Canned or frozen vegetables","Artichokes",-1,2.5900931,67
4,"Canned or frozen vegetables","Artichokes",1,.90015613,18
4,"Canned or frozen vegetables","Asparagus",-7,.48537456,10
4,"Canned or frozen vegetables","Asparagus",-4,2.5203506,29
4,"Canned or frozen vegetables","Asparagus",-3,8.0937307,128
4,"Canned or frozen vegetables","Assorted Peppers",-2,1.4625591,92
4,"Canned or frozen vegetables","Assorted Peppers",4,1.3453616,9
4,"Canned or frozen vegetables","Baby Carrots",-7,1.1201319,4801
4,"Canned or frozen vegetables","Baby Carrots",-6,.86436042,388
4,"Canned or frozen vegetables","Baby Carrots",-5,1.8920057,25
4,"Canned or frozen vegetables","Bean Salad",-13,.30234551,2367
4,"Canned or frozen vegetables","Bean Salad",-12,.30076432,663
4,"Canned or frozen vegetables","Bean Salad",-11,.36048482,512
4,"Canned or frozen vegetables","Bean Salad",-10,.32240881,1843
4,"Canned or frozen vegetables","Bean Salad",-9,.39714981,921
4,"Canned or frozen vegetables","Bean Salad",-8,.45049038,7
4,"Canned or frozen vegetables","Bean Salad",-7,.84156029,65
4,"Canned or frozen vegetables","Beans In Sauce",-11,.3328712,4803
4,"Canned or frozen vegetables","Beans In Sauce",-10,.22710941,4305
4,"Canned or frozen vegetables","Beans In Sauce",-9,.29184943,934
4,"Canned or frozen vegetables","Beans In Sauce",-8,.2614379,11
4,"Canned or frozen vegetables","Beans In Sauce",-7,.22864309,287
4,"Canned or frozen vegetables","Beans In Sauce",-6,.28421053,3
4,"Canned or frozen vegetables","Beetroot",-7,.35331942,2
4,"Canned or frozen vegetables","Broad Beans",-13,.26512647,2257
4,"Canned or frozen vegetables","Broad Beans",-12,.39995648,352
4,"Canned or frozen vegetables","Broad Beans",-11,.25602885,1470
4,"Canned or frozen vegetables","Broad Beans",-10,.25473718,70
4,"Canned or frozen vegetables","Broad Beans",-8,.26656679,267
4,"Canned or frozen vegetables","Broccoli+Green Beans+Peas",-11,.53818728,286
4,"Canned or frozen vegetables","Broccoli/Calabrese",-11,1.8782507,49
4,"Canned or frozen vegetables","Broccoli/Calabrese",-10,.27205114,1143
4,"Canned or frozen vegetables","Broccoli/Calabrese",-9,.46086045,9714
4,"Canned or frozen vegetables","Broccoli/Calabrese",-8,.77103514,4026
4,"Canned or frozen vegetables","Brussel Sprouts",-11,.277577,2503
4,"Canned or frozen vegetables","Brussel Sprouts",-10,.35129025,820
4,"Canned or frozen vegetables","Brussel Sprouts",-9,.23891948,2155
4,"Canned or frozen vegetables","Brussel Sprouts",-8,.25329572,2147
4,"Canned or frozen vegetables","Brussel Sprouts",-7,.2776712,79
4,"Canned or frozen vegetables","Brussel Sprouts",-6,.3931801,107
4,"Canned or frozen vegetables","Brussel Sprouts",-4,.34840716,27
4,"Canned or frozen vegetables","Brussel Sprouts",-2,.31700102,60
4,"Canned or frozen vegetables","Butter Beans",-13,.31744071,44
4,"Canned or frozen vegetables","Button Mushrooms",-8,3.4509765,785
4,"Canned or frozen vegetables","Button Mushrooms",-7,2.2631194,65
4,"Canned or frozen vegetables","Button Mushrooms",-6,3.6762322,146
4,"Canned or frozen vegetables","Canned Butter Beans",-13,.34008697,3115
4,"Canned or frozen vegetables","Canned Butter Beans",-12,.33372194,43
4,"Canned or frozen vegetables","Canned Butter Beans",-11,.34122384,4557
4,"Canned or frozen vegetables","Canned Butter Beans",-8,.32176199,7
4,"Canned or frozen vegetables","Canned Garden Peas",-13,.35067022,17941
4,"Canned or frozen vegetables","Canned Garden Peas",-12,.36523893,13667
4,"Canned or frozen vegetables","Canned Garden Peas",-11,.27526845,148
4,"Canned or frozen vegetables","Canned Garden Peas",-9,.21879964,1259
4,"Canned or frozen vegetables","Canned Green Beans",-9,1.1861778,917
4,"Canned or frozen vegetables","Canned Green Beans",-8,1.2476589,768
4,"Canned or frozen vegetables","Canned Green Beans",-6,1.2062937,14
4,"Canned or frozen vegetables","Canned Mushy Peas",-11,.12758942,14107
4,"Canned or frozen vegetables","Canned Mushy Peas",-10,.13073381,17558
4,"Canned or frozen vegetables","Canned Mushy Peas",-9,.08040627,6316
4,"Canned or frozen vegetables","Canned Mushy Peas",-8,.14727552,15923
4,"Canned or frozen vegetables","Canned Mushy Peas",-7,.16097038,1975
4,"Canned or frozen vegetables","Carrot+Parsnip",-9,.48975286,21
4,"Canned or frozen vegetables","Carrots",-10,.24100555,682
4,"Canned or frozen vegetables","Carrots",-8,.51665201,553
4,"Canned or frozen vegetables","Carrots",-7,.42886296,4464
4,"Canned or frozen vegetables","Carrots",-6,.30538899,2205
4,"Canned or frozen vegetables","Carrots",-3,.49153644,20
4,"Canned or frozen vegetables","Cauliflower",-10,.22819588,81
4,"Canned or frozen vegetables","Cauliflower",-9,.78899848,1648
4,"Canned or frozen vegetables","Cauliflower",-8,.31219972,1125
4,"Canned or frozen vegetables","Cauliflower",-7,.48031475,5771
4,"Canned or frozen vegetables","Cauliflower",-6,.42162697,7
4,"Canned or frozen vegetables","Cauliflower",-5,.73924728,248
4,"Canned or frozen vegetables","Chinese Vegetables",-10,.66031412,20
4,"Canned or frozen vegetables","Chinese Vegetables",-9,1.5143172,5
4,"Canned or frozen vegetables","Chinese Vegetables",-7,1.0608616,499
4,"Canned or frozen vegetables","Chinese Vegetables",-6,2.6540274,3605
4,"Canned or frozen vegetables","Chinese Vegetables",-5,.82165306,226
4,"Canned or frozen vegetables","Chinese Vegetables",-1,.40646853,198
4,"Canned or frozen vegetables","Chinese Vegetables",0,.42047459,31
4,"Canned or frozen vegetables","Chinese Vegetables",1,.2090176,2
4,"Canned or frozen vegetables","Chinese Vegetables",2,.13101022,1
4,"Canned or frozen vegetables","Chinese Vegetables",3,.13410309,16
4,"Canned or frozen vegetables","Chopped Mushrooms",-7,3.0964977,55
4,"Canned or frozen vegetables","Coleslaw",-7,1.0404878,96
4,"Canned or frozen vegetables","Coleslaw",-6,1.0993263,2388
4,"Canned or frozen vegetables","Coleslaw",-4,.2631538,16940
4,"Canned or frozen vegetables","Coleslaw",-3,.67859075,4608
4,"Canned or frozen vegetables","Coleslaw",-2,.22202385,12534
4,"Canned or frozen vegetables","Coleslaw",-1,.17800796,11498
4,"Canned or frozen vegetables","Coleslaw",0,.17767976,33176
4,"Canned or frozen vegetables","Coleslaw",1,.1531168,15019
4,"Canned or frozen vegetables","Coleslaw",2,.14213381,20236
4,"Canned or frozen vegetables","Coleslaw",3,.16366703,2469
4,"Canned or frozen vegetables","Coleslaw",4,.13669205,1094
4,"Canned or frozen vegetables","Coleslaw",5,.16030844,16
4,"Canned or frozen vegetables","Coleslaw",6,.19494839,705
4,"Canned or frozen vegetables","Creamed Mushrooms",-3,.4014408,321
4,"Canned or frozen vegetables","Grated Potatoes",-7,1.0639962,183
4,"Canned or frozen vegetables","Green Beans",-10,.36778791,12381
4,"Canned or frozen vegetables","Green Beans",-9,.35113601,1057
4,"Canned or frozen vegetables","Green Beans",-8,.63153857,368
4,"Canned or frozen vegetables","Kidney Beans",-14,.22268045,363
4,"Canned or frozen vegetables","Kidney Beans",-13,.23814781,23345
4,"Canned or frozen vegetables","Kidney Beans",-12,.38514713,3
4,"Canned or frozen vegetables","Kidney Beans",-11,.23771467,4786
4,"Canned or frozen vegetables","Kidney Beans",-10,.41681916,79
4,"Canned or frozen vegetables","Kidney Beans",-9,1.1062978,11
4,"Canned or frozen vegetables","Kidney Beans",-8,.30422811,307
4,"Canned or frozen vegetables","Kidney Beans",-7,.15692868,65
4,"Canned or frozen vegetables","Lentil",-12,.42129349,2123
4,"Canned or frozen vegetables","Lentil",-11,.43276636,25
4,"Canned or frozen vegetables","Lentil",-8,.44354839,150
4,"Canned or frozen vegetables","Lentil",-7,.61896288,181
4,"Canned or frozen vegetables","Main Meal",-9,.4267882,433
4,"Canned or frozen vegetables","Main Meal",-8,.36203973,105
4,"Canned or frozen vegetables","Main Meal",-7,.54432692,835
4,"Canned or frozen vegetables","Main Meal",-6,.5600051,96
4,"Canned or frozen vegetables","Main Meal",-5,.28299935,542
4,"Canned or frozen vegetables","Main Meal",-4,.15111486,102
4,"Canned or frozen vegetables","Main Meal",-3,.26069755,146
4,"Canned or frozen vegetables","Mixed Bean",-11,.13720562,165
4,"Canned or frozen vegetables","Mixed Bean",-9,.23397481,51
4,"Canned or frozen vegetables","Mixed Pulses",-13,.26474421,497
4,"Canned or frozen vegetables","Mixed Vegetable",-10,.41747879,634
4,"Canned or frozen vegetables","Mixed Vegetable",-9,.44802867,391
4,"Canned or frozen vegetables","Mixed Vegetable",-8,.43075442,1023
4,"Canned or frozen vegetables","Mixed Vegetable",-7,.6461714,7
4,"Canned or frozen vegetables","Mixed Vegetable",-6,1.0042357,194
4,"Canned or frozen vegetables","Mixed Vegetable",-4,.80275828,32
4,"Canned or frozen vegetables","Mixed Vegetable Salad",1,.59634056,76
4,"Canned or frozen vegetables","Mushroom",-10,.36611672,716
4,"Canned or frozen vegetables","Mushroom",-8,1.5840809,464
4,"Canned or frozen vegetables","Mushroom",-7,.82991582,226
4,"Canned or frozen vegetables","Mushroom",-5,.66469514,2822
4,"Canned or frozen vegetables","Mushroom",-4,.16708438,18
4,"Canned or frozen vegetables","Mushroom",-2,.22056392,1150
4,"Canned or frozen vegetables","Mushroom",5,.11570578,294
4,"Canned or frozen vegetables","New Potatoes",-7,.43401272,1123
4,"Canned or frozen vegetables","New Potatoes",-6,.44817796,4150
4,"Canned or frozen vegetables","New Potatoes",-5,.32717644,8973
4,"Canned or frozen vegetables","Onions",-10,.32650091,559
4,"Canned or frozen vegetables","Onions",-8,.33885581,2700
4,"Canned or frozen vegetables","Onions",-7,.50304683,502
4,"Canned or frozen vegetables","Onions",-6,.25597876,7784
4,"Canned or frozen vegetables","Onions",-5,.36188773,3186
4,"Canned or frozen vegetables","Onions",-4,.09726149,3936
4,"Canned or frozen vegetables","Onions",-3,.29382956,332
4,"Canned or frozen vegetables","Onions",-2,.08626101,1187
4,"Canned or frozen vegetables","Onions",-1,.16933038,4469
4,"Canned or frozen vegetables","Onions",0,.10606608,1053
4,"Canned or frozen vegetables","Onions",1,.10841115,1119
4,"Canned or frozen vegetables","Onions",2,.17105264,23
4,"Canned or frozen vegetables","Other",-10,.92951328,107
4,"Canned or frozen vegetables","Other",-4,.11828967,143
4,"Canned or frozen vegetables","Other",2,.71723089,64
4,"Canned or frozen vegetables","Other Beans In Brine",-14,.29825958,1124
4,"Canned or frozen vegetables","Other Beans In Brine",-13,.24708502,18332
4,"Canned or frozen vegetables","Other Beans In Brine",-12,.27290174,6049
4,"Canned or frozen vegetables","Other Beans In Brine",-11,.24487275,6760
4,"Canned or frozen vegetables","Other Beans In Brine",-10,.29778087,11945
4,"Canned or frozen vegetables","Other Beans In Brine",-9,.58770089,53
4,"Canned or frozen vegetables","Other Beans In Brine",-8,.9038037,303
4,"Canned or frozen vegetables","Other Beans In Brine",-7,.53542492,357
4,"Canned or frozen vegetables","Other Canned Vegetables",-8,1.1373601,309
4,"Canned or frozen vegetables","Other Canned Vegetables",-7,1.4725369,827
4,"Canned or frozen vegetables","Other Canned Vegetables",-6,1.8948581,4
4,"Canned or frozen vegetables","Other Canned Vegetables",-5,3.3886264,120
4,"Canned or frozen vegetables","Other Canned Vegetables",0,.84220034,26
4,"Canned or frozen vegetables","Other Natural Vegetables",-12,.95707977,1270
4,"Canned or frozen vegetables","Other Natural Vegetables",-11,3.1301062,400
4,"Canned or frozen vegetables","Other Natural Vegetables",-10,.77979659,1856
4,"Canned or frozen vegetables","Other Natural Vegetables",-9,.7930951,980
4,"Canned or frozen vegetables","Other Natural Vegetables",-8,1.5892663,2165
4,"Canned or frozen vegetables","Other Natural Vegetables",-7,1.3655114,1802
4,"Canned or frozen vegetables","Other Natural Vegetables",-6,.79760476,4912
4,"Canned or frozen vegetables","Other Natural Vegetables",-5,1.0338608,867
4,"Canned or frozen vegetables","Other Natural Vegetables",-4,.33239001,64
4,"Canned or frozen vegetables","Other Natural Vegetables",-3,.09546388,116
4,"Canned or frozen vegetables","Other Natural Vegetables",-2,.14467673,4699
4,"Canned or frozen vegetables","Other Natural Vegetables",-1,.12719298,34
4,"Canned or frozen vegetables","Other Natural Vegetables",0,.19264618,1306
4,"Canned or frozen vegetables","Other Types",-13,.48409475,251
4,"Canned or frozen vegetables","Other Types",-12,.53156397,693
4,"Canned or frozen vegetables","Other Types",-11,.91601817,246
4,"Canned or frozen vegetables","Other Types",-10,.55422966,735
4,"Canned or frozen vegetables","Other Types",-9,.69508369,486
4,"Canned or frozen vegetables","Other Types",-8,.61916403,1763
4,"Canned or frozen vegetables","Other Types",-7,.77255926,1440
4,"Canned or frozen vegetables","Other Types",-6,.77981601,3309
4,"Canned or frozen vegetables","Other Types",-5,.5712347,3533
4,"Canned or frozen vegetables","Other Types",-4,.50452607,5995
4,"Canned or frozen vegetables","Other Types",-3,.51479902,1405
4,"Canned or frozen vegetables","Other Types",-2,.42010815,2309
4,"Canned or frozen vegetables","Other Types",-1,.55621056,514
4,"Canned or frozen vegetables","Other Types",0,.13794044,1069
4,"Canned or frozen vegetables","Other Types",2,.50950935,206
4,"Canned or frozen vegetables","Other Types",3,2.0310559,5
4,"Canned or frozen vegetables","Other Types",6,.62816256,93
4,"Canned or frozen vegetables","Pasta Salad",-11,.39390921,251
4,"Canned or frozen vegetables","Pasta Salad",-9,.83600879,1329
4,"Canned or frozen vegetables","Pasta Salad",-8,.41877638,1923
4,"Canned or frozen vegetables","Pasta Salad",-7,.36826155,3203
4,"Canned or frozen vegetables","Pasta Salad",-6,.46388001,9366
4,"Canned or frozen vegetables","Pasta Salad",-5,.42288099,5185
4,"Canned or frozen vegetables","Pasta Salad",-4,.38705462,9292
4,"Canned or frozen vegetables","Pasta Salad",-3,.36327706,4126
4,"Canned or frozen vegetables","Pasta Salad",-2,.22550364,2379
4,"Canned or frozen vegetables","Pasta Salad",-1,.37988314,685
4,"Canned or frozen vegetables","Pasta Salad",0,.12589928,16
4,"Canned or frozen vegetables","Pasta Salad",1,.10903084,199
4,"Canned or frozen vegetables","Pasta Salad",3,.0863675,282
4,"Canned or frozen vegetables","Patra",-7,.78243494,18
4,"Canned or frozen vegetables","Peas",-13,.21007367,20327
4,"Canned or frozen vegetables","Peas",-12,.24513002,37185
4,"Canned or frozen vegetables","Peas",-11,.18990079,31851
4,"Canned or frozen vegetables","Peas",-10,.18871603,3490
4,"Canned or frozen vegetables","Peas",-9,.32595773,118
4,"Canned or frozen vegetables","Peas",-7,.92801385,340
4,"Canned or frozen vegetables","Peas+Carrots",-11,.62568042,1682
4,"Canned or frozen vegetables","Peas+Carrots",-9,.61214661,633
4,"Canned or frozen vegetables","Peas+Carrots",-7,.53756119,75
4,"Canned or frozen vegetables","Peas+Sweetcorn",-10,.83855634,178
4,"Canned or frozen vegetables","Peas+Sweetcorn",-9,.39519906,98
4,"Canned or frozen vegetables","Pease Pudding",-11,.25442702,3704
4,"Canned or frozen vegetables","Pease Pudding",-6,.21790273,742
4,"Canned or frozen vegetables","Petit Pois+Carrots",-12,.5461624,290
4,"Canned or frozen vegetables","Petit Pois+Carrots",-11,.68785936,1435
4,"Canned or frozen vegetables","Petit Pois+Carrots",-9,.71212981,19
4,"Canned or frozen vegetables","Petit Pois+Carrots",-8,.75738499,673
4,"Canned or frozen vegetables","Petit Pois+Carrots",-6,.47883065,29
4,"Canned or frozen vegetables","Potato Salad",-7,1.2483516,90
4,"Canned or frozen vegetables","Potato Salad",-6,.41993965,106
4,"Canned or frozen vegetables","Potato Salad",-4,.32796975,590
