,date,region,value
262,2016-03-01,Yorkshire and The Humber,0.7978170478170478
263,2016-03-01,East Midlands,0.7856056766345666
264,2016-03-01,West Midlands,0.7994884910485933
265,2016-03-01,East,0.7226746678096871
266,2016-03-01,London,0.6467710371819961
267,2016-03-01,South East,0.692247454972592
268,2016-03-01,South West,0.7809187279151943
269,2016-03-01,Wales,0.8084994753410283
270,2016-03-01,Scotland,0.7915492957746478
271,2016-03-01,Northern Ireland,0.8172506738544474
272,2016-03-01,UK,0.7335115864527629
273,2016-04-01,North East,0.8060856111397627
274,2016-04-01,North West,0.7843137254901961
275,2016-04-01,Yorkshire and The Humber,0.7953488372093023
276,2016-04-01,East Midlands,0.7810145655449523
277,2016-04-01,West Midlands,0.7910146390711762
278,2016-04-01,East,0.717741935483871
279,2016-04-01,London,0.6443582282573553
280,2016-04-01,South East,0.6830958798613785
281,2016-04-01,South West,0.7801810865191147
282,2016-04-01,Wales,0.8080543933054394
283,2016-04-01,Scotland,0.7836829836829837
284,2016-04-01,Northern Ireland,0.8159311087190527
285,2016-04-01,UK,0.7293598233995585
286,2016-05-01,North East,0.8062015503875969
287,2016-05-01,North West,0.7854618879353862
288,2016-05-01,Yorkshire and The Humber,0.7977178423236515
289,2016-05-01,East Midlands,0.783375314861461
290,2016-05-01,West Midlands,0.7927199191102123
291,2016-05-01,East,0.7157403478998727
292,2016-05-01,London,0.6414304123711341
293,2016-05-01,South East,0.6846986089644513
294,2016-05-01,South West,0.7801810865191147
295,2016-05-01,Wales,0.812565445026178
296,2016-05-01,Scotland,0.7919210897134805
297,2016-05-01,Northern Ireland,0.8139784946236559
298,2016-05-01,UK,0.7306501547987616
299,2016-06-01,North East,0.805870236869207
300,2016-06-01,North West,0.7845303867403315
301,2016-06-01,Yorkshire and The Humber,0.7943152454780362
302,2016-06-01,East Midlands,0.783308195072901
303,2016-06-01,West Midlands,0.7921291624621595
304,2016-06-01,East,0.7167090754877015
305,2016-06-01,London,0.6391554702495201
306,2016-06-01,South East,0.6844135802469136
307,2016-06-01,South West,0.7787255393878575
308,2016-06-01,Wales,0.8115183246073299
309,2016-06-01,Scotland,0.7899906454630495
310,2016-06-01,Northern Ireland,0.8133047210300429
311,2016-06-01,UK,0.7289554869986778
312,2016-07-01,North East,0.8041025641025641
313,2016-07-01,North West,0.7844611528822055
314,2016-07-01,Yorkshire and The Humber,0.7981414558595766
315,2016-07-01,East Midlands,0.7811094452773614
316,2016-07-01,West Midlands,0.794949494949495
317,2016-07-01,East,0.7157317587515816
318,2016-07-01,London,0.64192
319,2016-07-01,South East,0.6852635629088111
320,2016-07-01,South West,0.7778889444722361
321,2016-07-01,Wales,0.810768426555149
322,2016-07-01,Scotland,0.7888111888111888
323,2016-07-01,Northern Ireland,0.8128342245989305
324,2016-07-01,UK,0.7295514511873351
325,2016-08-01,North East,0.8061696658097687
326,2016-08-01,North West,0.7838919459729865
327,2016-08-01,Yorkshire and The Humber,0.7980371900826446
328,2016-08-01,East Midlands,0.7845303867403315
329,2016-08-01,West Midlands,0.7945482079757699
330,2016-08-01,East,0.7226246271836387
331,2016-08-01,London,0.6462825877051819
332,2016-08-01,South East,0.6862971516551193
333,2016-08-01,South West,0.7776111944027986
334,2016-08-01,Wales,0.8095983307250912
335,2016-08-01,Scotland,0.788515406162465
336,2016-08-01,Northern Ireland,0.8191089640365002
337,2016-08-01,UK,0.7311591009255178
338,2016-09-01,North East,0.8036904151717068
339,2016-09-01,North West,0.7800397219463754
340,2016-09-01,Yorkshire and The Humber,0.797735460627895
341,2016-09-01,East Midlands,0.7811565304087736
342,2016-09-01,West Midlands,0.7916875312969455
343,2016-09-01,East,0.7168776371308017
344,2016-09-01,London,0.6379201014584654
345,2016-09-01,South East,0.6820964039785768
346,2016-09-01,South West,0.7766169154228856
347,2016-09-01,Wales,0.8094742321707444
348,2016-09-01,Scotland,0.7887389483480689
349,2016-09-01,Northern Ireland,0.8139658848614072
350,2016-09-01,UK,0.7279090113735783
351,2016-10-01,North East,0.80306905370844
352,2016-10-01,North West,0.7796526054590571
353,2016-10-01,Yorkshire and The Humber,0.795687885010267
354,2016-10-01,East Midlands,0.7799900447984072
355,2016-10-01,West Midlands,0.7908137793310035
356,2016-10-01,East,0.7162105263157895
357,2016-10-01,London,0.6357888080935821
358,2016-10-01,South East,0.6818355640535373
359,2016-10-01,South West,0.7750744786494538
360,2016-10-01,Wales,0.8085106382978723
361,2016-10-01,Scotland,0.7859128822984245
362,2016-10-01,Northern Ireland,0.8122666666666667
363,2016-10-01,UK,0.7258838934962898
364,2016-11-01,North East,0.8017373530914665
365,2016-11-01,North West,0.7788223651657595
366,2016-11-01,Yorkshire and The Humber,0.7953846153846154
367,2016-11-01,East Midlands,0.7802088513177524
368,2016-11-01,West Midlands,0.7923961980990495
369,2016-11-01,East,0.7153039832285115
370,2016-11-01,London,0.6351308735414696
371,2016-11-01,South East,0.6807780320366132
372,2016-11-01,South West,0.774145616641902
373,2016-11-01,Wales,0.8078715691351631
374,2016-11-01,Scotland,0.7880763856544015
375,2016-11-01,Northern Ireland,0.8138297872340425
376,2016-11-01,UK,0.725925925925926
