pre_tax,tax,earning,amount
138400,70415.75,before_childcare,67984.25
138400,70415.75,after_childcare,35584.25
138500,70477.75,before_childcare,68022.25
138500,70477.75,after_childcare,35622.25
138600,70539.75,before_childcare,68060.25
138600,70539.75,after_childcare,35660.25
138700,70601.75,before_childcare,68098.25
138700,70601.75,after_childcare,35698.25
138800,70663.75,before_childcare,68136.25
138800,70663.75,after_childcare,35736.25
138900,70725.75,before_childcare,68174.25
138900,70725.75,after_childcare,35774.25
139000,70787.75,before_childcare,68212.25
139000,70787.75,after_childcare,35812.25
139100,70849.75,before_childcare,68250.25
139100,70849.75,after_childcare,35850.25
139200,70911.75,before_childcare,68288.25
139200,70911.75,after_childcare,35888.25
139300,70973.75,before_childcare,68326.25
139300,70973.75,after_childcare,35926.25
139400,71035.75,before_childcare,68364.25
139400,71035.75,after_childcare,35964.25
139500,71097.75,before_childcare,68402.25
139500,71097.75,after_childcare,36002.25
139600,71159.75,before_childcare,68440.25
139600,71159.75,after_childcare,36040.25
139700,71221.75,before_childcare,68478.25
139700,71221.75,after_childcare,36078.25
139800,71283.75,before_childcare,68516.25
139800,71283.75,after_childcare,36116.25
139900,71345.75,before_childcare,68554.25
139900,71345.75,after_childcare,36154.25
140000,71407.75,before_childcare,68592.25
140000,71407.75,after_childcare,36192.25
140100,71469.75,before_childcare,68630.25
140100,71469.75,after_childcare,36230.25
140200,71531.75,before_childcare,68668.25
140200,71531.75,after_childcare,36268.25
140300,71593.75,before_childcare,68706.25
140300,71593.75,after_childcare,36306.25
140400,71655.75,before_childcare,68744.25
140400,71655.75,after_childcare,36344.25
140500,71717.75,before_childcare,68782.25
140500,71717.75,after_childcare,36382.25
140600,71779.75,before_childcare,68820.25
140600,71779.75,after_childcare,36420.25
140700,71841.75,before_childcare,68858.25
140700,71841.75,after_childcare,36458.25
140800,71903.75,before_childcare,68896.25
140800,71903.75,after_childcare,36496.25
140900,71965.75,before_childcare,68934.25
140900,71965.75,after_childcare,36534.25
141000,72027.75,before_childcare,68972.25
141000,72027.75,after_childcare,36572.25
141100,72089.75,before_childcare,69010.25
141100,72089.75,after_childcare,36610.25
141200,72151.75,before_childcare,69048.25
141200,72151.75,after_childcare,36648.25
141300,72213.75,before_childcare,69086.25
141300,72213.75,after_childcare,36686.25
141400,72275.75,before_childcare,69124.25
141400,72275.75,after_childcare,36724.25
141500,72337.75,before_childcare,69162.25
141500,72337.75,after_childcare,36762.25
141600,72399.75,before_childcare,69200.25
141600,72399.75,after_childcare,36800.25
141700,72461.75,before_childcare,69238.25
141700,72461.75,after_childcare,36838.25
141800,72523.75,before_childcare,69276.25
141800,72523.75,after_childcare,36876.25
141900,72585.75,before_childcare,69314.25
141900,72585.75,after_childcare,36914.25
142000,72647.75,before_childcare,69352.25
142000,72647.75,after_childcare,36952.25
142100,72709.75,before_childcare,69390.25
142100,72709.75,after_childcare,36990.25
142200,72771.75,before_childcare,69428.25
142200,72771.75,after_childcare,37028.25
142300,72833.75,before_childcare,69466.25
142300,72833.75,after_childcare,37066.25
142400,72895.75,before_childcare,69504.25
142400,72895.75,after_childcare,37104.25
142500,72957.75,before_childcare,69542.25
142500,72957.75,after_childcare,37142.25
142600,73019.75,before_childcare,69580.25
142600,73019.75,after_childcare,37180.25
142700,73081.75,before_childcare,69618.25
142700,73081.75,after_childcare,37218.25
142800,73143.75,before_childcare,69656.25
142800,73143.75,after_childcare,37256.25
142900,73205.75,before_childcare,69694.25
142900,73205.75,after_childcare,37294.25
143000,73267.75,before_childcare,69732.25
143000,73267.75,after_childcare,37332.25
143100,73329.75,before_childcare,69770.25
143100,73329.75,after_childcare,37370.25
143200,73391.75,before_childcare,69808.25
143200,73391.75,after_childcare,37408.25
143300,73453.75,before_childcare,69846.25
143300,73453.75,after_childcare,37446.25
143400,73515.75,before_childcare,69884.25
143400,73515.75,after_childcare,37484.25
143500,73577.75,before_childcare,69922.25
143500,73577.75,after_childcare,37522.25
143600,73639.75,before_childcare,69960.25
143600,73639.75,after_childcare,37560.25
143700,73701.75,before_childcare,69998.25
143700,73701.75,after_childcare,37598.25
143800,73763.75,before_childcare,70036.25
143800,73763.75,after_childcare,37636.25
143900,73825.75,before_childcare,70074.25
143900,73825.75,after_childcare,37674.25
144000,73887.75,before_childcare,70112.25
144000,73887.75,after_childcare,37712.25
144100,73949.75,before_childcare,70150.25
144100,73949.75,after_childcare,37750.25
144200,74011.75,before_childcare,70188.25
144200,74011.75,after_childcare,37788.25
144300,74073.75,before_childcare,70226.25
144300,74073.75,after_childcare,37826.25
144400,74135.75,before_childcare,70264.25
144400,74135.75,after_childcare,37864.25
144500,74197.75,before_childcare,70302.25
144500,74197.75,after_childcare,37902.25
144600,74259.75,before_childcare,70340.25
144600,74259.75,after_childcare,37940.25
144700,74321.75,before_childcare,70378.25
144700,74321.75,after_childcare,37978.25
144800,74383.75,before_childcare,70416.25
144800,74383.75,after_childcare,38016.25
144900,74445.75,before_childcare,70454.25
144900,74445.75,after_childcare,38054.25
145000,74507.75,before_childcare,70492.25
145000,74507.75,after_childcare,38092.25
145100,74569.75,before_childcare,70530.25
145100,74569.75,after_childcare,38130.25
145200,74631.75,before_childcare,70568.25
145200,74631.75,after_childcare,38168.25
145300,74693.75,before_childcare,70606.25
145300,74693.75,after_childcare,38206.25
145400,74755.75,before_childcare,70644.25
145400,74755.75,after_childcare,38244.25
145500,74817.75,before_childcare,70682.25
145500,74817.75,after_childcare,38282.25
145600,74879.75,before_childcare,70720.25
145600,74879.75,after_childcare,38320.25
145700,74941.75,before_childcare,70758.25
145700,74941.75,after_childcare,38358.25
145800,75003.75,before_childcare,70796.25
145800,75003.75,after_childcare,38396.25
145900,75065.75,before_childcare,70834.25
145900,75065.75,after_childcare,38434.25
146000,75127.75,before_childcare,70872.25
146000,75127.75,after_childcare,38472.25
146100,75189.75,before_childcare,70910.25
146100,75189.75,after_childcare,38510.25
146200,75251.75,before_childcare,70948.25
146200,75251.75,after_childcare,38548.25
146300,75313.75,before_childcare,70986.25
146300,75313.75,after_childcare,38586.25
146400,75375.75,before_childcare,71024.25
146400,75375.75,after_childcare,38624.25
146500,75437.75,before_childcare,71062.25
146500,75437.75,after_childcare,38662.25
146600,75499.75,before_childcare,71100.25
146600,75499.75,after_childcare,38700.25
146700,75561.75,before_childcare,71138.25
146700,75561.75,after_childcare,38738.25
146800,75623.75,before_childcare,71176.25
146800,75623.75,after_childcare,38776.25
146900,75685.75,before_childcare,71214.25
146900,75685.75,after_childcare,38814.25
147000,75747.75,before_childcare,71252.25
147000,75747.75,after_childcare,38852.25
147100,75809.75,before_childcare,71290.25
147100,75809.75,after_childcare,38890.25
147200,75871.75,before_childcare,71328.25
147200,75871.75,after_childcare,38928.25
147300,75933.75,before_childcare,71366.25
147300,75933.75,after_childcare,38966.25
147400,75995.75,before_childcare,71404.25
147400,75995.75,after_childcare,39004.25
147500,76057.75,before_childcare,71442.25
147500,76057.75,after_childcare,39042.25
147600,76119.75,before_childcare,71480.25
147600,76119.75,after_childcare,39080.25
147700,76181.75,before_childcare,71518.25
147700,76181.75,after_childcare,39118.25
147800,76243.75,before_childcare,71556.25
147800,76243.75,after_childcare,39156.25
147900,76305.75,before_childcare,71594.25
147900,76305.75,after_childcare,39194.25
148000,76367.75,before_childcare,71632.25
148000,76367.75,after_childcare,39232.25
148100,76429.75,before_childcare,71670.25
148100,76429.75,after_childcare,39270.25
148200,76491.75,before_childcare,71708.25
148200,76491.75,after_childcare,39308.25
148300,76553.75,before_childcare,71746.25
148300,76553.75,after_childcare,39346.25
148400,76615.75,before_childcare,71784.25
148400,76615.75,after_childcare,39384.25
148500,76677.75,before_childcare,71822.25
148500,76677.75,after_childcare,39422.25
148600,76739.75,before_childcare,71860.25
148600,76739.75,after_childcare,39460.25
148700,76801.75,before_childcare,71898.25
148700,76801.75,after_childcare,39498.25
148800,76863.75,before_childcare,71936.25
148800,76863.75,after_childcare,39536.25
148900,76925.75,before_childcare,71974.25
148900,76925.75,after_childcare,39574.25
149000,76987.75,before_childcare,72012.25
149000,76987.75,after_childcare,39612.25
149100,77049.75,before_childcare,72050.25
149100,77049.75,after_childcare,39650.25
149200,77111.75,before_childcare,72088.25
149200,77111.75,after_childcare,39688.25
149300,77173.75,before_childcare,72126.25
149300,77173.75,after_childcare,39726.25
149400,77235.75,before_childcare,72164.25
149400,77235.75,after_childcare,39764.25
149500,77297.75,before_childcare,72202.25
149500,77297.75,after_childcare,39802.25
149600,77359.75,before_childcare,72240.25
149600,77359.75,after_childcare,39840.25
149700,77421.75,before_childcare,72278.25
149700,77421.75,after_childcare,39878.25
149800,77483.75,before_childcare,72316.25
149800,77483.75,after_childcare,39916.25
149900,77545.75,before_childcare,72354.25
149900,77545.75,after_childcare,39954.25
150000,77607.75,before_childcare,72392.25
150000,77607.75,after_childcare,39992.25
150100,77669.75,before_childcare,72430.25
150100,77669.75,after_childcare,40030.25
150200,77731.75,before_childcare,72468.25
150200,77731.75,after_childcare,40068.25
150300,77793.75,before_childcare,72506.25
150300,77793.75,after_childcare,40106.25
150400,77855.75,before_childcare,72544.25
150400,77855.75,after_childcare,40144.25
150500,77917.75,before_childcare,72582.25
150500,77917.75,after_childcare,40182.25
150600,77979.75,before_childcare,72620.25
150600,77979.75,after_childcare,40220.25
150700,78041.75,before_childcare,72658.25
150700,78041.75,after_childcare,40258.25
150800,78103.75,before_childcare,72696.25
150800,78103.75,after_childcare,40296.25
150900,78165.75,before_childcare,72734.25
150900,78165.75,after_childcare,40334.25
151000,78227.75,before_childcare,72772.25
151000,78227.75,after_childcare,40372.25
151100,78289.75,before_childcare,72810.25
151100,78289.75,after_childcare,40410.25
151200,78351.75,before_childcare,72848.25
151200,78351.75,after_childcare,40448.25
151300,78413.75,before_childcare,72886.25
151300,78413.75,after_childcare,40486.25
151400,78475.75,before_childcare,72924.25
151400,78475.75,after_childcare,40524.25
151500,78537.75,before_childcare,72962.25
151500,78537.75,after_childcare,40562.25
151600,78599.75,before_childcare,73000.25
151600,78599.75,after_childcare,40600.25
151700,78661.75,before_childcare,73038.25
151700,78661.75,after_childcare,40638.25
151800,78723.75,before_childcare,73076.25
151800,78723.75,after_childcare,40676.25
151900,78785.75,before_childcare,73114.25
151900,78785.75,after_childcare,40714.25
152000,78847.75,before_childcare,73152.25
152000,78847.75,after_childcare,40752.25
152100,78909.75,before_childcare,73190.25
152100,78909.75,after_childcare,40790.25
152200,78971.75,before_childcare,73228.25
152200,78971.75,after_childcare,40828.25
152300,79033.75,before_childcare,73266.25
152300,79033.75,after_childcare,40866.25
152400,79095.75,before_childcare,73304.25
152400,79095.75,after_childcare,40904.25
152500,79157.75,before_childcare,73342.25
152500,79157.75,after_childcare,40942.25
152600,79219.75,before_childcare,73380.25
152600,79219.75,after_childcare,40980.25
152700,79281.75,before_childcare,73418.25
152700,79281.75,after_childcare,41018.25
152800,79343.75,before_childcare,73456.25
152800,79343.75,after_childcare,41056.25
152900,79405.75,before_childcare,73494.25
152900,79405.75,after_childcare,41094.25
153000,79467.75,before_childcare,73532.25
153000,79467.75,after_childcare,41132.25
153100,79529.75,before_childcare,73570.25
153100,79529.75,after_childcare,41170.25
153200,79591.75,before_childcare,73608.25
153200,79591.75,after_childcare,41208.25
153300,79653.75,before_childcare,73646.25
153300,79653.75,after_childcare,41246.25
153400,79715.75,before_childcare,73684.25
153400,79715.75,after_childcare,41284.25
153500,79777.75,before_childcare,73722.25
153500,79777.75,after_childcare,41322.25
153600,79839.75,before_childcare,73760.25
153600,79839.75,after_childcare,41360.25
153700,79901.75,before_childcare,73798.25
153700,79901.75,after_childcare,41398.25
153800,79963.75,before_childcare,73836.25
153800,79963.75,after_childcare,41436.25
153900,80025.75,before_childcare,73874.25
153900,80025.75,after_childcare,41474.25
154000,80087.75,before_childcare,73912.25
154000,80087.75,after_childcare,41512.25
154100,80149.75,before_childcare,73950.25
154100,80149.75,after_childcare,41550.25
154200,80211.75,before_childcare,73988.25
154200,80211.75,after_childcare,41588.25
154300,80273.75,before_childcare,74026.25
154300,80273.75,after_childcare,41626.25
154400,80335.75,before_childcare,74064.25
154400,80335.75,after_childcare,41664.25
154500,80397.75,before_childcare,74102.25
154500,80397.75,after_childcare,41702.25
154600,80459.75,before_childcare,74140.25
154600,80459.75,after_childcare,41740.25
154700,80521.75,before_childcare,74178.25
154700,80521.75,after_childcare,41778.25
154800,80583.75,before_childcare,74216.25
154800,80583.75,after_childcare,41816.25
154900,80645.75,before_childcare,74254.25
154900,80645.75,after_childcare,41854.25
155000,80707.75,before_childcare,74292.25
155000,80707.75,after_childcare,41892.25
155100,80769.75,before_childcare,74330.25
155100,80769.75,after_childcare,41930.25
155200,80831.75,before_childcare,74368.25
155200,80831.75,after_childcare,41968.25
155300,80893.75,before_childcare,74406.25
155300,80893.75,after_childcare,42006.25
155400,80955.75,before_childcare,74444.25
155400,80955.75,after_childcare,42044.25
155500,81017.75,before_childcare,74482.25
155500,81017.75,after_childcare,42082.25
155600,81079.75,before_childcare,74520.25
155600,81079.75,after_childcare,42120.25
155700,81141.75,before_childcare,74558.25
155700,81141.75,after_childcare,42158.25
155800,81203.75,before_childcare,74596.25
155800,81203.75,after_childcare,42196.25
155900,81265.75,before_childcare,74634.25
155900,81265.75,after_childcare,42234.25
156000,81327.75,before_childcare,74672.25
156000,81327.75,after_childcare,42272.25
156100,81389.75,before_childcare,74710.25
156100,81389.75,after_childcare,42310.25
156200,81451.75,before_childcare,74748.25
156200,81451.75,after_childcare,42348.25
156300,81513.75,before_childcare,74786.25
156300,81513.75,after_childcare,42386.25
156400,81575.75,before_childcare,74824.25
156400,81575.75,after_childcare,42424.25
156500,81637.75,before_childcare,74862.25
156500,81637.75,after_childcare,42462.25
156600,81699.75,before_childcare,74900.25
156600,81699.75,after_childcare,42500.25
156700,81761.75,before_childcare,74938.25
156700,81761.75,after_childcare,42538.25
156800,81823.75,before_childcare,74976.25
156800,81823.75,after_childcare,42576.25
156900,81885.75,before_childcare,75014.25
156900,81885.75,after_childcare,42614.25
157000,81947.75,before_childcare,75052.25
157000,81947.75,after_childcare,42652.25
157100,82009.75,before_childcare,75090.25
157100,82009.75,after_childcare,42690.25
157200,82071.75,before_childcare,75128.25
157200,82071.75,after_childcare,42728.25
157300,82133.75,before_childcare,75166.25
157300,82133.75,after_childcare,42766.25
157400,82195.75,before_childcare,75204.25
157400,82195.75,after_childcare,42804.25
157500,82257.75,before_childcare,75242.25
157500,82257.75,after_childcare,42842.25
157600,82319.75,before_childcare,75280.25
157600,82319.75,after_childcare,42880.25
157700,82381.75,before_childcare,75318.25
157700,82381.75,after_childcare,42918.25
157800,82443.75,before_childcare,75356.25
157800,82443.75,after_childcare,42956.25
157900,82505.75,before_childcare,75394.25
157900,82505.75,after_childcare,42994.25
158000,82567.75,before_childcare,75432.25
158000,82567.75,after_childcare,43032.25
158100,82629.75,before_childcare,75470.25
158100,82629.75,after_childcare,43070.25
158200,82691.75,before_childcare,75508.25
158200,82691.75,after_childcare,43108.25
158300,82753.75,before_childcare,75546.25
158300,82753.75,after_childcare,43146.25
158400,82815.75,before_childcare,75584.25
158400,82815.75,after_childcare,43184.25
158500,82877.75,before_childcare,75622.25
158500,82877.75,after_childcare,43222.25
158600,82939.75,before_childcare,75660.25
158600,82939.75,after_childcare,43260.25
158700,83001.75,before_childcare,75698.25
158700,83001.75,after_childcare,43298.25
158800,83063.75,before_childcare,75736.25
158800,83063.75,after_childcare,43336.25
158900,83125.75,before_childcare,75774.25
158900,83125.75,after_childcare,43374.25
159000,83187.75,before_childcare,75812.25
159000,83187.75,after_childcare,43412.25
159100,83249.75,before_childcare,75850.25
159100,83249.75,after_childcare,43450.25
159200,83311.75,before_childcare,75888.25
159200,83311.75,after_childcare,43488.25
159300,83373.75,before_childcare,75926.25
159300,83373.75,after_childcare,43526.25
159400,83435.75,before_childcare,75964.25
159400,83435.75,after_childcare,43564.25
159500,83497.75,before_childcare,76002.25
159500,83497.75,after_childcare,43602.25
159600,83559.75,before_childcare,76040.25
159600,83559.75,after_childcare,43640.25
159700,83621.75,before_childcare,76078.25
159700,83621.75,after_childcare,43678.25
159800,83683.75,before_childcare,76116.25
159800,83683.75,after_childcare,43716.25
159900,83745.75,before_childcare,76154.25
159900,83745.75,after_childcare,43754.25
160000,83807.75,before_childcare,76192.25
160000,83807.75,after_childcare,43792.25
160100,83869.75,before_childcare,76230.25
160100,83869.75,after_childcare,43830.25
160200,83931.75,before_childcare,76268.25
160200,83931.75,after_childcare,43868.25
160300,83993.75,before_childcare,76306.25
160300,83993.75,after_childcare,43906.25
160400,84055.75,before_childcare,76344.25
160400,84055.75,after_childcare,43944.25
160500,84117.75,before_childcare,76382.25
160500,84117.75,after_childcare,43982.25
160600,84179.75,before_childcare,76420.25
160600,84179.75,after_childcare,44020.25
160700,84241.75,before_childcare,76458.25
160700,84241.75,after_childcare,44058.25
160800,84303.75,before_childcare,76496.25
160800,84303.75,after_childcare,44096.25
160900,84365.75,before_childcare,76534.25
160900,84365.75,after_childcare,44134.25
161000,84427.75,before_childcare,76572.25
161000,84427.75,after_childcare,44172.25
161100,84489.75,before_childcare,76610.25
161100,84489.75,after_childcare,44210.25
161200,84551.75,before_childcare,76648.25
161200,84551.75,after_childcare,44248.25
161300,84613.75,before_childcare,76686.25
161300,84613.75,after_childcare,44286.25
161400,84675.75,before_childcare,76724.25
161400,84675.75,after_childcare,44324.25
161500,84737.75,before_childcare,76762.25
161500,84737.75,after_childcare,44362.25
161600,84799.75,before_childcare,76800.25
161600,84799.75,after_childcare,44400.25
161700,84861.75,before_childcare,76838.25
161700,84861.75,after_childcare,44438.25
161800,84923.75,before_childcare,76876.25
161800,84923.75,after_childcare,44476.25
161900,84985.75,before_childcare,76914.25
161900,84985.75,after_childcare,44514.25
162000,85047.75,before_childcare,76952.25
162000,85047.75,after_childcare,44552.25
162100,85109.75,before_childcare,76990.25
162100,85109.75,after_childcare,44590.25
162200,85171.75,before_childcare,77028.25
162200,85171.75,after_childcare,44628.25
162300,85233.75,before_childcare,77066.25
162300,85233.75,after_childcare,44666.25
162400,85295.75,before_childcare,77104.25
162400,85295.75,after_childcare,44704.25
162500,85357.75,before_childcare,77142.25
162500,85357.75,after_childcare,44742.25
162600,85419.75,before_childcare,77180.25
162600,85419.75,after_childcare,44780.25
162700,85481.75,before_childcare,77218.25
162700,85481.75,after_childcare,44818.25
162800,85543.75,before_childcare,77256.25
162800,85543.75,after_childcare,44856.25
162900,85605.75,before_childcare,77294.25
162900,85605.75,after_childcare,44894.25
163000,85667.75,before_childcare,77332.25
163000,85667.75,after_childcare,44932.25
163100,85729.75,before_childcare,77370.25
163100,85729.75,after_childcare,44970.25
163200,85791.75,before_childcare,77408.25
163200,85791.75,after_childcare,45008.25
163300,85853.75,before_childcare,77446.25
163300,85853.75,after_childcare,45046.25
163400,85915.75,before_childcare,77484.25
163400,85915.75,after_childcare,45084.25
163500,85977.75,before_childcare,77522.25
163500,85977.75,after_childcare,45122.25
163600,86039.75,before_childcare,77560.25
163600,86039.75,after_childcare,45160.25
163700,86101.75,before_childcare,77598.25
163700,86101.75,after_childcare,45198.25
163800,86163.75,before_childcare,77636.25
163800,86163.75,after_childcare,45236.25
163900,86225.75,before_childcare,77674.25
163900,86225.75,after_childcare,45274.25
164000,86287.75,before_childcare,77712.25
164000,86287.75,after_childcare,45312.25
164100,86349.75,before_childcare,77750.25
164100,86349.75,after_childcare,45350.25
164200,86411.75,before_childcare,77788.25
164200,86411.75,after_childcare,45388.25
164300,86473.75,before_childcare,77826.25
164300,86473.75,after_childcare,45426.25
164400,86535.75,before_childcare,77864.25
164400,86535.75,after_childcare,45464.25
164500,86597.75,before_childcare,77902.25
164500,86597.75,after_childcare,45502.25
164600,86659.75,before_childcare,77940.25
164600,86659.75,after_childcare,45540.25
164700,86721.75,before_childcare,77978.25
164700,86721.75,after_childcare,45578.25
164800,86783.75,before_childcare,78016.25
164800,86783.75,after_childcare,45616.25
164900,86845.75,before_childcare,78054.25
164900,86845.75,after_childcare,45654.25
165000,86907.75,before_childcare,78092.25
165000,86907.75,after_childcare,45692.25
165100,86969.75,before_childcare,78130.25
165100,86969.75,after_childcare,45730.25
165200,87031.75,before_childcare,78168.25
165200,87031.75,after_childcare,45768.25
165300,87093.75,before_childcare,78206.25
165300,87093.75,after_childcare,45806.25
165400,87155.75,before_childcare,78244.25
165400,87155.75,after_childcare,45844.25
165500,87217.75,before_childcare,78282.25
165500,87217.75,after_childcare,45882.25
165600,87279.75,before_childcare,78320.25
165600,87279.75,after_childcare,45920.25
165700,87341.75,before_childcare,78358.25
165700,87341.75,after_childcare,45958.25
165800,87403.75,before_childcare,78396.25
165800,87403.75,after_childcare,45996.25
165900,87465.75,before_childcare,78434.25
165900,87465.75,after_childcare,46034.25
166000,87527.75,before_childcare,78472.25
166000,87527.75,after_childcare,46072.25
166100,87589.75,before_childcare,78510.25
166100,87589.75,after_childcare,46110.25
166200,87651.75,before_childcare,78548.25
166200,87651.75,after_childcare,46148.25
166300,87713.75,before_childcare,78586.25
166300,87713.75,after_childcare,46186.25
166400,87775.75,before_childcare,78624.25
166400,87775.75,after_childcare,46224.25
166500,87837.75,before_childcare,78662.25
166500,87837.75,after_childcare,46262.25
166600,87899.75,before_childcare,78700.25
166600,87899.75,after_childcare,46300.25
166700,87961.75,before_childcare,78738.25
166700,87961.75,after_childcare,46338.25
166800,88023.75,before_childcare,78776.25
166800,88023.75,after_childcare,46376.25
166900,88085.75,before_childcare,78814.25
166900,88085.75,after_childcare,46414.25
167000,88147.75,before_childcare,78852.25
167000,88147.75,after_childcare,46452.25
167100,88209.75,before_childcare,78890.25
167100,88209.75,after_childcare,46490.25
167200,88271.75,before_childcare,78928.25
167200,88271.75,after_childcare,46528.25
167300,88333.75,before_childcare,78966.25
167300,88333.75,after_childcare,46566.25
167400,88395.75,before_childcare,79004.25
167400,88395.75,after_childcare,46604.25
167500,88457.75,before_childcare,79042.25
167500,88457.75,after_childcare,46642.25
167600,88519.75,before_childcare,79080.25
167600,88519.75,after_childcare,46680.25
167700,88581.75,before_childcare,79118.25
167700,88581.75,after_childcare,46718.25
167800,88643.75,before_childcare,79156.25
167800,88643.75,after_childcare,46756.25
167900,88705.75,before_childcare,79194.25
167900,88705.75,after_childcare,46794.25
168000,88767.75,before_childcare,79232.25
168000,88767.75,after_childcare,46832.25
168100,88829.75,before_childcare,79270.25
168100,88829.75,after_childcare,46870.25
168200,88891.75,before_childcare,79308.25
168200,88891.75,after_childcare,46908.25
168300,88953.75,before_childcare,79346.25
168300,88953.75,after_childcare,46946.25
168400,89015.75,before_childcare,79384.25
168400,89015.75,after_childcare,46984.25
168500,89077.75,before_childcare,79422.25
168500,89077.75,after_childcare,47022.25
168600,89139.75,before_childcare,79460.25
168600,89139.75,after_childcare,47060.25
168700,89201.75,before_childcare,79498.25
168700,89201.75,after_childcare,47098.25
168800,89263.75,before_childcare,79536.25
168800,89263.75,after_childcare,47136.25
168900,89325.75,before_childcare,79574.25
168900,89325.75,after_childcare,47174.25
169000,89387.75,before_childcare,79612.25
169000,89387.75,after_childcare,47212.25
169100,89449.75,before_childcare,79650.25
169100,89449.75,after_childcare,47250.25
169200,89511.75,before_childcare,79688.25
169200,89511.75,after_childcare,47288.25
169300,89573.75,before_childcare,79726.25
169300,89573.75,after_childcare,47326.25
169400,89635.75,before_childcare,79764.25
169400,89635.75,after_childcare,47364.25
169500,89697.75,before_childcare,79802.25
169500,89697.75,after_childcare,47402.25
169600,89759.75,before_childcare,79840.25
169600,89759.75,after_childcare,47440.25
169700,89821.75,before_childcare,79878.25
169700,89821.75,after_childcare,47478.25
169800,89883.75,before_childcare,79916.25
169800,89883.75,after_childcare,47516.25
169900,89945.75,before_childcare,79954.25
169900,89945.75,after_childcare,47554.25
170000,90007.75,before_childcare,79992.25
170000,90007.75,after_childcare,47592.25
170100,90069.75,before_childcare,80030.25
170100,90069.75,after_childcare,47630.25
170200,90131.75,before_childcare,80068.25
170200,90131.75,after_childcare,47668.25
170300,90193.75,before_childcare,80106.25
170300,90193.75,after_childcare,47706.25
170400,90255.75,before_childcare,80144.25
170400,90255.75,after_childcare,47744.25
170500,90317.75,before_childcare,80182.25
170500,90317.75,after_childcare,47782.25
170600,90379.75,before_childcare,80220.25
170600,90379.75,after_childcare,47820.25
170700,90441.75,before_childcare,80258.25
170700,90441.75,after_childcare,47858.25
170800,90503.75,before_childcare,80296.25
170800,90503.75,after_childcare,47896.25
170900,90565.75,before_childcare,80334.25
170900,90565.75,after_childcare,47934.25
171000,90627.75,before_childcare,80372.25
171000,90627.75,after_childcare,47972.25
171100,90689.75,before_childcare,80410.25
171100,90689.75,after_childcare,48010.25
171200,90751.75,before_childcare,80448.25
171200,90751.75,after_childcare,48048.25
171300,90813.75,before_childcare,80486.25
171300,90813.75,after_childcare,48086.25
171400,90875.75,before_childcare,80524.25
171400,90875.75,after_childcare,48124.25
171500,90937.75,before_childcare,80562.25
171500,90937.75,after_childcare,48162.25
171600,90999.75,before_childcare,80600.25
171600,90999.75,after_childcare,48200.25
171700,91061.75,before_childcare,80638.25
171700,91061.75,after_childcare,48238.25
171800,91123.75,before_childcare,80676.25
171800,91123.75,after_childcare,48276.25
171900,91185.75,before_childcare,80714.25
171900,91185.75,after_childcare,48314.25
172000,91247.75,before_childcare,80752.25
172000,91247.75,after_childcare,48352.25
172100,91309.75,before_childcare,80790.25
172100,91309.75,after_childcare,48390.25
172200,91371.75,before_childcare,80828.25
172200,91371.75,after_childcare,48428.25
172300,91433.75,before_childcare,80866.25
172300,91433.75,after_childcare,48466.25
172400,91495.75,before_childcare,80904.25
172400,91495.75,after_childcare,48504.25
172500,91557.75,before_childcare,80942.25
172500,91557.75,after_childcare,48542.25
172600,91619.75,before_childcare,80980.25
172600,91619.75,after_childcare,48580.25
172700,91681.75,before_childcare,81018.25
172700,91681.75,after_childcare,48618.25
172800,91743.75,before_childcare,81056.25
172800,91743.75,after_childcare,48656.25
172900,91805.75,before_childcare,81094.25
172900,91805.75,after_childcare,48694.25
173000,91867.75,before_childcare,81132.25
173000,91867.75,after_childcare,48732.25
173100,91929.75,before_childcare,81170.25
173100,91929.75,after_childcare,48770.25
173200,91991.75,before_childcare,81208.25
173200,91991.75,after_childcare,48808.25
173300,92053.75,before_childcare,81246.25
173300,92053.75,after_childcare,48846.25
173400,92115.75,before_childcare,81284.25
173400,92115.75,after_childcare,48884.25
173500,92177.75,before_childcare,81322.25
173500,92177.75,after_childcare,48922.25
173600,92239.75,before_childcare,81360.25
173600,92239.75,after_childcare,48960.25
173700,92301.75,before_childcare,81398.25
173700,92301.75,after_childcare,48998.25
173800,92363.75,before_childcare,81436.25
173800,92363.75,after_childcare,49036.25
173900,92425.75,before_childcare,81474.25
173900,92425.75,after_childcare,49074.25
174000,92487.75,before_childcare,81512.25
174000,92487.75,after_childcare,49112.25
174100,92549.75,before_childcare,81550.25
174100,92549.75,after_childcare,49150.25
174200,92611.75,before_childcare,81588.25
174200,92611.75,after_childcare,49188.25
174300,92673.75,before_childcare,81626.25
174300,92673.75,after_childcare,49226.25
174400,92735.75,before_childcare,81664.25
174400,92735.75,after_childcare,49264.25
174500,92797.75,before_childcare,81702.25
174500,92797.75,after_childcare,49302.25
174600,92859.75,before_childcare,81740.25
174600,92859.75,after_childcare,49340.25
174700,92921.75,before_childcare,81778.25
174700,92921.75,after_childcare,49378.25
174800,92983.75,before_childcare,81816.25
174800,92983.75,after_childcare,49416.25
174900,93045.75,before_childcare,81854.25
174900,93045.75,after_childcare,49454.25
175000,93107.75,before_childcare,81892.25
175000,93107.75,after_childcare,49492.25
175100,93169.75,before_childcare,81930.25
175100,93169.75,after_childcare,49530.25
